"n","p","q","prob3","prob1","mttf3","mttf1","mttf","tau","scale3","shape.mles.1","shape.mles.2","shape.mles.3","shape.mles.4","shape.mles.5","scale.mles.1","scale.mles.2","scale.mles.3","scale.mles.4","scale.mles.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5"
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.04974371515978,1.15363687930372,1.32927401742828,0.858051278310136,1.01600997051575,2139.41184952121,1164.80606351602,225.251473996196,2876.86006072728,948.072660217583,0.387100903679439,0.64028724727245,1.01090297034729,0.657885260897744,0.587752214158128,4.95817280444628,3.36957172925838,1.82986077368723,3.81645168391206,1.66874053208562,327.552233071106,468.29806228087,182.780407007744,971.67856590181,451.294212164279,920061.702043261,22287.617355145,295.189295451879,19251.0569568334,6198.1288356327
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,0.876324155441024,0.782161114215485,1.28016368687367,1.53101203108472,1.44850807433504,4823.99536840726,1839.47287173217,244.393872549597,673.106815321656,721.16835641453,0.608440577052088,0.55297643676498,0.980074680465662,0.909102807904266,0.984033786806335,3.32012473321922,1.18258720727841,1.65772353794139,4.81780999393706,2.25337508826124,883.058715781045,638.043393017093,191.781062064256,362.779854672579,377.812280228119,15043.7587874841,13661.7939167875,337.7977778313,2704.83778460042,2763.20032718029
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.57321477542482,1.10869833064806,1.14542203432622,1.65218517747119,1.00101877541622,766.253483781738,762.460494590787,579.68476452049,671.202493278878,953.931545114908,0.720845509667017,0.692552479149086,0.711870796789594,0.716487885755049,0.757346069372649,4.37447352069123,2.30063268477104,2.12560297267624,8.39327694390506,1.65316300248634,396.095430965259,409.746240057929,379.838867158659,356.604757596262,495.873410308334,4446.68762328554,2652.90684731952,1623.64174999167,4321.46908523596,3179.93816886393
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.16588030391824,1.41091667750867,1.00149896134936,0.924171751564032,1.30785547709083,1334.83067971273,511.572951482199,731.875952737234,820.323811965462,587.599262555714,0.548802769858373,0.776347408618878,0.600307295378997,0.628272665002133,0.64661118845755,4.66363037342185,2.04277941556175,1.53235361102528,1.29032755461086,2.00710759671147,474.634510953837,354.406666820952,382.611237342775,444.746831848084,370.629496502396,12639.0968267827,1161.61349160299,4065.6432911725,3260.47896473578,2896.75269792584
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,0.827382611848287,1.41390651625441,1.04124630099365,1.19707505639465,0.966762934935509,2617.86004917999,1149.48987520749,851.820023013706,1097.47623872871,1394.00661418594,0.513983948725821,0.634393441595345,0.671987761051614,0.670441191987393,0.620468144666228,1.8928473871758,5.82868096304208,1.45888466734098,4.66763042311015,1.58621486003054,862.220709595882,489.230053341833,533.59118507019,482.482150774943,688.563580837757,32717.6710859384,21534.8191182873,2882.60237763572,5891.63003068533,7572.92369849312
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.1530917361521,0.867303985855777,2.05372562287393,1.27857491653859,1.1595810608872,772.41435333183,888.740202774567,459.728167720682,946.354613766706,560.799900189358,0.759189052305263,0.635537629863711,1.04978388005944,0.81701570746809,0.799871873923404,1.82555005697598,1.16902671426043,5.00488013649203,4.84763266206853,1.69773845301546,408.822192275523,473.124922894609,356.514004011235,443.641475112169,382.208084406277,3384.32569296617,2491.5257629815,1222.93688318664,5408.12951503986,1165.54680497632
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.69545230659912,1.62953213063875,0.8114588103738,0.76776471132486,1.24848752975244,791.496605444559,615.965195301612,1715.4951042946,4091.25756716534,650.687002194888,0.974064049957433,1.06722046737213,0.556374164816317,0.482431445917216,0.889607370641708,6.3446780751612,2.20849752972713,1.43037513698055,2.15010728875272,1.73313083061791,467.65856279741,434.286724418589,704.835195697625,984.7632397932,443.555296608464,2395.46515991795,1165.61934209113,6633.15459862376,45634.4347356239,1276.25659122047
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.33235220424857,1.35302324916132,1.07639025442576,1.35420138565979,0.720580395810787,808.96515448943,732.093272596362,1069.08607785681,625.957752509395,9195.0831783758,0.580732478725228,0.822371829196774,0.780195120556703,0.814856979793943,0.29012386993911,2.36962424489087,1.95898455964394,1.48268881534847,1.98950523010699,2.5152507626741,497.266922811956,470.090753300034,606.388569289818,412.69916417328,921.94595888839,27135.6985896788,1654.46862418412,2733.16962084452,1414.89978992618,3367260.9749842
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.60130802214307,1.45641148637427,1.25442525213954,1.83015776411369,1.86948516870716,601.582574887054,701.584323990873,945.438162803042,953.475023068465,785.849602151212,1.22798366470504,1.0525417307259,0.749191946122699,1.06090251220553,1.07033616426834,2.07118172905438,2.11254825440814,2.12049229204041,33.9734655716811,3.88245178505583,436.744858583809,511.994037957086,551.603847538095,440.602888846531,499.571534274545,935.328042267382,1464.90976885049,3973.47300180352,5170.82496150177,2401.6656928941
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.10645753632168,1.61900653352187,0.976289223075383,0.90155758065457,1.43478173766409,1193.4243845319,1238.62896154454,2242.37041077841,832.082264960132,623.5795201059,0.583973995099259,1.04923641636946,0.48465288554881,0.490953965350225,0.997059155184604,3.62023467786785,6.10542897964194,9.23715466400019,1.53867703413519,2.1169852216929,565.088997359632,697.904073602697,497.581773538563,493.108267158267,449.891426224239,8756.11506458754,4377.72566949384,132161.259852154,3791.05677317778,1126.57994543478
