"n","p","q","tau","B","scale3","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
100,0.215,0.825,377.709824077126,500,840.1141,0.70031247617563,1.33806426554724,0.983140372133178,1.14207204670848,2.61413165077197,13445.9551568414,567.233095837971,1004.70989832811,707.304302554366,539.100387966678,0.448225519324425,0.998664447004529,0.562572918213498,0.844644640347438,1.1584363606789,2.88656255271182,1.68735376959058,1.65829314111431,1.4955589065659,7.23417259851152,2193.25397711759,404.681587388605,528.165484507232,448.820169997284,405.173154111583,1850130.49603849,1019.45569174176,6386.87491067373,1808.86106574064,1333.50382101661,-613.329595870729
100,0.215,0.825,377.709824077126,500,840.1141,1.2845561664215,1.18491562583932,0.824154930745327,1.55148745913182,1.54293995583571,782.566266073657,859.584301164698,1491.57330077117,718.897006045113,627.61372040162,0.893474023938973,0.772627311574533,0.570045747057631,0.97134706863471,1.04943411019917,2.26794419141077,1.98118342699499,1.2337906869178,5.34700189515561,2.75596756326573,481.850989695117,490.446098350286,702.788617798094,449.92718269831,430.812130273965,2114.53286220747,3033.50484707273,7162.35808186566,2494.27230570905,1327.5942355118,-640.200458570016
100,0.215,0.825,377.709824077126,500,840.1141,1.01482811918516,1.42546688107903,0.916170984628342,1.92558432189074,0.688563969276111,2224.51450180537,624.779280735175,1435.94207172761,520.970934766606,1813.32866884767,0.793531225161323,1.07188263533475,0.528142957785009,1.39396957905064,0.458317591768935,4.56613255093977,2.00511872324849,2.31218204940271,3.03333067734203,1.27449076417629,840.970475737291,423.004551673642,588.946599074581,394.379923530825,622.034794196861,9801.49607749672,1085.76527729293,22517.6463634212,800.688967083137,9224.72021804327,-611.309551899876
100,0.215,0.825,377.709824077126,500,840.1141,2.02921969007258,0.873504559592301,1.03066399698482,0.913398624841281,2.0204444934904,679.924098954186,1324.02826204713,1020.31698860565,2367.70681262004,548.354111850607,0.954057928040602,0.458474113504612,0.690446004635071,0.51039732563362,1.13678419771291,3.25443929444842,1.73096831780667,1.91376732560734,2.81073535085295,3.26937679322785,479.272161737964,535.759537120711,550.246003921203,671.611795177286,407.707697660975,1713.79626461336,9281.76897306286,3575.49809122083,23951.2061561487,1105.71831080414,-616.34041619835
100,0.215,0.825,377.709824077126,500,840.1141,1.31041051581613,1.38906708158814,1.0079700366281,1.59413843560101,0.593132622788673,1343.4622596282,717.626389352684,995.276542390622,705.36548347438,9483.00890131639,0.900334725776702,1.03424063367769,0.568336285058307,1.0137095932003,0.296734228101757,2.25691078085529,2.17778161460437,1.66815434968368,4.87618324996491,1.97194576950244,640.969375481738,502.545769997279,520.278172167692,483.507427191531,847.177246406739,5627.96835445261,1460.14242870108,5286.03252390772,1612.62295901584,6162409.88513165,-586.838773193528
100,0.215,0.825,377.709824077126,500,840.1141,0.884608735485905,1.30285606065764,1.3397181159575,0.862466504620031,1.17972325221467,1705.88284607743,857.476894676154,675.71055853732,1749.53796271421,898.848122971941,0.59566760341244,0.939505343308283,0.938918629697484,0.599521437732442,0.942948306755343,1.53156435749059,2.10446427732719,7.67705703506213,1.26545384248696,1.64227043879475,674.135899362767,531.245733774792,431.516626435025,810.752671083333,543.666051202227,11690.6995109071,2400.06519025003,1695.77869135936,11088.7416748915,2356.65202121549,-608.276756081031
100,0.215,0.825,377.709824077126,500,840.1141,2.02400470213634,1.41694361850432,1.5055557129923,0.867533569092433,1.34752046942656,684.158872511698,686.588937293445,491.899504114935,801.650710327002,552.851074751754,1.28095484635657,0.828044402699932,1.15793962288389,0.635242259670185,0.795590983667247,7.20313125840517,4.14732451696857,2.15580450472325,1.07974924199592,2.2063951999588,412.596831005432,425.523688547507,341.956757410642,452.899978476717,381.980176149989,2816.51783523115,2210.52441071751,864.584840775965,2239.72051126253,1420.73200867216,-641.25427930114
100,0.215,0.825,377.709824077126,500,840.1141,0.886186332852702,1.47871484368034,1.04196168100712,1.06618999249565,1.61836560492618,2024.43213281048,540.489879758598,987.320879809764,946.6985703377,716.81689731526,0.554469891856407,1.14681202432291,0.651384590950739,0.711210975807447,0.92215137425352,3.007666331869,1.9697191058716,1.59579287063315,1.75354004103289,5.11652148326922,699.993884829924,394.130309531137,542.297625140884,524.537357403589,437.997988423986,16137.3761996112,879.501862522657,4330.79470974223,3608.62287291754,2904.13053618451,-624.748329161263
100,0.215,0.825,377.709824077126,500,840.1141,1.30396472858318,0.960344438091935,0.800832893521173,0.984751903666195,0.877082054965498,1234.2397913431,1047.88929904767,1295.61661661561,890.489087777402,1387.5336947093,0.705840257121728,0.637039485712431,0.491933003580655,0.628579705354205,0.57850906608865,5.20829286652529,1.42890475448878,1.28125371115581,1.45783334298157,1.61326966093525,535.819742180117,612.421008854697,610.268084022792,518.823913980259,655.235746967676,8174.89021793337,4416.11658075726,8458.81093721639,2738.40612424873,6560.47849219479,-607.002621433817
100,0.215,0.825,377.709824077126,500,840.1141,1.27587623400221,1.54573897287824,0.944876192603926,1.35616795018126,0.918611896349871,1406.23212967864,621.431262793734,1365.93066594519,771.978001420619,1151.8306424313,0.667695462387571,0.984907811213502,0.648380176267365,0.857802368288966,0.599124257393236,4.91029341777182,2.93829494174491,1.55990302916348,2.51864502506175,1.51871874395114,513.689425673541,428.069604178733,683.569804843334,469.173990967294,571.906351299981,24495.498550063,1287.86364851897,6510.47976247003,2659.38939667623,5061.2642763952,-619.423077712001
