"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
90,0.1,0.825,377.709824077126,1000,1.23684325362768,0.666172677951745,1.07132317519715,1.03495385701844,1.00920991835351,962.664712007362,4678.61759671354,1130.29877168026,1020.05249888632,993.851794224789,0.879473265793519,0.310943414558482,0.839858824547068,0.673831016548264,0.728268684497932,1.79349641940773,1.31256160729375,1.40499978500915,1.60675040779597,1.39713569965353,581.238715439135,912.88042467938,631.808611886643,584.562302209206,559.511475436763,2584.03891918566,545819.435234344,3175.11604951039,3721.438325968,2737.43588433305,-538.630907834988
90,0.1,0.825,377.709824077126,1000,1.40827300923668,1.68965491094943,0.977373414553263,1.46607171580566,1.03934075684035,752.513419452749,728.009592517191,874.530655750524,949.464700046271,1169.32021037202,0.818947655001058,1.17147761731326,0.630619147802425,0.874211199948945,0.56862577615681,2.23666258255801,2.86682041239939,1.41815242234509,2.84341626655999,1.52654350551698,481.831353600849,489.474583586216,516.637597471658,505.93385260481,625.329612016896,2555.54534635907,1531.66028611537,2356.89565109412,4057.64324392114,6927.60674528352,-574.606194807835
90,0.1,0.825,377.709824077126,1000,1.95671654220929,1.16403006030656,0.996033993919058,1.07510095980845,1.05263183652239,743.506981090207,652.450455891074,1011.72740622989,1060.71095198327,1240.64182493507,1.05739375336732,0.748598195481399,0.64215281864922,0.841931605110194,0.670372246703979,4.01150729697879,1.61494374095264,1.42676609718774,1.56203898448388,2.02438113894237,466.347431521828,439.18158494453,591.29173020989,600.820884186558,593.430045493249,2684.26475529308,1477.42590040807,4105.85451040045,2594.04946729305,5565.22120498323,-569.323107297035
90,0.1,0.825,377.709824077126,1000,1.85293392630773,0.829184077370263,1.32961463422422,1.42402621173906,0.577424039447217,548.79829454157,3120.4491944753,489.184658431019,653.012870386221,4570.9508719897,1.36740499865007,0.584715720006605,0.983805888230003,1.08026926142456,0.322466298202924,2.70981748412867,1.52857126909545,1.75487979448057,1.95613144957809,1.28449037837717,396.289295818886,1038.9173880295,372.073071530263,435.847337388309,868.04229647147,903.468705503168,36418.7351936952,827.191649935655,1278.49326773088,221249.368205169,-585.362266943124
90,0.1,0.825,377.709824077126,1000,1.14962914616714,1.29833540323362,1.37673789673599,1.32248370546737,1.1845114045687,938.592387160622,856.946581061408,832.022587694387,804.172363315466,835.980088856888,0.685215896178699,0.911240532736256,0.897128529754203,0.854559875430202,0.6174417574908,1.84432744714035,2.17309221245609,1.98707122479696,2.22871550280843,1.74259862733575,546.821461416779,502.881336595146,518.940874005291,475.243432350762,510.030208869031,3569.55200014586,2100.62882482322,2008.34313897229,2067.90060301726,3762.77125008337,-575.807677010222
90,0.1,0.825,377.709824077126,1000,1.14453894639615,1.24150157872111,1.21561509989082,1.44760563315553,0.836871272219797,1029.76035867238,877.572492048975,892.951908656129,692.797996301355,1037.55172430819,0.800770570811125,0.66937519543571,0.622791032810212,1.23642003648314,0.619544820054683,1.59577350781152,2.25546955321893,2.05183977832426,1.85179320501048,1.16146113211763,584.866211041259,500.897916361362,514.563254301252,468.173513929556,534.582197753656,3325.76129644416,6071.26207260177,4847.43166775244,1365.7154894007,2759.90550205953,-570.878713131567
90,0.1,0.825,377.709824077126,1000,0.922409363752147,1.97667510657167,0.916936042952242,1.80417224893889,1.21743267889485,1945.6337081606,668.872670490134,1163.29962457597,590.174472049439,721.879786743921,0.350191779301196,0.688479466097081,0.556375188228439,0.909378388906535,0.939156227064951,2.10714507029322,4.26003710382079,1.49901608392117,2.60056125619525,1.55387633651206,643.266971701963,450.615368590479,567.404678195478,420.424086257721,479.718754491335,155115.078766935,7002.20076619521,4798.93332988926,1374.02463711276,1409.70544314279,-570.612567381581
90,0.1,0.825,377.709824077126,1000,1.11740453861702,1.0354220372866,1.58839532141649,1.65122203891126,1.35743628561569,1365.87664725455,1186.78429359246,537.731143825918,782.854543856,982.390083698183,0.57857225246548,0.70569396708541,1.14058018376834,1.01858245191182,1.02752082784366,2.07547922381687,1.73413927744123,2.24944527739654,2.62838935745024,1.82939044728024,667.083430286648,596.59622768664,408.953551959649,506.39276393642,611.185796440561,14334.0943248135,3438.34215051507,894.707612059914,1851.37500044036,2017.84929295074,-566.037007478888
90,0.1,0.825,377.709824077126,1000,2.03062065965956,1.64070821520565,1.04510162310164,1.26409916865342,0.896876618314973,592.403698353118,641.862867509988,887.634843389007,1067.91966808503,1464.84604871397,1.31428993341873,0.771018064462735,0.627907608917393,0.868817435025308,0.540359771887709,3.23092939333104,2.73917884005246,1.42512589576206,2.40625460373416,1.61964663582488,443.404217516601,459.230524914996,539.386362328509,609.807755447227,652.872712258368,1169.97698642954,1658.69408775462,2893.409315778,3552.09678883728,10953.1397340745,-582.117786232227
90,0.1,0.825,377.709824077126,1000,1.26617841917813,1.42101594066294,1.14166764949346,1.38166111259349,0.778863493705106,993.302634970708,614.229397565894,667.82338968237,801.136647057214,1827.70686048205,0.598792824298752,0.862663402964548,0.815930990368889,0.904248027974022,0.418166469017372,2.04485562945534,1.99423860490868,1.54446213994344,2.25801530182023,1.36343901152206,555.137678103335,417.681143397301,432.045067376405,494.125213639302,718.931309432158,7572.67393457069,1369.93163686141,1350.12349867434,2271.71284107901,32686.7278185599,-590.64736182382
