"n","p","q","probs","mttfs","tau","convergences","shape3","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5"
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.3004863849936,1.18228730965426,0.312329134234926,0.785825670913439,1.48340187888651,831.380656806822,718.335689193762,540.799074154306,2851.50806070755,704.894945691525
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.1275812601964,1.34699769742007,0.328557411506908,1.06300209777511,1.23103547351317,819.538487356088,609.237224761583,398.478053184859,1156.42553324577,743.712200898697
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.60948118056944,1.06834739766069,0.423742939091508,1.51468742928295,0.960906938471921,970.458376212894,939.851717551852,606.100646330411,848.787882276285,1068.8784022673
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.3508320494151,0.974884511138164,0.344324067946575,1.02920637921774,1.25261337762571,1289.88057317496,1474.99131047616,521.944793576663,947.428342628246,951.41012684241
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.08144328187718,1.13759572767061,0.34970388679301,1.04535451712063,1.37874548616424,1010.29973328742,879.110226841004,269.135222272911,1056.55747069706,1086.0805793023
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.809799218978286,1.93845341258513,0.338070084125119,1.35877406540042,1.03247928515809,2689.0258369213,592.477014693777,260.711325994555,625.995381680029,1240.19306170004
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.43730591961467,1.15226095908708,0.385973201689181,1.10866450168024,1.67612280876017,926.821319480975,943.478473059521,440.031631782045,1331.47416008026,829.598198677788
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.66203544470307,1.21623845280357,0.349025163300429,0.92060019253887,1.01085091419358,793.535763722802,931.436525039727,577.087039580258,1120.62942302603,1485.66224659379
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,2.13340516868143,1.1331843928119,0.412717924499142,1.36896848586459,1.71621434237481,578.490446525485,545.466879979533,486.026845551832,766.600712198608,664.130970809402
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.26507127449034,1.01611518775591,0.37081145318276,0.949354472273137,0.850677800244092,558.485495635986,775.937827277947,265.112648901375,1247.89327192054,1769.64894988049
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.71131064541068,0.792990572361984,0.326788423854404,1.13018591399324,1.10985460341232,793.187981767702,2828.00759820275,763.865458352074,758.473038715804,1257.92321827342
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.6363075261751,1.47797789043564,0.357055195173113,1.05140461711974,1.03078570353929,794.098595576448,625.460762984944,405.491214576971,926.334265370306,2157.94957923434
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.711867141725886,1.23325359717281,0.406799189055942,1.67832442307569,1.74103189965912,2293.33483853947,577.310248050846,442.751178920648,733.917358449826,577.708292540348
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.62438979556352,1.37992910608561,0.397158838702655,1.2223707449363,1.07164111493373,926.198028745289,562.821207499025,402.109080345626,915.084632205477,1000.8084735678
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.26506473041318,1.00809695522162,0.347134347267749,1.09480616679801,0.895717777959918,884.155923079284,920.748681336904,413.041193939767,837.858312260746,1766.79371896308
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.38815570306613,1.05719228917891,0.36738912075908,1.37693439864987,1.01545602686245,787.164475414987,1025.78367881488,389.794175043346,958.280008961457,1396.79263705782
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.28938485274182,1.22193255872181,0.3541279785909,0.945584194685859,0.998948876343096,1003.47129130026,844.373376264083,271.708241850184,912.127607218424,2564.97099272425
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.33483616838294,0.983346792491531,0.364695480416563,1.0902825724734,1.51443804724209,1039.36883202193,1288.43964177335,483.237981369847,973.267057106299,822.125714416569
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.39466126049668,0.905616207934118,0.329604959301684,1.06348733422188,1.06698681645221,687.833609329208,1480.06915559856,544.543085207126,1532.56727908016,1381.48395362284
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.12455676268689,1.33065397531183,0.332747989562834,1.20700247481857,1.04523782112106,1515.040277738,865.172846460912,277.219310804296,876.395655961447,1105.24070100546
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.25871580584468,1.32376227899973,0.367603451731954,1.2678475259137,1.42281683371541,994.96938526103,840.149552444216,673.490367109237,827.869176961352,937.049661671427
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.08851809018699,0.977755490752862,0.341357992932766,1.40066980552287,1.61187521402738,2949.26817697475,1155.81801080437,238.523309009621,564.097892579452,565.188085035105
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.45356845712811,1.21614921976909,0.328506055712338,1.26242756394451,1.31409215975635,1030.25539630662,549.008686212416,181.653035588038,1271.77329593135,612.760865232225
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.41128653784541,1.22741238378706,0.398387318019853,1.72436093569729,1.18446045607904,774.894531591736,775.897918199201,281.223572934862,806.268225488359,1003.37641820255
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.28705856426033,0.947560705813252,0.353927603922297,0.974601142935001,0.893251735484574,1055.77899272378,931.582740223742,355.008595147107,1366.96164422838,1288.3288514028
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,3.00862457210146,1.33791693460215,0.401426360320027,1.1390663349956,0.968755236960818,791.450877281241,1041.01920529683,702.326812185881,966.43516256307,1091.185724273
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.79513581733949,1.47900639659446,0.301712596968776,1.09870534628963,1.13824465282824,1037.55579221074,531.979171275247,947.508303718376,1399.57203255842,1223.95721182819
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.50764138108547,1.13007488165678,0.389128206515873,1.32586839616154,1.40428808673512,752.388919637898,1135.82409506765,367.61555366101,626.736026202019,665.774993113179
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,2.25981704153246,1.1009611028397,0.415722515598545,1.07496827559909,2.33725649930365,814.680952430922,793.369150411982,322.528737152209,1063.25754463082,670.637786730358
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.10502701911373,1.27382870268499,0.385469953090693,0.863491544871805,1.61366155647176,1387.15743084135,693.239087119023,498.436810192882,1415.64344015715,793.509691348746
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.43289994486277,0.608095288834381,0.455333206940376,1.38953147305782,1.43175845569102,938.694462634825,9381.16766604655,469.084994665635,627.086677469096,883.952677747885
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.24433616528786,1.32724592059552,0.352820643961133,1.39967533238929,1.45637396641255,986.054890640313,829.195138318787,348.882160694785,476.525766860028,654.067933956627
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.32866606028122,1.25264637490661,0.368684906834793,1.27407080482037,0.713968980136641,933.933407139997,995.992769360328,368.263509073551,710.630947653785,2715.47429141863
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.67862165386292,1.64764656258274,0.368031543365923,1.28776765525231,1.07456943549135,720.74373941058,731.641558699936,503.390117735606,621.99787173564,1021.30618633136
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.22637555250622,2.14779944587529,0.349599442160511,1.44211904013995,1.06252414064834,967.772900267607,634.888459134159,416.671330015976,820.320300904096,993.927859293828
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.83932150428745,1.42033712996656,0.353109040962295,1.15691504435064,1.08675200523373,684.42890368737,676.0147719855,248.847853832236,877.863775143601,1270.77840334536
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.40881643363263,1.51884190137135,0.352611652955398,0.722675151067234,1.2469269441932,775.97929008323,622.971147111485,636.743566155034,3548.05728977428,1128.43163158275
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.61835443301549,1.12643163939389,0.287097903911292,1.38865938623887,0.945091700365566,604.203470807281,1114.71097375695,1895.71879156912,731.524802729155,824.58170954616
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.795078471141683,1.23688251944028,0.417481734103058,1.38774169316095,1.28346033102993,2075.9193481009,823.917607287871,616.459132132237,718.861777207528,1369.50868648204
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.12188282252428,1.16630424403529,0.36722939026407,1.01581206155956,1.17657502717054,1153.47628641205,1203.55827148511,309.577665411332,1467.39433758181,770.928691607432
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.47534167126113,0.701112126025266,0.344907966286183,1.14993835546687,0.802370763032243,1148.19471344361,2390.75965496084,354.100119860868,791.374041567961,1597.41309732693
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.21867212797331,1.6568709335566,0.286520751775205,1.05184373965785,1.43994933967444,1061.58260379271,1064.6992551902,629.152302945391,1015.27198896701,694.905448192393
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.809983679382648,1.00204637590018,0.325267014572833,1.18804170141478,1.25384660068061,2234.79342048033,632.269358047669,606.637005571657,633.766598017228,677.857419615289
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.11896399037308,1.43709657855524,0.309001221436915,0.951799043381224,1.02635743436418,812.264416758031,743.227445551417,432.913254746131,1258.64671615762,1236.17368440567
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.4660234401879,1.19259399637422,0.373081065786653,1.08173581370401,1.01894107719631,1346.08244465596,702.998059811739,469.419303287554,817.554760886926,936.24881021369
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.62884768896164,1.45823175212412,0.417334380816232,1.19805875464105,1.25416167508284,1147.7137243515,594.574863243618,169.109354961324,870.372009766276,1097.02319342891
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.21746958126972,1.42561525819634,0.353269963851384,0.901581687890425,1.13804026304739,1083.4825702216,576.769334498661,413.748101372859,1273.44002210219,686.855412837232
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.6511150899028,1.51663818569656,0.274142475278932,0.925778609118707,1.21556759565484,854.053255099993,651.82430101509,583.105571901643,1302.15212007125,979.028450456194
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.12703193437352,1.76763259714062,0.325659192077729,1.27933483829144,0.840048047018023,1249.7608433311,582.864179837671,365.943519642773,980.828760926371,2085.85020058641
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.50151047093926,1.16401358752673,0.356954423753167,0.949159974606448,1.16411685886461,1094.56982963987,972.59669747517,201.839582433774,1332.30445985853,627.068185362357
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.5442330547636,1.84801762998825,0.262528200618225,1.39540331836457,1.3202358428493,920.156335354137,451.15019995929,482.827264805865,803.618060983916,923.107311627007
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,2.05371607815225,1.23611604888863,0.272371573642979,1.73672191346698,1.08669429443368,536.656067106282,683.024392210045,648.758985624925,769.905744077498,1306.25196798399
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.52956005182042,1.31163651462839,0.378994870609291,1.32187026348144,1.13389682771675,577.115066869939,779.746003170151,607.349925953593,822.368414288225,1054.33369673051
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.04296852349794,1.52320739539673,0.324826509377799,0.921297061822559,1.44649212205,1654.89055561051,862.35038613376,941.078576984386,1220.96452087151,890.489640009075
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.43692263463885,0.944061918817926,0.361063113827991,1.68753586337219,1.39429521164261,1002.94952757936,880.812878878267,526.657321559494,733.343039957967,959.622949507614
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.49520956243672,1.36374774198435,0.296435682174569,1.44435464047416,1.02337263241616,849.745375315709,1052.14123168068,719.256951376331,749.23376027717,1289.04752550132
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,2.34228143390149,1.4654078217644,0.293534512186903,0.901212083830567,1.95541477301156,742.531631607284,601.083574149199,581.052737451048,1070.01102587257,734.841862786416
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.46141930036509,0.928328953260192,0.355843889855576,1.09456893546468,1.19706581369271,705.292205633181,1871.06691925789,386.721396872576,1029.3635936987,708.368749198894
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.64031109360305,1.39678603922844,0.394929721764704,1.01543236822492,1.42478365930864,794.887007259402,580.429080471013,173.296438041675,1215.048397124,607.580684627932
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.33564682703626,1.07927717204457,0.330685832839629,0.809553263944274,1.29351058295293,517.729275175917,934.343117844445,307.199503742829,1520.31422617528,758.719946622282
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.03227501142057,1.35597570375831,0.349290708776425,0.7577051857829,1.3169230952178,3103.6563292513,658.979246432792,392.624991505565,1121.80980729165,957.472846944755
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.09468239555367,1.04931538895096,0.380645005157171,1.25563323309678,1.4966421232057,2057.51592456572,511.69854907537,174.532082229066,1008.44318955761,755.866350485036
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.985771716414759,1.03797927323579,0.301271173913419,1.37842192008254,2.21894778540346,1788.17394677622,888.330285402897,952.353476450629,954.98122977813,790.926096490567
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.33034954650738,1.26701068467647,0.435017311005024,1.01770621029832,0.939502708327313,987.941046330437,810.872445330612,380.196693138088,1070.88199022824,2934.28669729748
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.23443398719702,0.843082699696315,0.320575402234195,1.3571745487918,1.33315488953607,703.342859957617,2521.80235102969,360.076520527717,733.116144531285,743.896121797201
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.849180712482617,0.968948857320727,0.302061952231647,1.26165559251578,0.955449325879886,1642.98605327052,984.435065308845,249.945621717141,902.384517246424,1000.80761107823
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.844852373841124,1.10266864078431,0.302408872699774,0.979816166536682,1.38654570573172,1660.95974038512,864.766428906012,336.525491248565,2174.39204122561,648.328568925252
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.47256241795642,1.1338397329071,0.385543277689704,1.33100117409632,1.08297641874279,827.618843555051,928.591221633494,289.155043427007,621.879013197068,1183.27914058632
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.92868817274622,0.908497910808272,0.309095664034978,1.18274998629205,1.5230371159815,954.265185301383,926.290700344127,345.110560949034,1146.63234862443,973.580572209492
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.921150415384185,1.37327766953371,0.327582126546363,1.45003145262034,0.831971443153672,1377.23779369883,794.726962312921,316.962268920572,686.408369240126,4256.15745781085
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.0791846899499,1.54812493942213,0.330304097229183,1.63203957007076,1.21154401196136,1119.8558320241,554.492928940174,251.432064910641,1152.69573629379,1170.13986521599
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.31556074594615,1.30814552439738,0.328682067693329,1.26860890564424,1.0069250057726,835.576153105772,965.794794234979,417.147348398895,767.172588162014,1528.07708391678
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.46651752614823,0.97497611112845,0.309986461101462,1.24492792665836,1.31668952857452,1047.95297974922,920.39942381416,339.190071615314,661.501655410658,711.270820734771
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.65523556547259,1.76638726827212,0.365600381227549,1.57481918573212,0.665351995546346,913.089290222694,927.532220476946,479.726847358569,703.277231857434,2959.62193913033
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.35332111019389,0.966524824298978,0.361478416929307,1.37713370739782,1.0260041820609,678.444389868034,3047.94498934634,353.085206551112,739.84391204292,1679.69748696323
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.983830980607855,0.764473873234589,0.411016912919357,0.896892945221937,1.09651561327622,1226.27059770672,1866.57704914249,392.27228399723,1181.99322963679,1161.94931616208
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.61753356465248,1.1782683892733,0.32050462953116,0.921283228322791,1.27986271339722,731.812530675984,1211.90205402267,410.99226279182,1200.78270771362,935.838475541407
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.848330477262589,1.32263209962631,0.3735928553135,1.0658675581312,1.11009951508492,1434.30663653393,1333.26182394275,248.980693683718,982.924194475362,1464.85864428508
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.40043905283248,0.980416137355272,0.35333301538366,1.06382873373286,1.2174051708811,1200.70062677149,1117.40219748631,194.906464395757,1099.20999881649,941.616062192982
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.527617038844,0.964985470083134,0.405766670903306,1.46604871082878,1.21364994926677,795.91894514699,1318.74752836533,443.700349960993,776.63746154594,1048.40106691593
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.00641152341143,1.00667493574797,0.347267414831889,1.15586003622983,1.25946482865422,1887.89772725701,1204.86345936328,404.572766236259,689.288001400484,915.517563716671
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.45588536554214,0.8737800465865,0.354014861699898,0.907673642927687,0.898529986712009,867.843604106204,1153.94021016648,491.516665069293,1284.38664782205,1745.41989119267
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.10769010654953,1.15864773802198,0.340190733492475,1.1248718980334,1.29876293037188,1395.17755230444,755.04377407411,701.726450379917,866.179760021653,905.190066190611
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.27449292660288,1.28705250262362,0.423974741420805,1.33379922141618,2.15424210166705,765.489940420659,885.060211358791,290.242405069965,577.30031504284,571.838511251787
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.32829437398931,1.01437500151971,0.409075299213309,1.33068355165349,0.87974616273815,727.985864744658,1823.56731334268,191.896741554161,726.803458381164,1589.40691962903
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,2.23710965347552,1.17452723037597,0.394202375160866,1.05662099658816,1.04464645414053,1085.88609096305,1030.59663314158,240.018968998289,987.921606879913,864.176173599169
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,0.944098730947865,1.78433517857277,0.279793295335496,1.10097507822497,1.22176597745592,1240.17302487579,940.522157677829,1029.66971982917,1192.74590075672,1424.44168088969
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.36745751416483,1.55445841531054,0.446869852775665,0.818944244131008,1.24777591293122,1021.11716342875,530.708983063392,274.415576808394,3561.5787638329,957.207484217174
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.16344591798487,1.3117132319579,0.355908926948291,1.43039043284964,0.95867525041551,1003.11970404681,890.466476890229,391.154997440468,829.34317203238,1739.07141560303
100,0,1,0.539303578315749,2011.65788085612,Inf,0,0.35,1.22822339567734,1.2780118996618,0.403921167859678,1.02303316103779,1.34226168046748,878.593855059034,1140.40737075132,766.963550403411,1199.72646326108,906.427341179539
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.31606984511229,0.881399657188676,0.418559901938252,1.30379084212002,1.33834285919955,798.529815912416,871.429499106581,856.425020406821,760.877533852314,706.906347493383
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.2525851562207,1.49838408750966,0.460272424609716,1.42345898855067,0.839492759154348,1155.9864832007,762.120909579954,450.216479056552,937.577880133451,1503.14870757031
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.80549258179303,1.59953396711426,0.455888565113782,0.948555476546226,1.53758317336214,702.028887200938,690.577511542922,386.528459991176,1634.71631246492,748.774019905986
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.14893680254931,1.10379984293422,0.508870391506071,0.955506923791978,1.19470065351877,1173.24838601395,1062.1941487466,441.826893363324,1536.88676625465,817.724183066233
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.30064060877205,0.932860232842918,0.370896458753397,1.22531136904492,1.48828520687839,1156.34714541557,1664.70116447865,589.102736602298,1077.32061170143,962.368351351603
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.17760123491342,1.29309074169868,0.462631993386634,1.1095516433839,3.32224604636875,1120.7512747051,574.633821087991,332.013006698276,949.557212606405,580.104800552932
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.55593855287073,0.99195006883003,0.408655610839105,1.14612574412971,1.13736631705872,769.919772529061,739.537716609539,541.967334269854,844.498894810502,1255.77888054416
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.06425681993702,0.999456403865703,0.354425822515845,1.30099726492075,1.46394394257118,924.121800113225,1985.66371256652,403.967114944536,771.489345435283,793.171926279895
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.31074667918007,2.33394850727303,0.370466072753967,1.23688377750306,1.49870129645437,688.47370364855,538.368871971711,362.567425623711,726.366370626838,1229.80342019289
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,0.868622562962109,1.06986848347044,0.349520001993142,1.28138949688101,1.48718578650494,2012.21027895049,1295.96527345291,518.464337140673,686.200388145364,1145.1059628308
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.10169916247507,1.27242266151097,0.355829569648856,1.15901992883974,1.03018207226355,2335.35700950868,681.067350251436,853.267298586691,638.009051215866,929.610644651489
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.46577472055461,1.33806346361231,0.402728583526717,1.07523176232252,1.12104842869924,923.00070393963,898.446203591426,1478.46071890475,1226.97660457332,647.786285731539
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.3686936661192,1.14112979481747,0.346903217560527,0.909304495202416,1.45134066219512,1161.0707315985,511.970402580322,398.928070017291,1260.72813037026,758.102076576572
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.1538905759633,1.00901512417245,0.442308742103091,1.23229850091668,2.09548100791786,990.431273458358,1107.17695268213,467.427862827286,610.970857578375,595.883130163312
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.82879125474586,0.864296470341938,0.388966304026198,1.26089063042546,1.74996038508304,784.706301108049,1185.44362053406,427.707691125462,894.037344329686,721.811221408432
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,0.899186121981775,1.18626475858296,0.402493380405109,0.942099847129636,1.31256910714475,1511.87830736668,864.264236633696,351.503416342904,793.105279565051,984.288012341587
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.305891162088,1.07558865221765,0.325587281230166,1.17010378240103,1.19858057882237,1205.66420566419,1042.86527159227,542.827164615332,1088.54238911002,1445.02145485562
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.23666213553153,1.00790775159195,0.382050686718426,0.944446120686982,1.35881812928586,876.418139248056,846.327033952103,511.438668872706,2899.90834935132,911.420485222813
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.02128601092375,1.6259676613577,0.343596178743032,1.0391749184266,1.28195777173378,1206.49330197548,732.800297148758,520.009139023914,1738.16855507579,724.551042989433
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.59964827648665,1.39874825201394,0.361119826624792,0.982585351701369,0.859312358683478,972.124206765974,1056.19164574317,614.826420921074,1836.08380329319,1344.78325137828
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.32415614479592,1.19760357549514,0.405589397522456,1.40706844407353,1.56054535626189,1533.00381018679,940.632390319012,274.140751185242,457.34882318244,587.242170768789
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.23337664697756,0.94357637982895,0.410282271501481,1.03813773954489,1.10448664960042,1192.06790625457,1121.31228434067,280.309895541524,1702.13164690369,1382.28504429181
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.52864659866616,1.04614745075079,0.295976068531873,1.23505476531122,1.098498108762,1023.9544736594,1433.12837724456,736.380880040077,1018.31809584476,1011.79447587926
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,2.2796391464955,0.958366327446161,0.446066984749387,2.09656938853804,1.22672791722525,812.632845092381,918.840101094971,322.16248969509,498.604211630184,609.123522186443
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.18957131154657,1.47466333938135,0.351775391094997,0.920561423442284,1.56090706456174,752.451179201302,941.151897457872,308.973596795923,1444.74360537248,689.502978605205
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.53666818899709,1.16031332169313,0.512337559525809,1.10167581095238,1.14976718195992,1077.20846047789,983.024143076636,248.372151322928,1513.67915899305,1071.89974702267
100,0,1,0.528091646829047,1329.34038817914,Inf,0,0.4,1.05039069900523,1.04506229164355,0.387123098916528,1.4266633368362,1.40349155201164,759.02135418252,931.330445054759,479.088897704561,873.462983148468,683.724418146602
