"n","p","q","prob3","mttf3","prob1","mttf1","mttf","tau","shapes1","shape.mles.1","shape.mles.2","shape.mles.3","shape.mles.4","shape.mles.5","scale.mles.1","scale.mles.2","scale.mles.3","scale.mles.4","scale.mles.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5"
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,1.09069327689433,1.19537524507424,0.0986255807045519,1.23871125989161,1.43674688456115,747.739248734811,775.070560463135,5897.90698594146,840.293313859151,621.940188534421,0.669973666798722,0.725350911815625,0.0801522977731693,0.675710528021156,1.03931221339352,3.29931162100305,3.24236869170334,0.129051599905769,2.48258673547851,2.45429190458097,350.553101849792,389.589649246085,384.064444812922,433.179546510134,358.003989809797,4991.38838672831,4734.50174243169,434305.782983471,11648.5270218487,1691.19101683493
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,0.654952959974848,4.06761809702736,0.108721659395503,1.18885113950674,1.24954587364685,3665.62886789182,4580.90791027264,723.981754915827,630.170311062929,1371.0621679381,0.407307497482324,0.6835040556405,0.0840166275962949,0.74016376767742,0.727723179697566,1.5459347087525,4.29834686422521,0.133424119056416,1.74721095584873,6.15830020369237,820.14495784924,703.018256645356,73.8544519635141,357.49610126549,540.6545759203,123191.820065894,4628.9218335329,19016.9247370896,1701.00756034935,16053.5968046998
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,0.76120226229011,1.41352656010198,0.092819402102542,1.04501137566385,1.1341408603655,2282.52368654547,608.319681177945,2854.40634726884,1069.54721199596,1227.6844635387,0.486335049032562,0.729481554275908,0.0705402794211868,0.620338997505441,0.627195847425029,3.69754625776126,20.0313657360491,0.12027882416295,24.8471516537168,5.94737181239367,642.848942629443,289.332120630052,166.670568369302,285.027114733769,460.379059215384,28490.7813727606,8060.51822040169,163274.581011029,10896.063118837,17751.4750131233
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,1.52459501129316,1.47093024151621,0.11452524128394,1.54093560134506,1.68634125151347,1345.65414647867,648.929259392411,1307.84915604413,696.927113583172,552.370348139727,0.989844999703714,0.716641400245731,0.0829467303317256,0.893696294230453,0.471468754866995,6.68953790926701,2.48474908503624,0.147739960956487,3.04523359259398,8.60499892781755,272.385188701275,371.689318817884,142.985822876068,397.77992372197,304.595359273581,4494.79624169782,5222.30553561888,29333.8854531242,4904.4496708743,42425.2485710096
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,2.02556885877739,0.922338401426474,0.0862257278567838,1.061881664229,1.30194017751809,1003.09493447626,1005.58272059357,871.348884791437,766.233948543471,926.055466927913,1.4157612782896,0.443650032786393,0.06633345650595,0.670726666916749,0.724097808298438,6.41943774993924,1.51674839036126,0.111260228659023,1.53772513585454,5.90714405227592,493.089975106702,431.82959482621,47.9278277324866,398.48824713864,435.528100085059,5553.774573518,26455.8283126438,47031.321992359,4165.38143207172,7390.99970381332
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,3.78572436839155,1.29985946052903,0.127126265427255,0.829418606715021,2.48363060616595,2058.52519093297,674.902265208066,327.341668456254,938.876425270235,469.891839932941,0.572456917159055,0.908954573269765,0.0911574850171185,0.501575290016917,0.571327399187747,4.71739193140901,2.7088161923276,0.166995575159242,3.78165279953964,6.63556260151713,288.537223825665,361.118940294109,59.0620184442136,298.331254727612,313.906565241934,3025.86784098175,3116.94065898008,5675.93332660854,6958.97328154133,5451.23599842469
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,1.51184918515031,1.67329115687701,0.120678301023401,2.27385688587264,2.53976048920406,1153.40572991573,569.64528946161,79.3971566973827,459.766638934436,353.147252346929,0.736270214310053,0.527261540146258,0.094264824042541,1.46800948086114,1.66295102233095,6.19763757665376,5.19661228135411,0.146633474377107,6.50515125050767,6.11034045576479,376.250687975453,300.225788816239,12.8824049762962,307.291396214003,261.845493157016,3894.31608963671,24126.4379610189,864.53104195382,2226.59335489969,700.222720005253
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,2.78036550224172,1.89705696773638,0.0850113968665378,0.885857586876049,0.94119697508048,456.488705025615,934.292912984015,8480.73847812934,860.240113635563,636.144177125713,1.61798874770959,0.51072584248107,0.0593904431876571,0.423949825621001,0.500805454964573,45.8109845197065,13.6160877008244,0.1142569747581,1.75781564225866,2.62728574368269,269.263493276243,270.65281971499,394.174997496884,380.379044249734,325.543998408623,1483.7030816842,4657.37272429271,1007977.64293355,14450.0285922804,4877.73484074645
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,32.6401227647458,2.13857324748362,0.0705087722450462,0.759273139486455,1.31964279551209,20749.0815138321,504.22744793502,42641.1884855588,1621.78466869523,675.011216260453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,924.869251041088,120.568581589276,259.630810543096,0.1,0.866618964376974,0.831714010768646,0.0869471866972002,0.996075807349759,5.50242377698685,1239.97254422594,1657.44132259397,366.135037770114,1212.68393842811,3281.79788663831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,924.869251041088,152.601739708636,298.648435807868,0.3,0.983758259732681,0.786471620016322,0.34765083619713,2.30479090249818,0.866888599555722,1524.64157911854,2282.29397932785,534.458369971076,647.509912720786,1332.86848805043,0.435143044044478,0.40389567380548,0.255917246865276,0.580592188160226,0.63357256094652,2.85040895385546,2.61964213369218,0.440786959697154,6.99323262711639,1.48138201909336,461.611540887366,504.838615070118,231.925827747938,366.76951795482,578.08441545297,84501.1953173217,51918.1789117109,1958.79059013316,3733.14605216233,6996.3370832379
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,924.869251041088,152.601739708636,298.648435807868,0.3,1.22260857226445,0.94532339822026,0.311980593600647,1.36193490512343,0.957828856035307,1059.62838844578,1359.25416285897,906.723526741613,793.077135649516,650.592530467099,0.392619750986469,0.596175358466861,0.238351960736644,0.859426981559707,0.490698066188083,2.83846453461664,2.92426767706252,0.410632734919425,2.95319533957218,1.59202577919053,488.186147938089,513.711391987067,303.66813716798,413.030688442464,380.624602742501,27275.3058374144,20484.7440672229,4393.98309929683,3532.74973960646,5169.44508651826
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,924.869251041088,152.601739708636,298.648435807868,0.3,1.17129005998095,0.802662405797517,0.240629253431568,0.771385653405103,0.694986281187466,676.84497233824,1310.40512986101,2091.05249349843,4535.53435014652,1526.91802772871,0.499142983640744,0.55380524261714,0.1799826600918,0.365169653246244,0.348409392574544,2.10689732195711,2.21027715284829,0.314808589060284,3.65772543054149,1.73332612309283,384.99150889667,484.224348228003,533.16311816238,812.569862916172,469.204168933473,6147.48003957699,19570.7383078525,23832.9910025515,75998.4405858142,51493.5387729002
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,924.869251041088,152.601739708636,298.648435807868,0.3,1.56586802216888,1.34208556334202,0.345903407894269,1.30798701932179,0.984667140135351,643.476842416142,669.190542229585,447.363098700262,564.891976025855,1664.33398875251,0.957041908777268,0.934944092564372,0.266827565769149,0.875415944449958,0.591137047199361,17.696294242727,2.3344445408501,0.427030959055358,2.02606399364552,2.96851997788017,324.693340786652,388.172779298847,185.073710327741,362.996535207247,530.715137467234,3915.33402789484,2784.10692751639,1533.87057799054,1606.22727776676,19460.6124967015
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,924.869251041088,152.601739708636,298.648435807868,0.3,4.79763574554596,1.78952801329528,0.295515000550711,1.40828898099926,0.711779943500978,442.947183223512,529.25708378091,1252.90037922142,647.351813500306,2708.66320385778,2.31828995478258,0.86758178468056,0.234615895656559,1.01116776743076,0.485249677572046,9.32528737628511,3.37864277656477,0.397826714780428,2.0693392141418,1.18746641555582,345.9092454709,365.403455669453,424.151494195116,400.461083831699,952.333464796971,1183.86269689971,2201.4958659869,5671.75471494652,1612.4320228577,44593.0320587997
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,924.869251041088,177.572511944803,325.70321504998,0.5,0.838532771707871,1.41120118493289,0.634908937887911,1.25879040559734,1.11342569444806,1464.13694100061,774.38299522985,704.79381199482,696.16726107925,864.54238707291,0.394659074478798,0.399877966894402,0.424339712900097,0.883204770804751,0.650143582175674,1.68316815944129,5.65417613290616,1.04196843039708,7.70241339746515,2.50630193340709,521.681076305098,369.297041632432,368.864882761637,398.456511798264,429.795151496625,107362.89962113,29383.2862625283,2729.56109600942,3149.77021369183,7452.83983981479
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,924.869251041088,177.572511944803,325.70321504998,0.5,0.691625045352723,0.974375841292821,0.516769738568481,1.05178808372745,1.79220997183968,3820.1332330882,899.293858994224,1079.36769167083,1735.5316598125,619.02192357861,0.406249004691505,0.568526966369826,0.388832351129,0.632143359828594,1.09795208231055,2.49934457354199,1.41503593071831,0.691348669885461,2.49371164051493,3.42869216672031,906.473956684305,512.490472581356,470.825749248882,672.103183945025,417.523407898203,104587.77871583,4970.76955945241,4145.70471669482,22511.567556664,1439.87891161913
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,924.869251041088,177.572511944803,325.70321504998,0.5,0.625239503500503,4.78039179986824,0.471027154399693,1.29757143570454,0.950909279641518,5542.49257555493,7842.14904437732,484.238062581231,600.900405079543,1178.97723249504,0.326094197761098,2.87889723031668,0.351418434990463,0.842279593400018,0.63424625977846,1.23988356543629,4.78169118287801,0.595260850639474,2.08858292744658,1.6870059495441,943.83295434844,6232.37246753911,244.14797002369,397.915706563977,553.652552106824,3578780.16647456,7842.95329915918,1312.28628633583,1315.62447590781,5080.09647264222
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,924.869251041088,177.572511944803,325.70321504998,0.5,1.16958188431847,0.622725057187775,0.481072093334323,1.21948790737765,1.40680988858002,1053.70785118242,9197.36831179856,1257.06482697716,520.135862497696,653.443591005176,0.614916095257731,0.257832816211378,0.336598032582541,0.854953848161228,0.483195813388572,2.42074242773446,2.12507754289238,0.66135760951335,2.01217100328028,4.77402775081532,519.20799425548,569.263645031565,545.623121601891,358.73968589102,372.303497530491,9468.11653195265,44210385.3575671,5891.89119316779,1096.49524585796,10074.2762072794
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,924.869251041088,177.572511944803,325.70321504998,0.5,0.879966886481784,1.66817334940425,0.568211643284596,0.654361698723856,1.08003124909771,2399.15043210426,712.818596720007,572.787741078416,3897.07594604927,1103.23385054142,0.369930126207114,1.0385414267316,0.435260234433772,0.376464315879084,0.531768393151973,6.76635779519676,4.80398322732082,0.754635360504738,7.46933093558348,1.94824103130291,397.610753134368,450.404888890649,327.958003521471,444.824262251115,512.299018470969,229136.644218619,4351.68035318243,1332.00322018603,270621.410630615,17131.3332791119
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,924.869251041088,196.415416746624,346.196514899538,0.7,0.72557744099194,0.75491235494754,0.686030089228112,1.0633326432326,0.993791911865303,3976.69475992147,2100.56176244723,924.450574870338,799.097129418578,1540.72446416339,0.473784832486245,0.43193351816577,0.502329437770552,0.751900873935643,0.456048371786535,2.90667546596313,1.90500097556187,0.914974883335723,4.21477980309137,1.6037636178199,1049.99377865355,643.900501097814,486.186318019996,442.978834158979,675.97537974366,48949.5585748387,50317.8573606944,3083.92401003228,2355.76369014859,23011.6611365283
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,924.869251041088,196.415416746624,346.196514899538,0.7,1.57601558817329,1.45576062956516,0.632692424201204,1.93742503316611,1.33646550855605,684.542493835743,650.776664866377,952.561053005286,568.304351637468,813.640981019863,0.680278469665992,0.973716618505283,0.415000255948783,0.954596313164468,0.986254208295845,2.50789997607237,3.03866199592699,0.885034140724979,4.18315549820119,2.19977762592901,435.058428261133,392.234561724723,466.616872563824,379.387470997483,506.693694007939,2860.83041999777,1694.65538500577,3908.4659690821,2089.92112326698,2932.94277257991
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,924.869251041088,196.415416746624,346.196514899538,0.7,2.43792674589032,1.15721853296515,0.654778475081329,1.38980890525189,1.1698416727042,541.983626119871,793.657177481607,635.931158632022,722.38114484883,647.401313728365,1.4157578321596,0.803203358803677,0.469274889624236,0.815539559857466,0.815104836898111,12.129602596877,1.61056964780548,0.884532462674031,3.09114089792515,1.62265073861,373.731434110378,438.280785036258,346.08127403999,422.034233531691,398.580204779611,1460.67751242144,2697.95592999056,1669.46061591241,4670.57959203153,1796.15358074458
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,924.869251041088,196.415416746624,346.196514899538,0.7,0.831156630745651,1.49698233042593,0.670616405352751,2.2248547444662,2.37689811472222,2062.62267000232,834.038430251489,684.812543281905,495.876639141306,485.737054693599,0.362718849180338,0.613708094793964,0.522953574687188,1.49893448761414,1.57555679897154,2.62194052589902,2.84148039516247,0.87858973994073,3.08047820743396,3.65295301770053,556.11419638264,481.410014987701,386.541099344596,373.152648795609,371.885381330796,106969.779073188,9312.67804791543,1558.94108279322,787.943327123812,858.495745215325
