500,0.333,0.825,377.709824077126,750,1.43098725947715,1.57759209733097,1.03963790963264,1.10227019881652,1.05119971631172,929.373807275401,617.622866802593,893.658729630171,1250.30801347624,970.86505920714,0.93316840360176,1.05532040357352,0.845965651914514,0.856452432965745,0.890686507678649,2.27207665491654,2.04389923723469,1.33826099074073,1.74868971187176,1.24516675667468,611.174210420788,497.736340397916,622.72339057222,731.347979299937,692.78550535646,2036.28601781814,962.089023949065,1479.47697223101,2520.37540490894,1558.81313084134,-3002.25591471254
500,0.333,0.825,377.709824077126,750,1.66017222076918,1.12004830658135,0.992683131666602,1.01983162226988,1.39023661447118,660.405688725365,991.233462266685,1256.15617514168,1117.76140996891,734.149169334693,1.25890555167191,0.915651029095103,0.775773940723573,0.829810493525474,1.10068395317781,2.16108775896712,1.43466166268006,1.32235136298719,1.28643444393182,1.81812749799955,524.173850327183,695.160796592707,820.95051924717,742.838875220668,566.971743206281,958.543272443524,1669.88844414336,2564.22648897159,2132.24313574869,1116.33109140553,-2993.11800732273
500,0.333,0.825,377.709824077126,750,1.14917404609433,1.18488004863866,1.2628563014401,1.11223711632174,1.14151231941151,1042.90088621789,886.388428106237,935.863752501517,1056.9365277459,878.840336745261,0.86880620492287,0.978611960537451,0.999452547281962,0.872387418768741,0.949229737654085,1.60004710622439,1.46015846459778,1.59147650823842,1.43433131551182,1.40077338641258,685.633690939644,646.381728292506,675.769101242517,718.722936520449,658.653044783267,1982.2073198904,1409.73813527499,1497.38540940437,1800.24629172869,1341.88713215262,-2954.17849215104
500,0.333,0.825,377.709824077126,750,1.37704769371071,0.934373923173048,1.2017401618217,1.22213499160662,1.2194809521377,825.619309317775,1178.27153544236,779.328491818119,884.998871737063,919.198048930896,1.02985292794436,0.739639839515782,1.00952296392848,0.89160991398866,0.88763248000552,1.82130923656007,1.40815792895372,1.49848783668221,1.77572010624973,1.57958539530625,580.264285948596,675.712235344127,585.799872188531,597.161330656364,638.003116221654,1399.83263098289,2355.92496142428,1121.70583670601,1725.8361405684,1658.47865167885,-3024.36944813797
500,0.333,0.825,377.709824077126,750,1.26893321961366,1.11902022722374,0.956718010636053,1.35642154992791,1.06993441689728,845.905447642391,1035.5346790888,891.409572568886,821.405943288285,1195.29325835079,0.955787326526718,0.897830963162449,0.824912030244611,1.08253647135984,0.863487840394049,1.7637417463375,1.45813166124632,1.12425441170382,1.76671603013659,1.32358832943451,599.148335536232,721.511374903699,656.913649004008,610.223844485147,790.819212035108,1381.39282682646,1696.5060720108,1334.99730695895,1251.90266186031,2245.86165930063,-2975.89511873271
500,0.333,0.825,377.709824077126,750,1.36507712739414,1.1841366389675,1.04616710830228,1.21328924191112,1.29729370960343,878.34855595524,1063.34085163217,878.682303155603,831.965983135271,825.870910292001,0.981431224288855,0.965590449718422,0.892119081848246,0.935051382148623,1.01748592774388,1.85992762426009,1.4975158228604,1.27319710551348,1.76238888412697,1.7884503633203,614.051237371951,729.444557781392,642.254631084402,580.48257412354,585.163735564978,1623.35435272421,1813.0270372597,1314.94371566658,1399.17203447485,1386.71470982531,-3019.21451737482
500,0.333,0.825,377.709824077126,750,1.76979517212045,1.12280012095247,0.919254786325411,1.07620944590347,1.41511350641975,583.083375195474,1160.70960873053,1233.39652361607,1062.30360828768,694.169346522427,1.40617905188569,0.88271112257003,0.754091810996555,0.866702711918143,1.09202722194635,2.31916955499865,1.4871124640715,1.17194987684863,1.46876461839059,1.94406157202612,483.588462389944,759.130868430997,816.416251249388,706.040160070783,536.411177494629,769.319681758247,2100.51657706594,2201.93490242661,1829.2782284905,1010.44573925072,-3054.12449925914
500,0.333,0.825,377.709824077126,750,1.38935373769261,0.957224149827896,1.34754080998474,1.26134013567392,1.06100657333098,823.439139606654,1261.23270097935,691.70836882686,991.972189020273,980.59847058209,1.13713274985987,0.774784130040132,1.03815266026781,0.917156985582469,0.847864066022837,1.72752525426314,1.25741719989543,1.75077703091503,1.70180313781727,1.40620491496748,636.635363506693,785.644895448812,531.928509733741,667.946021652322,668.280305629513,1289.66027787141,2359.78837750264,1051.57893094525,1918.41673140529,1612.624239742,-3000.87425557411
500,0.333,0.825,377.709824077126,750,1.41262591379529,1.09255413420895,1.32365325590165,1.41514636252278,0.963748894413447,795.84441071715,1103.80338914304,790.446844563108,659.998600065165,1301.93456545835,1.06089791814446,0.903924828464686,0.979552045496466,1.14711486648655,0.783677794870379,2.01141157784001,1.35700890193102,2.29097446885884,1.8079682305432,1.26383165071869,568.691575795658,751.964385779553,541.920939063129,519.279178138344,790.300401872995,1390.81516180413,1977.07434366367,1318.83488756567,925.932499560947,2521.37708791811,-3021.38720303101
500,0.333,0.825,377.709824077126,750,1.23717466594073,1.08031422211702,1.0584276071227,1.20628158303858,1.35892647650134,919.542747623819,1380.0179271172,896.648547698266,771.90588903543,813.517807232635,0.911985043260608,0.788906786284759,0.863961751909652,0.980580016269773,1.06359639062671,1.65037183167434,1.47678814808122,1.33542909176179,1.50668611747878,1.80362881640003,638.95406549942,795.330821905638,643.284660738559,602.245084895097,584.800674330107,1706.94150528149,3470.39285854516,1420.87770284825,1235.59611446716,1352.37970453779,-2978.93311599982
500,0.333,0.825,377.709824077126,750,1.16634320400683,1.04654461437002,1.04488217051928,1.12269449895761,1.34305125223377,802.03393265146,887.042124064608,1036.48970485808,963.676228578065,1075.99892592386,0.886121072437989,0.826086905157256,0.813955152015301,0.82885872340493,0.978675669074162,1.53648855728551,1.40003198560983,1.40912714061091,1.64913767178607,1.91618239611251,570.343564898529,623.187134282921,685.273317032333,649.771326109606,720.18862593286,1329.47166356453,1540.71428143827,2007.07659244016,1825.02512812439,2183.39342166473,-3011.50573238967
500,0.333,0.825,377.709824077126,750,1.22926881598975,1.22742429359147,1.07993088400296,1.29796235938093,1.19277893348842,1179.59344523684,899.448186470911,778.498650226818,673.737640696588,996.225197897697,0.913366204951878,0.958734848760267,0.904620642418001,1.10173175209851,0.920940735627131,1.82144756599054,1.60987116095263,1.31217473602377,1.58537691944106,1.64981844521515,727.542899943311,611.400232512157,583.06426309032,539.706748493395,645.223016127317,2564.86947644413,1472.7800304004,1161.16792603323,932.065356946909,2024.47697804758,-3014.32318054559
