n,p,q,tau,B,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,scale.3,shape.4,scale.4,shape.5,scale.5
90,0.25,0.825,377.709824077126,1000,1.12506888459912,2.85717081457127,1.10591302711983,1.14223821754896,0.691866775612492,1265.81145353151,731.258597167129,658.513572654063,566.549090680004,4279.60514598129,0.614802229593734,1.39487539593699,0.845421057175206,0.822531358050046,0.334872535445436,1.8329005345528,8.38873262178983,1.51604244240681,1.61107213828591,1.36849516350513,632.907966138403,471.846723051359,421.065929596909,384.049694710904,993.804049401129,15374.9865523719,3195.95166805919,1284.64795975316,1043.58503470025,464611.297667,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,1.74708184530682,1.69034663319717,1.32039059443098,1.19030790515862,1.47974005954257,727.428815569287,646.466367290086,770.913632982488,1394.5776038281,616.198325991461,0.775557278527481,1.20925655849845,0.973390564834235,0.637569033311942,1.00240596374271,3.73237094182159,2.76540343990276,1.78330668965813,2.58378820759693,2.41022682349479,470.925710316341,435.952984351164,487.534927738068,563.181868215975,429.935104566341,3903.1013577696,1197.34680581675,1715.53849532305,9964.27474005519,1196.61074000001,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,0.963300407867604,1.21231371563544,1.62706657445728,1.631853319639,1.32876677026491,946.680106724836,786.057419333425,423.567570544782,836.572165237099,525.514409405169,0.469228434997318,0.962276907755668,1.12188604452447,0.483741059615854,1.01362975418002,1.49163299783656,1.72865993172691,2.32627495620906,8.34047815291022,1.94100183769945,505.074769681352,442.120753276439,302.252126380791,420.458433203523,345.516839867643,18918.5620761645,2054.51436496862,737.010124816821,10192.1871696894,925.117815694774,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,1.45040382622076,1.12476038019129,1.31614615970929,1.22084905523273,0.460835128152474,875.050990109202,1049.35641209775,591.949822285894,671.972681313565,67118.9288949682,0.925686168918468,0.508242567643847,1.00588619528353,0.808420325581809,0.195279143410858,14.5273031102898,1.97415240373933,1.84747045280723,2.03260442857834,1.55141693761088,432.964836551896,520.753973652202,407.730132431386,437.865689616305,1351.68615516535,7602.69787428432,11431.2467527976,1061.67120582795,2114.36203935736,522498388.006509,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,1.3319175141303,1.60764063285639,1.03771837186236,1.39480822858064,1.12914009604504,1800.44804013578,578.612238856462,1067.704867877,744.975117910557,812.627964846202,0.488806207510543,1.07836597684584,0.632492693763166,0.922148071138245,0.720446985624551,4.426913366161,2.97742064512201,1.59361187867812,2.23520832506677,1.75041585570689,597.669402479283,408.380731237966,546.823504076113,474.714654033526,474.374703589073,8454.22354008351,1238.93120111641,4712.51653472968,2015.6342412704,2875.68927607721,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,0.966115677450886,5.92879265975224,1.32358149120581,0.964240869078142,1.22061074826879,1243.91348160028,4568.63892952513,584.096263600722,740.827684603607,1042.84953626938,0.758279447893117,5.92843306725789,0.917656556365724,0.733237353318431,0.749965098949717,1.29197450269869,5.92874738293044,2.64396487640278,1.40452338331529,5.52600815279076,636.103600973401,4568.5059372369,401.545384412726,453.670398925586,492.89213792786,4946.0875260921,4568.64233996821,1191.97759034219,1810.23920678385,8016.63148396064,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,2.43836699555064,0.976557749668793,0.947011724129255,0.836565394139598,1.32835626823437,584.382834166811,1884.96385000199,1284.83892370027,1358.52922043134,785.187852038847,1.44846597231078,0.436058727501208,0.701044674844335,0.537825470715475,1.00254910128784,12.9822913866134,2.30907886553763,1.49534336764076,1.22783197396228,1.92588558455894,415.860792520468,629.384451876532,592.524951211566,674.966782422777,504.693281179977,1762.98966116505,144518.328195894,6103.32425422245,7274.48197255398,2051.02536730343,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,1.5189027558026,1.20801351179618,1.18138265588212,2.12732367226637,2.13806265432307,723.28041787418,764.184949176463,582.692651495226,578.116278470965,701.352219626498,0.783029760909417,0.783808191244822,0.753816507622731,1.25903339787611,0.646980161034753,3.34657219260576,1.78578023513888,2.68516652740729,5.20663400957667,7.09144111726518,437.651653717156,484.751685149833,384.585982913385,408.745899127788,423.423076596629,4815.47793135825,2615.87883172067,1491.35210222942,1222.06177770876,6058.0838210313,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.25,0.825,377.709824077126,1000,5.60032422454335,1.3614076199233,1.06883312754732,1.16775860986256,1.09402818874204,5738.76054554454,585.391467392257,481.302316507609,918.765211380967,650.089573660914,5.60006462821546,0.925789207457652,0.736425942348026,0.786688995956805,0.78621419592556,5.60031882265913,1.95223286745398,1.50981426514203,2.96379192350319,1.56431020978398,5738.65700262345,382.675503708664,335.39625232156,495.816818349736,399.332387326374,5738.75609268823,1298.8888526489,951.25912488028,4326.2663031395,1801.22048554322,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.23429414661874,1.48563836906832,1.30927434828753,2.03718789494658,0.782389467272439,826.272202147835,545.92725920044,1070.67254688808,720.082689203698,1846.88487994323,0.813456085766583,0.978523888351304,0.627030893495191,1.15839240679897,0.446898254104488,1.92557435177992,2.66450993868419,6.26138883527921,20.0221877125515,1.28979962015569,466.43631723506,373.039777772943,465.342690708656,413.539828465841,658.535750421264,3089.17859241373,1136.67035238046,9579.32021684541,3053.40884253141,22060.658500227,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
