"n","p","q","tau","B","shape.1","shape.2","shape.3","shape.4","shape.5","scale.1","scale.2","scale.3","scale.4","scale.5","shape.mle.1","shape.mle.2","shape.mle.3","shape.mle.4","shape.mle.5","scale.mle.1","scale.mle.2","scale.mle.3","scale.mle.4","scale.mle.5","shape.lower.1","shape.lower.2","shape.lower.3","shape.lower.4","shape.lower.5","shape.upper.1","shape.upper.2","shape.upper.3","shape.upper.4","shape.upper.5","scale.lower.1","scale.lower.2","scale.lower.3","scale.lower.4","scale.lower.5","scale.upper.1","scale.upper.2","scale.upper.3","scale.upper.4","scale.upper.5","convergence","loglik"
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.0767175930195,1.52164081440496,1.15550751286722,1.05464426402093,1.5550438530864,799.08705400477,668.305332710263,665.496080763683,738.732723987664,774.866888010645,0.766621956798479,0.951259329008564,0.878737495591489,0.772793074074992,1.08502754601983,1.6085935561697,2.40748976579411,1.54706562328988,1.48058825267887,2.20577269154603,481.09415020745,436.657034696248,427.70424832852,443.454255792358,499.558804100415,1959.93247390837,1591.40444869019,1268.45993223175,1693.19857214526,1925.63885385957,0,-608.488318795925
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.907672924428087,0.769258125057846,1.02269503680528,1.89681692736421,0.911095092352408,2006.05636877197,1921.66418956957,762.863971559212,523.225665357278,1188.15015179033,0.527971142637167,0.419791332875283,0.508222795032774,1.39383265775706,0.396733806365558,1.64884873790119,1.38831015929698,1.78366675877471,2.55497270477528,1.38318030115865,734.7995226927,737.266763949113,470.827411304391,407.131984964302,640.952314602114,20315.947442359,21926.0883217824,3648.77769884113,828.142948331001,9582.99855458019,0,-613.889461785709
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.25363787452195,1.197912618502,0.967329426708408,0.851464889327361,1.47927098397967,701.964604571527,857.213155518779,907.69161761669,2328.08413095836,794.402637192207,0.779985093477952,0.881230614237367,0.583552670384289,0.568695325500518,0.874567440394866,1.86580205381706,1.66273345724587,1.41072311599208,1.40368138830095,2.09346989059811,471.839466699988,512.115739816797,525.69673048232,902.849389361599,516.303498545372,1859.19577124258,1672.15972684873,3234.38771111606,15951.6905883314,1796.33490260007,0,-588.909916919415
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.53128464597307,1.69540888662147,0.800310256761593,0.960403007777373,0.734291064586867,649.262338665581,622.58811061462,1252.97303969103,1137.98701547309,2068.67310331692,0.953660114507043,1.23878830277517,0.50479297874765,0.575846072791455,0.422794939767371,2.31238809055507,2.46691924152015,1.28584433385369,1.31368754529118,1.19391104049921,450.539304276611,449.018968587173,601.843585576968,630.774118005161,847.451394506315,1366.68640953815,1104.08456841458,5274.48976429561,4333.33021759565,18614.8470937673,0,-598.950501386102
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.77006829288286,0.947209153345676,0.742121530545768,1.09086404417453,1.30994911381734,690.167512043796,1555.91327807516,1418.63171995825,1059.96970953096,795.870533512436,0.869977743905993,0.680206180562084,0.464897290882795,0.805254204698649,0.857188687255262,3.34885448095092,1.3670393158863,1.06149034555998,1.43335026597805,1.91413784019275,465.146185079947,760.913329992384,712.732978897566,630.035822630585,515.245101280401,2167.89425049858,5135.4077516375,6370.84295706138,2542.86778569308,1865.15731554692,0,-575.519218646227
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.42062615355063,1.18909198395864,0.804205103245547,1.06938930353684,0.882659358281497,1150.26090135761,899.456378698589,1993.46071199577,790.424805937124,1303.13260815229,0.578186687102688,0.637447280224417,0.531424617707476,0.715615308999093,0.601031662391126,2.66786503432428,2.11321155610885,1.3310041655865,1.54582563589257,1.2194881128871,594.172948332438,514.268043847434,783.224126988778,501.01599360395,672.871738423705,15784.7982099289,3712.86572455206,9095.91914208791,1785.45817802079,3745.28356818189,0,-577.435065742652
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.5558871548045,0.792008056939795,1.02729109263248,0.983730300188481,1.08444339188486,812.786526759774,1009.71693983835,873.750193324123,1147.90480421502,728.959181033882,1.09221481528817,0.527892445527525,0.661117598129654,0.624815809508744,0.594275518354759,2.29114854683431,1.1171095984368,1.47195041076417,1.44071131535109,1.52372383325239,497.448029663475,544.292055113476,513.197296754157,574.120703035376,448.483629696478,1876.47274437872,3367.45989057593,2441.1698681154,4247.90621935464,2282.48432277196,0,-592.884696897674
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.1950130020467,0.750214384769164,1.47071296834935,1.44042597325588,1.21682472549363,1167.57357541047,2330.14541873572,804.979880371812,784.099503629668,854.33103509029,0.652594447385007,0.502993558885798,0.911834338723995,1.01006072657818,0.648621682718931,2.03607494602107,1.15226239833301,2.35420032743975,1.99404929505988,1.97012230544172,628.253780482309,959.444778074952,539.105056888783,528.374807373085,512.167211928793,5100.0409763785,12068.8156870819,1983.77391449042,1668.89044886643,2552.15535959548,0,-583.787555079592
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.01910336914706,1.26097080342581,0.724712472534001,0.964001196195019,0.775962888376324,1794.19488705486,749.457015341044,1697.36815753576,1371.5626633991,2326.10591095516,0.736611889604852,0.964519984716351,0.512272782486673,0.530999993424042,0.564511879504525,1.58524894319774,1.71532876022749,1.07259300451086,1.6042428038996,1.15914621668207,812.312074906873,509.451474540104,762.606091118811,674.568570000468,961.73889851207,6427.25301206725,1432.37811286714,6037.8349647323,6773.71610440632,9641.83625742164,0,-547.726331439031
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.516159575197,0.73414227029809,1.45444466680428,2.02011712576656,0.868136341732156,575.802533962882,1671.39283038438,515.622428553024,542.99675600415,1536.15918327594,1.08225128885411,0.48927998807129,1.0586296034398,0.85272690990005,0.575700065570096,2.13624065223142,1.0559535797072,1.94872772355132,3.35349399511544,1.34929992815797,402.562523993148,752.585271209991,381.972201209492,395.701413148766,670.801981352891,953.452953727002,7968.09158910389,879.280701778054,1595.72066048819,6443.04058720594,0,-619.439314253817
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.42980131551108,1.05882416553144,1.23088351058577,1.44200317246736,2.15738875984147,1334.79868119744,1220.3037675408,681.214974757076,577.114897536805,750.462465176974,0.803991882495419,0.739924886085545,0.639490226782756,0.890227132352328,1.28578369230982,3.35185278753838,1.55020826392687,1.94888438789363,2.0093388404452,3.67478834603938,602.051650759596,686.663880920578,466.291766035609,433.161244515684,518.07115196577,8976.92854120838,3825.24971465874,2461.55792736627,1107.60578251919,1973.11174565656,0,-589.176123380646
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.1107909552651,1.52357871581787,1.03133827733984,1.53576508695726,1.01998721290382,1231.45870298169,704.229263722659,939.083485890043,620.854416697792,1418.33035041507,0.771366274930103,1.17405794154719,0.693932248252994,0.971755308262273,0.620281865123405,1.84648936158148,2.06849435207292,1.49009865462721,2.3496528102258,1.4700525248755,642.485993587001,500.858746859446,559.105919836691,455.140738398802,738.07577769964,3471.36767972195,1279.77942697636,2429.41565164079,1185.84892983531,5944.36838254534,0,-600.215982493212
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.81716112671298,1.29535556622443,1.19747248197382,0.990576580747332,1.00263355101316,552.815701630909,869.005857361833,809.225247705592,1043.84050954311,1025.31766686959,1.31024408875243,0.863260629801184,0.672411615363959,0.58522335257993,0.681325353950821,2.36299829081288,1.78693854266585,1.87883844060447,1.48938041071223,1.4754297341557,404.881592312834,509.538780492599,500.469903367529,574.054615437466,573.612663789259,890.975717215681,1873.95192588968,3246.67175699574,3158.92429399747,3049.27821290546,0,-609.462772120347
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.42062757845187,1.20570535195393,0.770736592597741,1.12388486864435,0.860920837370312,992.526919771815,906.1006779224,1813.44821806229,1275.06751098564,1875.88363230158,0.91941418597342,0.787350904559746,0.515189299019496,0.774409139640268,0.566095375459777,2.10175033346037,1.79290105061576,1.25961087436938,1.82267806761273,1.27129416667474,622.147501630493,587.019439866782,771.128631229612,675.665638878735,879.554542334557,3014.43424128258,2421.30765103028,7392.65119777877,4111.09799370263,9025.36416383263,0,-555.734419811631
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.06012115223217,1.43987991761431,0.902197232916168,1.27980852189612,1.13752038961101,1697.50974310439,664.936628505157,935.046235318426,978.504465318492,1157.02689912831,0.623014679743451,0.944200319719762,0.673569366702784,0.859685268812988,0.510307346106393,1.74227664517719,2.05670595781583,1.18492716185923,1.71085476774933,2.1053735089922,814.486865052539,449.404836427062,551.994239891705,583.563533472321,570.478378629654,12197.4686851102,1250.96545112634,2310.39886578301,2601.58545391681,9390.11217023874,0,-569.613558212881
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.45385448734542,0.911336205839719,1.28309515036975,1.51232911364175,1.20086872192943,775.031787091271,1284.73318459187,803.25549390799,782.233095778454,785.819939223391,0.709783351207106,0.546110639885855,0.78805682563573,1.00862259852951,0.674132906976327,2.70387789868577,1.28244297204056,2.00557729122252,2.36427265121169,1.86028359466068,488.846642695095,696.383887714001,516.285411636636,524.982955019657,499.64947215054,3496.2367743808,5293.62595312958,2061.84968218568,1891.68658323867,2107.62204175645,0,-615.685797313376
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.595273725438259,1.58514284268478,1.12010325947419,0.823261312398033,1.0640718209048,16404.7011206878,751.074562989436,809.980416548742,1961.51321916419,782.803379806469,0.262284578232374,1.02485642962683,0.805796786433526,0.389009908099668,0.784801109758073,1.12030198115349,2.93189254026256,1.56213978809431,1.78249793531171,1.46349102651905,2139.04248390288,484.410189020623,520.351501525131,694.662466681989,496.773786379556,16535339.1422116,1652.10054265999,1735.87681243156,56154.9746032579,1698.45958557739,0,-575.391619650013
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.23063872013083,1.2950247287303,0.98628233977599,0.609886098581687,1.12913597154514,1098.37414506308,621.224071244419,819.65835323789,10996.4842114333,1157.87576698068,0.587011607273807,0.911449729138045,0.724087440468131,0.426497218504637,0.842476338555667,2.21928511619295,1.8304027607595,1.28721380782077,1.15174221940666,1.57931809914483,591.807828005006,437.052596510657,537.599827105902,2146.84961388909,635.770120840371,9407.14910257713,1165.45956284168,2062.08842150424,442871.432814819,2932.22022337532,0,-572.771310756905
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.04538622319965,1.11202651297029,0.829455525244723,1.58583940959359,1.07040926475337,1292.92512611474,788.935313533015,1060.20657701439,665.69824715731,929.729881102061,0.74876683600996,0.823307677844323,0.554429949601601,1.06379316830821,0.700063416440031,1.58446321353655,1.59576616181783,1.19324660868039,2.18624158133744,1.53965755754141,655.949448554129,479.830986834528,554.675567674009,461.432074798622,502.621072468369,3974.82926042038,1675.10745020093,3743.37200962388,1328.02324126309,2377.56914656859,0,-591.17709483712
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.990669754458661,1.32780492459075,1.72945021088903,0.934823550791658,1.64389145830206,666.027121633295,691.653529037954,468.236735244478,2658.0347766863,678.349697110002,0.705196986213282,0.779269813872131,1.33304274958456,0.482898057268036,1.10124596745394,1.38253465150418,2.18356429708367,2.24212997139787,1.95526819508137,2.58446409632928,430.88376343534,434.615173956332,350.307329515532,764.168016618191,451.582476815046,1412.77851224419,1796.33364304978,673.968683633584,68873.4195971967,1365.94364324719,0,-619.003019534673
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.52971050218243,0.966992014426134,1.03829647873728,1.29203760699006,0.804657878749726,951.629283723936,731.744475906157,977.178014059489,674.537711484667,1501.72343364959,0.972402253915176,0.685605193822575,0.518646828531308,0.823762507149062,0.538611132622787,2.64932075186932,1.3628779517991,1.72814692664402,1.81479509559102,1.19835485382135,547.029488277613,480.742869948162,538.016647248881,443.26711528918,699.723826387974,3045.81589947564,1935.78778652878,5959.3194163493,1510.40345301041,5425.55681153568,0,-603.663914245582
90,0,0.825,377.709824077126,1000,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.792027374750789,0.913239473696085,1.18436501400338,0.729604418579196,1.13683887857148,9167.29209277027,1019.85512726321,710.79841343738,3123.81078643211,901.591246271691,0.317398767835416,0.666800539806244,0.85436188106039,0.476988672574596,0.628577242692579,1.74343340234325,1.26295405496228,1.73530296928238,1.1551335259678,1.80915734335817,1257.1992177385,583.788892360378,493.217138779256,1069.87969511674,534.262735605617,76421557.8003179,2301.6448503806,1331.28411997678,22590.8797695603,3484.93803245897,0,-558.687327679211
