n,p,q,p.value,stat,loglik.F,loglik.R
100,0.215,0.825,0.773155697892113,1.79631926569891,-595.073023375905,-595.971183008754
200,0.215,0.825,0.182903193193515,6.22587039802693,-1288.188948861,-1291.30188406002
300,0.215,0.825,0.457531688080449,3.63580328552234,-1876.36548963485,-1878.18339127761
400,0.215,0.825,0.63503659600254,2.5537554886796,-2545.76005305203,-2547.03693079637
500,0.215,0.825,0.516498654149983,3.25246631066329,-3096.12849652264,-3097.75472967797
1000,0.215,0.825,0.37676191583316,4.22225356964555,-6230.7049438328,-6232.81607061762
2000,0.215,0.825,0.408361223218382,3.98263371127177,-12334.1705618298,-12336.1618786855
4000,0.215,0.825,0.238778528909291,5.51083712089167,-24839.5179549458,-24842.2733735062
5000,0.215,0.825,0.0975226636929356,7.84245743753854,-31313.0693699156,-31316.9905986344
6000,0.215,0.825,0.0960280376239037,7.8812046461826,-37105.7868134666,-37109.7274157897
7000,0.215,0.825,0.0287184517160867,10.815437533689,-43533.764414341,-43539.1721331078
8000,0.215,0.825,0.0712708979520854,8.62211664150527,-49742.0310825604,-49746.3421408812
10000,0.215,0.825,0.0563366937639809,9.19799321219034,-61770.9989083419,-61775.597904948
50,0.215,0.825,0.200351018810137,5.98393786564122,-325.613432656982,-328.605401589803
100,0.215,0.825,0.595657365130667,2.77787800781471,-620.018083508326,-621.407022512233
200,0.215,0.825,0.0211335788471841,11.5385760010004,-1247.27450685727,-1253.04379485777
300,0.215,0.825,0.0727469054884857,8.57158246144536,-1924.7724581168,-1929.05824934753
400,0.215,0.825,0.271317005779502,5.15952870816454,-2521.37633647337,-2523.95610082745
500,0.215,0.825,0.586949356348554,2.82834778789129,-3075.79162039224,-3077.20579428618
1000,0.215,0.825,0.96671874586212,0.56644201295785,-6260.25693119771,-6260.54015220419
2000,0.215,0.825,0.340128737694791,4.52045664719844,-12459.8428762184,-12462.103104542
4000,0.215,0.825,0.0607331572012272,9.01469767028902,-24778.5065504834,-24783.0138993185
5000,0.215,0.825,0.0261630327619592,11.0359419032175,-31032.8339316495,-31038.3519026011
6000,0.215,0.825,0.0996008766978402,7.78949375241064,-37340.0878383846,-37343.9825852608
7000,0.215,0.825,0.0230719660458408,11.332369345444,-43111.8528239803,-43117.519008653
8000,0.215,0.825,0.0175770722198757,11.9698247823981,-49859.2291381894,-49865.2140505806
10000,0.215,0.825,0.0252390677645743,11.1208324540348,-62205.1414593725,-62210.7018755995
50,0.215,0.825,0.493910869896188,3.39571704302284,-276.727661544548,-278.425520066059
100,0.215,0.825,0.127442849295576,7.16457009645387,-624.173814042853,-627.75609909108
200,0.215,0.825,0.902361626927991,1.0484558538501,-1238.03946086779,-1238.56368879472
300,0.215,0.825,0.825562071841686,1.50609047170383,-1851.89611762185,-1852.64916285771
400,0.215,0.825,0.0375933520937561,10.1741995885368,-2553.57375102703,-2558.6608508213
500,0.215,0.825,0.443095114427079,3.73472790035521,-3145.3915355512,-3147.25889950138
1000,0.215,0.825,0.592958544825908,2.7934809287508,-6125.75018129784,-6127.14692176221
2000,0.215,0.825,0.370553731264434,4.27113353039385,-12315.4746127252,-12317.6101794904
4000,0.215,0.825,0.401877319693744,4.03062315985881,-24829.4151260751,-24831.4304376551
5000,0.215,0.825,0.8629425877537,1.29075223453401,-30891.2631679398,-30891.908544057
6000,0.215,0.825,0.15960984570357,6.58341520442627,-37173.3910202164,-37176.6827278186
7000,0.215,0.825,0.012561043213713,12.7505806627887,-43507.85100734,-43514.2262976714
8000,0.215,0.825,0.120160526348025,7.31475941129611,-49534.6896042551,-49538.3469839608
10000,0.215,0.825,0.00564294672632195,14.5854556972772,-62066.8469882917,-62074.1397161403
50,0.215,0.825,0.00260143486456385,16.334678390525,-320.631999035574,-328.799338230837
100,0.215,0.825,0.0944598926712544,7.92246912937094,-631.180765038658,-635.141999603344
200,0.215,0.825,0.237314821906072,5.52759112696185,-1201.72175677783,-1204.48555234131
300,0.215,0.825,0.261694329907235,5.25947767130447,-1772.61470487603,-1775.24444371168
400,0.215,0.825,0.11407066273417,7.44696758637565,-2429.8173525954,-2433.54083638858
500,0.215,0.825,0.299090991752897,4.88698824022504,-3163.36616749363,-3165.80966161374
1000,0.215,0.825,0.922038909774899,0.917485750716878,-6156.28490639862,-6156.74364927398
2000,0.215,0.825,0.596077183828456,2.77545394707704,-12374.2424412219,-12375.6301681955
4000,0.215,0.825,0.119067517956278,7.33802414027014,-24810.2717512015,-24813.9407632716
5000,0.215,0.825,0.00866004785566058,13.6072463289529,-31055.9339894337,-31062.7376125982
6000,0.215,0.825,0.015458247931945,12.2691273328965,-37141.0831375258,-37147.2177011922
7000,0.215,0.825,0.172013979379536,6.3875652661518,-43387.320947825,-43390.5147304581
8000,0.215,0.825,0.00255336493925898,16.3765419664705,-49591.7151459526,-49599.9034169358
10000,0.215,0.825,0.0614189790356452,8.98724930520984,-62293.7638253992,-62298.2574500518
50,0.215,0.825,0.119327298403092,7.33247685059678,-309.301925888597,-312.968164313895
100,0.215,0.825,0.347534511520383,4.45818483539847,-617.015222462084,-619.244314879783
200,0.215,0.825,0.0727350408141798,8.57198479270482,-1286.90477349131,-1291.19076588766
300,0.215,0.825,0.400616631362166,4.04002144457581,-1916.32517234897,-1918.34518307126
400,0.215,0.825,0.469352465543909,3.55641407094663,-2488.85211758895,-2490.63032462442
500,0.215,0.825,0.53037219564999,3.16641698011972,-3067.22051172896,-3068.80372021902
1000,0.215,0.825,0.0297177686481111,10.7343287108488,-6260.88866920284,-6266.25583355826
2000,0.215,0.825,0.259122337303444,5.28672362990619,-12396.2328714952,-12398.8762333102
4000,0.215,0.825,0.0963887627401492,7.87180170635111,-24697.7213379909,-24701.6572388441
5000,0.215,0.825,0.00127998355283985,17.9188553123677,-30961.1114621274,-30970.0708897836
6000,0.215,0.825,0.0680899232456539,8.73447964765364,-37089.5217454175,-37093.8889852413
7000,0.215,0.825,0.161895712785821,6.54631086050358,-43525.5542259306,-43528.8273813608
8000,0.215,0.825,0.570810760459335,2.92289376560075,-49960.5869269122,-49962.048373795
10000,0.215,0.825,1.31282150093436e-06,32.7995801200304,-62249.6617253155,-62266.0615153755
50,0.215,0.825,0.959582382428543,0.630782561440355,-305.077995376313,-305.393386657033
100,0.215,0.825,0.942506178090072,0.76937346725731,-602.682115652903,-603.066802386532
200,0.215,0.825,0.278198667304037,5.089882854189,-1261.08478227281,-1263.6297236999
300,0.215,0.825,0.434785665080716,3.79271043729796,-1848.9564421042,-1850.85279732285
400,0.215,0.825,0.0420209874657062,9.90715712328074,-2549.57602663467,-2554.52960519631
500,0.215,0.825,0.425516338805736,3.85834315539159,-3076.56790654821,-3078.49707812591
1000,0.215,0.825,0.446962511192177,3.70800638692162,-6216.20977069242,-6218.06377388588
2000,0.215,0.825,0.746060517713807,1.94398707773144,-12422.3622213923,-12423.3342149312
4000,0.215,0.825,0.548032490008757,3.05880934729066,-24657.6513580378,-24659.1807627114
5000,0.215,0.825,0.0700155764247438,8.66588054692693,-31092.6962578041,-31097.0291980775
6000,0.215,0.825,0.00191312394912994,17.0230433370452,-37027.096777275,-37035.6082989436
7000,0.215,0.825,0.0204353339386799,11.6173789640015,-43312.0282587418,-43317.8369482238
8000,0.215,0.825,0.00052745758916313,19.8797092038876,-49812.1339121885,-49822.0737667905
10000,0.215,0.825,0.0963964648662335,7.87160129594849,-61851.4313534154,-61855.3671540634
50,0.215,0.825,0.981156922961521,0.415871859904655,-293.747975851166,-293.955911781119
100,0.215,0.825,0.342829222783378,4.49762469234929,-614.93893527875,-617.187747624924
200,0.215,0.825,0.469991907195647,3.55215894911362,-1204.61354248079,-1206.38962195534
300,0.215,0.825,0.981710375766533,0.409276636092727,-1906.09342938977,-1906.29806770782
400,0.215,0.825,0.182885600230067,6.2261245820373,-2460.70547291067,-2463.81853520169
500,0.215,0.825,0.202155208099555,5.96000357661433,-3078.29024508318,-3081.27024687149
1000,0.215,0.825,0.646342947499956,2.49047083070218,-6240.70778109785,-6241.9530165132
2000,0.215,0.825,0.663750729621381,2.39378488631337,-12448.2558730455,-12449.4527654886
4000,0.215,0.825,0.879666882023114,1.19045953259774,-24721.8851386184,-24722.4803683847
5000,0.215,0.825,0.0376314427374798,10.1717759603634,-30886.5308746763,-30891.6167626565
6000,0.215,0.825,0.717660334964255,2.09843267938413,-36943.8399880108,-36944.8892043505
7000,0.215,0.825,0.0481398637458034,9.57946081079717,-43435.4729068219,-43440.2626372273
8000,0.215,0.825,0.473898218418993,3.52624998438114,-49525.22737576,-49526.9905007522
10000,0.215,0.825,0.181386243636544,6.24786837158899,-62118.0478127539,-62121.1717469397
50,0.215,0.825,0.588078029498002,2.82178550428137,-310.511008802974,-311.921901555115
100,0.215,0.825,0.0828795711502456,8.24875059935857,-596.675108841201,-600.799484140881
200,0.215,0.825,0.716853165048828,2.10282628910863,-1264.90128593614,-1265.9526990807
300,0.215,0.825,0.941782045966413,0.774892371333408,-1883.30650965174,-1883.69395583741
400,0.215,0.825,0.409210516868224,3.97639021153918,-2445.54500146681,-2447.53319657258
500,0.215,0.825,0.469850022032236,3.55310277282115,-3142.60190019847,-3144.37845158488
1000,0.215,0.825,0.377563836952076,4.2159854112233,-6155.69043043139,-6157.798423137
2000,0.215,0.825,0.725825724508213,2.05400872114478,-12411.4754572685,-12412.502461629
4000,0.215,0.825,0.292215406685648,4.9524106627432,-24873.6710103075,-24876.1472156389
5000,0.215,0.825,0.852833093500381,1.35002275954321,-31097.9751383589,-31098.6501497387
6000,0.215,0.825,0.188200154854114,6.1503179823776,-37233.7490747688,-37236.82423376
7000,0.215,0.825,0.0768174261949567,8.43708353863622,-43258.5895148714,-43262.8080566407
8000,0.215,0.825,0.000878554564404727,18.7536112577654,-49691.2803515051,-49700.657157134
10000,0.215,0.825,0.0136190044721237,12.5632920221979,-62072.7051884685,-62078.9868344796
50,0.215,0.825,0.0551791447349653,9.24851901177533,-294.872300729459,-299.496560235347
100,0.215,0.825,0.768397406842741,1.82231417059188,-641.991562521716,-642.902719607012
200,0.215,0.825,0.994998292364925,0.207025688373051,-1251.11275291568,-1251.21626575987
300,0.215,0.825,0.010599283546406,13.1426775491495,-1861.62943076713,-1868.2007695417
400,0.215,0.825,0.784463708000362,1.7343782607486,-2472.74745240553,-2473.61464153591
500,0.215,0.825,0.74369728108931,1.95683900335553,-3099.17988717036,-3100.15830667204
1000,0.215,0.825,0.818474454740495,1.54593632537944,-6262.65344478422,-6263.42641294691
2000,0.215,0.825,0.0184093089702901,11.8617731100894,-12334.6667035033,-12340.5975900584
4000,0.215,0.825,0.0442503797267254,9.78276383447519,-24821.394956917,-24826.2863388342
5000,0.215,0.825,0.0087194626683027,13.5915605167102,-30926.1706378707,-30932.966418129
6000,0.215,0.825,0.0259644189556237,11.0539423695882,-37189.0798850245,-37194.6068562093
7000,0.215,0.825,0.209429533354411,5.86538435178227,-43539.5856070434,-43542.5182992193
8000,0.215,0.825,0.000232775288507074,21.6732730141375,-49721.0250527877,-49731.8616892948
10000,0.215,0.825,0.000322263094353474,20.9616402185056,-61924.8467258548,-61935.3275459641
50,0.215,0.825,0.372531132520048,4.25549577714435,-305.503129235837,-307.630877124409
100,0.215,0.825,0.689226977011528,2.253611835328,-588.023197765257,-589.150003682921
200,0.215,0.825,0.16493940974362,6.49763577192789,-1247.84383146609,-1251.09264935206
300,0.215,0.825,0.0312151790470671,10.6175911554528,-1876.54212272157,-1881.8509182993
400,0.215,0.825,0.858642234830348,1.31607554487982,-2478.30477905553,-2478.96281682797
500,0.215,0.825,0.482887917991969,3.46716886669219,-3130.99879564682,-3132.73238008017
1000,0.215,0.825,0.65113670039281,2.46375983044709,-6250.81131986588,-6252.0431997811
2000,0.215,0.825,0.0736048963629115,8.54265119189222,-12465.3487549315,-12469.6200805274
4000,0.215,0.825,0.00439452754519223,15.1528215007784,-24854.6359191079,-24862.2123298583
5000,0.215,0.825,0.348514203578912,4.45002679584286,-30734.1026268589,-30736.3276402568
6000,0.215,0.825,0.235458744484602,5.5489659543091,-37253.5419094814,-37256.3163924585
7000,0.215,0.825,0.0630200503265677,8.9242873408075,-43666.6727481371,-43671.1348918075
8000,0.215,0.825,0.259996701948278,5.27743532339809,-49633.3331443467,-49635.9718620084
10000,0.215,0.825,0.00213526387290126,16.777337065927,-61645.8002843046,-61654.1889528376
50,0.215,0.825,0.32868127740863,4.61889648021588,-290.850985560423,-293.160433800531
100,0.215,0.825,0.961193008131555,0.616673273224023,-606.279047141774,-606.587383778386
200,0.215,0.825,0.665279936083329,2.38533025509105,-1183.67971172799,-1184.87237685553
300,0.215,0.825,0.0858954855964725,8.15983880216527,-1885.00939759207,-1889.08931699316
400,0.215,0.825,0.664312347550122,2.39067915223222,-2442.48616249202,-2443.68150206814
500,0.215,0.825,0.182217045433922,6.23580018433586,-3075.65562917456,-3078.77352926673
1000,0.215,0.825,0.527239395914067,3.18572678947021,-6218.37807909127,-6219.970942486
2000,0.215,0.825,0.498982866549748,3.36319091259065,-12483.9725561601,-12485.6541516164
4000,0.215,0.825,0.0664759537617094,8.79340650529048,-24757.5913564632,-24761.9880597158
5000,0.215,0.825,0.502660569371678,3.33973977981077,-31468.9614579828,-31470.6313278727
6000,0.215,0.825,0.0948944221547409,7.910970989833,-37217.276495329,-37221.2319808239
7000,0.215,0.825,0.0825014248669173,8.26011272038158,-43224.3246515401,-43228.4547079003
8000,0.215,0.825,0.0267546658880688,10.9830946245202,-49795.9957740229,-49801.4873213352
10000,0.215,0.825,0.0100045545699542,13.2756562353024,-62184.7954338698,-62191.4332619874
50,0.215,0.825,0.927169617526256,0.881712894842053,-288.666705965292,-289.107562412713
100,0.215,0.825,0.809904538440983,1.59380834292438,-604.092035344298,-604.88893951576
200,0.215,0.825,0.663443507748277,2.39548415155105,-1241.54296333489,-1242.74070541067
300,0.215,0.825,0.785269131859537,1.72995614490446,-1894.18994352681,-1895.05492159926
400,0.215,0.825,0.523843279094445,3.20673832658031,-2460.6062807134,-2462.20964987669
500,0.215,0.825,0.61418161833119,2.67166660127441,-3101.8030033871,-3103.13883668773
1000,0.215,0.825,0.423428622408817,3.87326905756345,-6052.53674839748,-6054.47338292626
2000,0.215,0.825,0.141597347889843,6.89399365013742,-12531.5902281854,-12535.0372250105
4000,0.215,0.825,0.302161643132888,4.85817458619567,-24987.9503106153,-24990.3793979084
5000,0.215,0.825,0.584430483942278,2.84301574194251,-31144.7473400831,-31146.1688479541
6000,0.215,0.825,0.240922244009307,5.48645975871477,-37303.9292073613,-37306.6724372406
7000,0.215,0.825,0.167949169312898,6.45029652076482,-43270.9231019897,-43274.1482502501
8000,0.215,0.825,0.0114269866679107,12.9692578162067,-49642.9065619069,-49649.391190815
10000,0.215,0.825,2.76335555532538e-05,26.2918098400987,-61850.0069938384,-61863.1528987584
50,0.215,0.825,0.481106819474518,3.47881535203317,-322.506002290845,-324.245409966861
100,0.215,0.825,0.564195877530133,2.962051904492,-648.102608963902,-649.583634916148
200,0.215,0.825,0.315729617758241,4.73369049998973,-1208.35645360078,-1210.72329885077
300,0.215,0.825,0.794937699901606,1.67674369153247,-1868.15824455176,-1868.99661639753
400,0.215,0.825,0.0461001501714161,9.68402962126311,-2515.74659004485,-2520.58860485548
500,0.215,0.825,0.156349585841106,6.63717949012243,-3082.14677681682,-3085.46536656188
1000,0.215,0.825,0.547964205182413,3.05922150107654,-6214.69752801905,-6216.22713876959
2000,0.215,0.825,0.683641836911882,2.28422920278535,-12296.0537179318,-12297.1958325332
4000,0.215,0.825,0.556610352986185,3.00726502313773,-24955.1836623273,-24956.6872948389
5000,0.215,0.825,2.44358795221937e-05,26.5563826489379,-30994.7016133918,-31007.9798047162
6000,0.215,0.825,0.430370847501869,3.82384202063258,-37012.5221201064,-37014.4340411168
7000,0.215,0.825,0.0742340563733647,8.52163792934152,-43397.1612380185,-43401.4220569832
8000,0.215,0.825,0.224157710275244,5.68237357967882,-49596.4063083156,-49599.2474951054
10000,0.215,0.825,0.799868636463159,1.64950336549373,-61967.4090275944,-61968.2337792772
50,0.215,0.825,0.489071607925193,3.4269546369303,-310.001297119486,-311.714774437951
100,0.215,0.825,0.965968799142583,0.573440799193577,-600.114213724715,-600.400934124311
200,0.215,0.825,0.0708391399078748,8.63708600280506,-1200.95408801309,-1205.27263101449
300,0.215,0.825,0.709400330925373,2.14341854387476,-1855.03659396137,-1856.10830323331
400,0.215,0.825,0.945696856151957,0.744757554436546,-2440.14070306216,-2440.51308183938
500,0.215,0.825,0.577982683558643,2.8807096290393,-3122.96498080936,-3124.40533562388
1000,0.215,0.825,0.582240143921246,2.85579654534013,-6056.93550780187,-6058.36340607454
2000,0.215,0.825,0.931628106623718,0.84995563895427,-12574.8260337448,-12575.2510115643
4000,0.215,0.825,0.249463964256415,5.39115538533952,-24509.6859843553,-24512.381562048
5000,0.215,0.825,0.0058008641855773,14.5226690255804,-30728.2408650658,-30735.5021995786
6000,0.215,0.825,0.21696040895417,5.77043999885791,-37027.2964131043,-37030.1816331038
7000,0.215,0.825,0.0183461892252216,11.8698000742006,-43397.8996206528,-43403.8345206899
8000,0.215,0.825,0.756375501044809,1.8878559996956,-49826.9496405406,-49827.8935685404
10000,0.215,0.825,0.0268636017764089,10.9734873198613,-62101.8490324787,-62107.3357761386
50,0.215,0.825,0.108127945581286,7.58245301177112,-319.907591857489,-323.698818363375
100,0.215,0.825,0.938683139454237,0.798245391118371,-607.101389724153,-607.500512419713
200,0.215,0.825,0.969092150036838,0.543869406154045,-1234.14719444612,-1234.4191291492
300,0.215,0.825,0.748817675414272,1.92898985313195,-1837.05775588427,-1838.02225081084
400,0.215,0.825,0.13722436722931,6.97482945410775,-2510.07018155686,-2513.55759628392
500,0.215,0.825,0.102263541362858,7.72312360824344,-3011.01664848136,-3014.87821028549
1000,0.215,0.825,0.0776563597503425,8.41020184221816,-6191.57980678604,-6195.78490770715
2000,0.215,0.825,0.0725752160967746,8.57741050781988,-12414.1494578177,-12418.4381630716
4000,0.215,0.825,0.240348489936481,5.49296572901949,-24634.7996766183,-24637.5461594828
5000,0.215,0.825,0.00281615529702604,16.1565317737331,-30954.4373700511,-30962.5156359379
6000,0.215,0.825,0.00157350120783208,17.4592554138508,-37419.6603240381,-37428.389951745
7000,0.215,0.825,0.883090646276939,1.16952218319057,-43400.3472664838,-43400.9320275754
8000,0.215,0.825,0.000626453663642861,19.500753053464,-49461.6205234567,-49471.3708999834
10000,0.215,0.825,0.208285003141064,5.88007679786824,-62427.2558780407,-62430.1959164396
50,0.215,0.825,0.0311737697730324,10.6207460891048,-295.972086232295,-301.282459276848
100,0.215,0.825,0.900129390097452,1.06279486408562,-631.768099399705,-632.299496831748
200,0.215,0.825,0.49243169445224,3.40524378524742,-1292.15266530709,-1293.85528719971
300,0.215,0.825,0.242069364044791,5.47349239554342,-1848.3972286266,-1851.13397482437
400,0.215,0.825,0.363818256741704,4.32489378274022,-2468.14035926306,-2470.30280615443
500,0.215,0.825,0.650953789818739,2.46477776510073,-3121.27437144341,-3122.50676032596
1000,0.215,0.825,0.0292705384381484,10.7702970705086,-6227.89418636496,-6233.27933490022
2000,0.215,0.825,0.534945229303381,3.13835244988877,-12402.4350372366,-12404.0042134615
4000,0.215,0.825,0.58973757643482,2.81214800087037,-24800.0336695351,-24801.4397435356
5000,0.215,0.825,0.526886804685962,3.18790441290184,-31061.1446989029,-31062.7386511094
6000,0.215,0.825,0.553537905002058,3.02567546346108,-37396.2681220532,-37397.7809597849
7000,0.215,0.825,0.00833592578195843,13.6947151105851,-43431.2262181061,-43438.0735756614
8000,0.215,0.825,0.0569866642428932,9.17005464817339,-49550.9247385843,-49555.5097659084
10000,0.215,0.825,0.657635139344539,2.42765652800153,-62183.0943317915,-62184.3081600555
50,0.215,0.825,0.84517997687509,1.3943294929262,-288.64959558627,-289.346760332733
100,0.215,0.825,0.264238462657591,5.23275126831209,-622.731325723263,-625.347701357419
200,0.215,0.825,0.234510046455767,5.55994794910748,-1286.18492752496,-1288.96490149951
300,0.215,0.825,0.448419457432868,3.6979822841522,-1852.21593314227,-1854.06492428434
400,0.215,0.825,0.432660489982074,3.80766763129304,-2495.89006853298,-2497.79390234863
500,0.215,0.825,0.653384953996961,2.4512557469061,-3044.91193450987,-3046.13756238333
1000,0.215,0.825,0.00728403718735684,14.0034549260599,-6174.00360883305,-6181.00533629608
2000,0.215,0.825,0.0876983245614873,8.1080810159001,-12498.0926192375,-12502.1466597455
4000,0.215,0.825,0.465061521826371,3.58507112976076,-24813.2906275127,-24815.0831630776
5000,0.215,0.825,0.226514486235713,5.65407468703779,-31134.5369212624,-31137.363958606
6000,0.215,0.825,0.0472600803780851,9.6240339447977,-37390.8600164036,-37395.672033376
7000,0.215,0.825,0.053125380775498,9.34070322579646,-43520.2253869243,-43524.8957385372
8000,0.215,0.825,0.116574543593974,7.39183592917107,-50006.2824730292,-50009.9783909938
10000,0.215,0.825,0.0715470886144823,8.6125858489977,-61844.4104475874,-61848.7167405119
50,0.215,0.825,0.195446278920391,6.04998572639954,-299.726696310325,-302.751689173525
100,0.215,0.825,0.425942615447386,3.85530212853246,-636.905217973501,-638.832869037767
200,0.215,0.825,0.195277028259957,6.05229109980655,-1198.86190452743,-1201.88805007733
300,0.215,0.825,0.580620224185424,2.86526465717452,-1853.13554456471,-1854.5681768933
400,0.215,0.825,0.623751224983927,2.61735859099372,-2518.10515791899,-2519.41383721448
500,0.215,0.825,0.0592943174355121,9.07325467254668,-3172.75463041267,-3177.29125774895
1000,0.215,0.825,0.0292739827006921,10.7700180448246,-6293.24056534219,-6298.6255743646
2000,0.215,0.825,0.876988812933631,1.20673312787039,-12240.5938045161,-12241.19717108
4000,0.215,0.825,0.015253657313232,12.3001123946015,-24793.4176100776,-24799.5676662749
5000,0.215,0.825,0.59799154989142,2.76441063806851,-31092.767250127,-31094.149455446
6000,0.215,0.825,0.983586549147754,0.386256911340752,-37278.1852625615,-37278.3783910172
7000,0.215,0.825,0.128564374921607,7.14214727339277,-43470.2459067962,-43473.8169804329
8000,0.215,0.825,0.000640794608975269,19.4508360300388,-49537.6936159277,-49547.4190339427
10000,0.215,0.825,0.00446263023374798,15.1180007001385,-61586.4854649962,-61594.0444653462
50,0.215,0.825,0.587763990205896,2.82361074715925,-287.33143730711,-288.74324268069
100,0.215,0.825,0.00121686444853583,18.0312482811601,-613.140578297424,-622.156202438004
200,0.215,0.825,0.579156544593774,2.87383122924666,-1213.31164239337,-1214.748558008
300,0.215,0.825,0.179903478958827,6.26953077783764,-1852.11955901333,-1855.25432440225
400,0.215,0.825,0.31058525998927,4.78035955545693,-2543.21574787254,-2545.60592765027
500,0.215,0.825,0.317171682297194,4.72072050758743,-3147.64246444548,-3150.00282469927
1000,0.215,0.825,0.647284733210661,2.48521770864863,-6227.4678762291,-6228.71048508342
2000,0.215,0.825,0.741861833218498,1.96681938428446,-12405.7596515821,-12406.7430612743
4000,0.215,0.825,0.439182520837582,3.76193151564075,-24929.1190527343,-24931.0000184922
5000,0.215,0.825,0.400413980479871,4.04153426464472,-30855.5036704503,-30857.5244375826
6000,0.215,0.825,0.00518017108298844,14.7799039886886,-37258.5894036671,-37265.9793556615
7000,0.215,0.825,0.554861088379363,3.01773980160942,-43626.0910832642,-43627.599953165
8000,0.215,0.825,0.191629458018093,6.10241277632304,-49377.5811688239,-49380.632375212
10000,0.215,0.825,0.000488524316186094,20.0484311601467,-62227.4799898896,-62237.5042054696
50,0.215,0.825,0.444302649391823,3.72636676537002,-318.191785169014,-320.054968551699
100,0.215,0.825,0.974900079211048,0.485468894244605,-612.452020260704,-612.694754707827
200,0.215,0.825,0.28859036408846,4.98742344790026,-1186.24239686432,-1188.73610858827
300,0.215,0.825,0.983718892923389,0.38459151179859,-1860.68715732147,-1860.87945307737
400,0.215,0.825,0.244257221745304,5.44890713980112,-2460.76276299051,-2463.48721656041
500,0.215,0.825,0.0874288123464682,8.11575454836111,-3087.07813753345,-3091.13601480763
1000,0.215,0.825,0.0925411946592332,7.97383967644055,-6246.07183690205,-6250.05875674027
2000,0.215,0.825,0.496051494593564,3.3819631109327,-12306.779587454,-12308.4705690094
4000,0.215,0.825,0.597197155277308,2.7689911664711,-24859.5982695993,-24860.9827651825
5000,0.215,0.825,0.20474406388563,5.92598893326067,-30993.1775266063,-30996.1405210729
6000,0.215,0.825,0.00332884158274501,15.7801306076435,-37388.4304357822,-37396.320501086
7000,0.215,0.825,0.0264765345526182,11.007796274891,-43302.6142304094,-43308.1181285468
8000,0.215,0.825,0.000955587573999411,18.5674980624899,-49896.8652177636,-49906.1489667948
10000,0.215,0.825,0.319240240129509,4.70220001690905,-61736.8061405406,-61739.1572405491
50,0.215,0.825,0.166911997480777,6.46652248361715,-305.113107777296,-308.346369019104
100,0.215,0.825,0.0818184927164054,8.28075750526159,-592.23861134572,-596.378990098351
200,0.215,0.825,0.379260559828186,4.20275702135632,-1194.21220923147,-1196.31358774215
300,0.215,0.825,0.436143415602932,3.78318207498569,-1851.57298506929,-1853.46457610678
400,0.215,0.825,0.0002443990583354,21.5667998798126,-2549.73504784037,-2560.51844778028
500,0.215,0.825,0.424078989392464,3.86861355983638,-3107.33044976619,-3109.26475654611
1000,0.215,0.825,0.188070996268667,6.15213744688481,-6168.31172689696,-6171.38779562041
2000,0.215,0.825,0.835108881670924,1.45199884972681,-12421.7308557606,-12422.4568551854
4000,0.215,0.825,0.142444176908329,6.87860465543781,-24971.9073637202,-24975.3466660479
5000,0.215,0.825,0.0204147496596838,11.6197415173301,-31110.4832334772,-31116.2931042359
6000,0.215,0.825,0.311442351778926,4.77254012782942,-37166.4369299483,-37168.8232000122
7000,0.215,0.825,0.024859398982918,11.1565899115085,-43274.1557853771,-43279.7340803329
8000,0.215,0.825,0.138534022484838,6.95037521660561,-49958.9858771463,-49962.4610647546
10000,0.215,0.825,0.0103897762499388,13.1886713447748,-62190.6271553869,-62197.2214910593
50,0.215,0.825,0.842963154225585,1.40708227011623,-297.910196214347,-298.613737349405
100,0.215,0.825,0.411582977958063,3.95900039998401,-587.186270936663,-589.165771136655
200,0.215,0.825,0.880532709672935,1.18517905690669,-1241.55793928263,-1242.15052881108
300,0.215,0.825,0.131756814587593,7.07929303811352,-1867.69825105267,-1871.23789757172
400,0.215,0.825,0.0958195765686876,7.88665363109158,-2469.34920353977,-2473.29253035532
500,0.215,0.825,0.0063535224272157,14.3154186306656,-3104.91580409853,-3112.07351341386
1000,0.215,0.825,0.213965048671709,5.80785015746187,-6262.96875583145,-6265.87268091018
2000,0.215,0.825,0.992626340115681,0.253293016965472,-12495.3715047766,-12495.4981512851
4000,0.215,0.825,0.0142910386033922,12.4515548837371,-24604.1184472015,-24610.3442246434
5000,0.215,0.825,0.507868530532273,3.30671815268579,-31101.9525027096,-31103.605861786
6000,0.215,0.825,0.00336980894669832,15.7525640095409,-37365.1429459826,-37373.0192279874
7000,0.215,0.825,0.00314554972276946,15.9077004927967,-43522.5710255041,-43530.5248757505
8000,0.215,0.825,0.0768816036225684,8.43501735842437,-49696.9290571571,-49701.1465658363
10000,0.215,0.825,0.000994525486165882,18.4789947318641,-62293.7166700966,-62302.9561674625
50,0.215,0.825,0.111163745245317,7.5124000313549,-323.809015645373,-327.565215661051
100,0.215,0.825,0.363259882404288,4.32938548496759,-627.237750357765,-629.402443100248
200,0.215,0.825,0.407079785390736,3.99207248468429,-1209.53283739961,-1211.52887364195
300,0.215,0.825,0.564126445985429,2.96246422989725,-1905.15943149714,-1906.64066361209
400,0.215,0.825,0.0192321559384839,11.7595091884968,-2495.46273274172,-2501.34248733597
500,0.215,0.825,0.0133171613147054,12.6152385876185,-3068.80303173382,-3075.11065102763
1000,0.215,0.825,0.206166978110584,5.90745545510617,-6154.37755506395,-6157.33128279151
