scale.1,shape.3,shape.5,shape.lower.4,scale.lower.2,shape.lower.5,shape.upper.4,tau,scale.mle.3,scale.3,shape.1,scale.lower.4,shape.4,shape.2,q,scale.lower.5,scale.mle.2,scale.lower.3,scale.upper.1,shape.lower.3,shape.upper.1,B,n,shape.mle.1,p,shape.upper.3,scale.4,shape.lower.1,shape.mle.2,scale.lower.1,shape.mle.3,scale.5,shape.mle.4,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,scale.mle.4,scale.mle.1,shape.mle.5,shape.upper.5,scale.2,scale.mle.5,shape.lower.2,shape.upper.2
994.3661,1.1308,1.2034,0.637850143815766,426.700537283323,0.864688042427723,1.67492318208575,377.709824077126,851.153540854563,840.1141,1.2576,609.320584219241,1.1802,1.1635,0.825,499.742948411836,640.347280553864,518.235342314934,3546.44132186603,0.821294054332811,6.49313618514132,1000,100,4.83920256781762,0.215,1.72590027565662,940.1342,1.03518577682341,1.15353741382781,392.753794334076,1.12170183183241,923.1631,0.972196073568442,1323.79167972823,1967.66493526156,7112.20633092316,1685.33196770656,1255.70601266741,3073.56882043139,1.16577751071557,1.81226760829455,908.9458,796.173948649208,0.777162048368963,1.90251512374618
994.3661,1.1308,1.2034,1.20829090137839,533.799159189277,0.919686401748052,3.45542731901766,377.709824077126,585.852869326683,840.1141,1.2576,421.579443613793,1.1802,1.1635,0.825,533.565904027635,4169.42253527422,408.804204977084,3476.25540279347,0.874443620341717,6.88706742356535,1000,100,1.95146326881758,0.215,1.75562915666447,940.1342,1.25301073057376,0.902870919619777,486.340378014167,1.21760561459916,923.1631,1.74406231060874,74607.3291896145,1014.59942720951,960.838567360773,2876.28789549299,561.658181046218,909.969408991625,1.27081125209417,2.00154990253225,908.9458,853.829787060336,0.416990298569264,4.2058975379852
994.3661,1.1308,1.2034,0.702245966469586,414.815888624127,0.803653283507968,1.95905632842668,377.709824077126,1101.94472901639,840.1141,1.2576,560.579041666454,1.1802,1.1635,0.825,502.40565037805,601.030891516529,513.188975831726,3509.66967788577,0.533337051835739,2.76497625366677,1000,100,1.49058537124837,0.215,1.61376432915262,940.1342,0.907474469211741,1.52639222749484,482.878348422615,0.872522846270049,923.1631,1.13845066887808,3287.26333931233,7297.51576824168,5779.66604164165,4224.59423822775,1100.46612218257,841.043395973504,1.35088957274065,2.49442402277652,908.9458,924.637004818576,0.569373984548241,2.90420657872524
994.3661,1.1308,1.2034,0.790286098330792,397.695442377093,0.397511538854346,3.15145589867169,377.709824077126,1141.01210519654,840.1141,1.2576,415.261522346757,1.1802,1.1635,0.825,460.953033587127,572.61703364604,543.804465190879,11276.3168634247,0.496138506198834,7.38748667493105,1000,100,1.64120117661155,0.215,1.09744795258192,940.1342,0.805990864402869,1.3708400192225,415.19728851984,0.741471034865352,923.1631,1.80880023847796,1245.90300698756,5686.01026769663,2292.25127915821,25788.8698750558,605.757692130133,873.826436663764,0.921561204804546,2.19250109953055,908.9458,1045.84261392906,0.883212354270133,2.35687466450593
994.3661,1.1308,1.2034,1.14050135629974,764.805586988053,0.600319948940901,2.84248730293299,377.709824077126,1876.11210534898,840.1141,1.2576,517.825747948767,1.1802,1.1635,0.825,643.668208110344,1602.23313365773,720.813667310637,2526.54808675188,0.567274576391368,31.429867164255,1000,100,2.86088773828499,0.215,1.5623365013837,940.1342,0.850048259829917,1.00692040435829,403.755676947497,0.854465286922468,923.1631,1.7171956286808,7236.0891085734,15013.8295732212,1583.01701464159,16072.6119268726,752.454725857563,647.332221976143,1.10763339544653,2.21091765136959,908.9458,1622.55968285348,0.694768304730922,1.51647826282261
994.3661,1.1308,1.2034,0.897889393864883,592.141665774042,0.419965736840779,1.56662686928956,377.709824077126,955.8970677008,840.1141,1.2576,496.291104552391,1.1802,1.1635,0.825,712.433208519665,1849.52387984632,540.334959552545,832.742442749035,0.885858016749434,2.91376886787278,1000,100,1.8540848627672,0.215,1.72647123738512,940.1342,1.3634475846932,1.06954485770105,400.356306520734,1.17394998753669,923.1631,1.16781210702622,47469.3213120125,2208.47164942003,1465.46880314904,27285.0399988149,760.303599984194,534.394900624005,0.793331104493153,1.23097570481866,908.9458,1938.59949855246,0.581106743061867,5.15854231144735
994.3661,1.1308,1.2034,0.815685774547815,707.752170050159,1.08951212673401,1.83373591690872,377.709824077126,1090.4652324907,840.1141,1.2576,515.545592992169,1.1802,1.1635,0.825,433.046419514104,1513.67171912335,535.158417147636,10461.7047594294,0.859392493259753,1.99136203808244,1000,100,0.950733255317848,0.215,5.41843284332861,940.1342,0.635980443995666,0.976085961769269,658.376317443689,1.32420567447768,923.1631,1.15836490248131,7608.55495307051,4642.53004267648,2648.41181292597,2243.50815063054,828.271920895106,1648.81164435389,1.62888776796738,11.3928200641338,908.9458,667.592295119885,0.680627203518877,1.51997347232377
994.3661,1.1308,1.2034,0.602623907012675,605.226694757699,0.770242071831794,1.69548100849598,377.709824077126,1028.50730955748,840.1141,1.2576,613.436707603273,1.1802,1.1635,0.825,689.500459459301,1120.95606883153,556.985225297474,1572.50702101132,0.605977001445407,2.72974835123887,1000,100,1.56952582854957,0.215,1.22126196451441,940.1342,1.05956721660694,1.41919755076984,496.472685043872,0.883678655040876,923.1631,1.04415210301594,5831.39391905557,3105.00561379372,7012.83551935445,7836.48100748058,1156.21592330913,738.896346626799,1.08751419038975,1.90325905967164,908.9458,1584.00286459466,0.714078871109898,3.12397562144378
994.3661,1.1308,1.2034,0.772270368410407,604.196113853518,1.06335274491957,2.25627834948596,377.709824077126,901.938599378947,840.1141,1.2576,503.820587468117,1.1802,1.1635,0.825,521.285917418177,1301.69144643835,533.698742204436,261141.516721406,0.91422221700567,4.28938290528454,1000,100,1.05093315372154,0.215,1.50644576499011,940.1342,0.491077061138013,0.93957033174701,576.817970272543,1.13716591495519,923.1631,1.15083142246043,8646.38600516091,2099.15718199812,2390.72278663809,2151.93936395421,878.109575987441,2180.78010086803,1.51373743068955,2.43384109551782,908.9458,788.573017771558,0.583264764806705,1.63680950715144
994.3661,1.1308,1.2034,1.17608218949287,527.731168203234,0.838314671298858,2.21226520522441,377.709824077126,789.709492769587,840.1141,1.2576,380.391965588023,1.1802,1.1635,0.825,575.914659181568,992.313428590317,487.940415257036,2861.96003956978,0.867306260097029,7.11643910536308,1000,100,2.2940838197756,0.215,1.96891638745978,940.1342,1.1718565963054,1.198848716838,519.511947171871,1.27209489789679,923.1631,1.58794316934083,39519.5911669301,1892.71090045285,799.054957196332,2699.90690467355,504.603746147976,907.057336375136,1.1310059128598,1.82811645898723,908.9458,1021.94449733698,0.42398759782962,2.25848920017395
994.3661,1.1308,1.2034,1.23157770530889,616.312899165647,1.03877742303678,1.90664804152724,377.709824077126,580.003033744336,840.1141,1.2576,582.444208569234,1.1802,1.1635,0.825,606.349335730977,802.832456837086,475.852896542422,3258.24023527028,0.986559161679774,1.34986170377736,1000,500,1.06097679935972,0.215,1.32193882097228,940.1342,0.811304038115947,1.27342332802177,919.39159912573,1.15030522174669,923.1631,1.49150855677494,1145.47907494169,757.144610684269,1032.08338483527,1199.64817629293,745.852669024291,1534.0930021724,1.30608168844125,1.69685751218462,908.9458,803.542845258688,1.06914968360511,1.56770189209743
994.3661,1.1308,1.2034,1.08226838464907,559.949657993476,0.812501250178952,1.66640654639709,377.709824077126,959.429869994839,840.1141,1.2576,602.778549282144,1.1802,1.1635,0.825,762.497045180169,695.233025051254,657.342925602869,7623.70388765768,0.858328102075268,1.15159869453393,1000,500,0.854320549522007,0.215,1.87981314085256,940.1342,0.66292314371296,1.32464024506365,1376.09634515467,1.29795879941598,923.1631,1.35140386594236,968.474006435124,2191.22943939798,1085.13217621281,1756.37140440143,762.614645684027,2889.77132493182,1.02150514735856,1.22195808199861,908.9458,1050.15780967879,1.04601080492857,1.63722313166693
994.3661,1.1308,1.2034,1.04627232652903,845.089407989335,1.01749564024281,1.73140723870619,377.709824077126,833.179406382157,840.1141,1.2576,671.09144411555,1.1802,1.1635,0.825,709.500330505727,1289.21098044051,633.185363895226,2006.76535583244,0.955225109931695,1.4066878485721,1000,500,1.14664286319465,0.215,1.40832859350957,940.1342,0.943837725781874,0.928528676429813,807.672791313538,1.14337323595774,923.1631,1.28430363029979,2446.29589450679,1188.84821725772,1361.55929418206,1380.20407651522,913.936339286431,1196.29442127091,1.22070223758769,1.48381833314554,908.9458,916.903683020621,0.711098682472209,1.14477808964769
994.3661,1.1308,1.2034,1.15256305608897,779.991442136375,1.01010985475976,1.77594193251579,377.709824077126,784.129601838458,840.1141,1.2576,657.676182164209,1.1802,1.1635,0.825,621.602771760691,1059.38504657227,613.571815348717,3799.43975687524,0.995065960201919,1.63637138821188,1000,500,1.16654742857222,0.215,1.3189483898458,940.1342,0.87722302894159,1.02059116592762,971.275104312028,1.14669493919518,923.1631,1.42635299549337,1680.78011315522,1045.94317071761,1255.34704675729,1275.65959541662,844.205889817053,1609.29810959365,1.29129308697796,1.63239314580497,908.9458,823.571226289526,0.852384585474617,1.24586094862467
994.3661,1.1308,1.2034,0.951430245727303,494.598388764226,0.915358483893193,1.54598145486904,377.709824077126,950.267832945236,840.1141,1.2576,685.780883980116,1.1802,1.1635,0.825,668.988178159403,609.018084285231,699.927026724885,1442.22812103709,0.850655835967756,1.78742650266452,1000,500,1.38234704638723,0.215,1.2111908657629,940.1342,1.08042962809963,1.48709146249011,640.391958737416,1.01431072328364,923.1631,1.23803261441175,833.997259975309,1428.4080583647,1690.51757485882,1492.26484954856,950.142982350044,884.625879862806,1.17431721297131,1.47410812699468,908.9458,902.370220416622,1.13693707820765,1.90436651934611
994.3661,1.1308,1.2034,0.912334484721776,654.949679684503,1.15108949348749,1.3317089277494,377.709824077126,1122.88599873054,840.1141,1.2576,663.096736554295,1.1802,1.1635,0.825,604.004394343294,894.206485421447,759.021074104821,2733.21081348149,0.714729003550572,1.63832372140007,1000,500,1.27478067977586,0.215,1.12644351020136,940.1342,0.97463648762234,1.2788808372054,885.209742187392,0.881609495922845,923.1631,1.12104933633361,1393.27366747501,1901.21745954692,1275.67045353396,1051.25341717094,868.542725660928,1325.38695872368,1.36717423834189,1.65658646344416,908.9458,768.514443367807,1.00503364965538,1.60409228556521
994.3661,1.1308,1.2034,0.917089574235004,592.144592541522,0.852828094790917,1.28425996938905,377.709824077126,879.272867289509,840.1141,1.2576,916.074773673401,1.1802,1.1635,0.825,796.857331413325,751.217249120742,661.725705005293,2498.38746746379,0.89572589072604,1.28653614261958,1000,500,1.03186221617444,0.215,1.32327256579395,940.1342,0.821670561971141,1.39835237628366,888.814862951312,1.08067805100633,923.1631,1.08958920486684,1008.74456071078,1340.1103257956,2244.18954900225,2189.50392078123,1360.41713736046,1344.20526742573,1.11945229236737,1.4119451084367,908.9458,1145.34916188047,1.16731128773563,1.67212403132502
994.3661,1.1308,1.2034,1.12856310029456,686.063703520688,0.806147943723814,1.70561420289769,377.709824077126,681.53345712235,840.1141,1.2576,589.868020724136,1.1802,1.1635,0.825,1020.27033716511,908.887110584696,546.606682121302,1456.10074880422,1.04938332889046,1.39859829951702,1000,500,1.16951695238858,0.215,1.48779284886133,940.1342,0.978987563298355,1.02561742042222,733.69619117566,1.25502819789272,923.1631,1.37783111750317,1418.97410408314,914.492098385574,1070.50910724894,2687.83578349045,747.310671084423,971.268204798352,0.966198379774252,1.16693920899103,908.9458,1517.6941283033,0.841591724405957,1.24630803186435
994.3661,1.1308,1.2034,0.846230728454281,576.600424176824,1.15371131996063,1.35657388639287,377.709824077126,1047.06494703791,840.1141,1.2576,654.383769804742,1.1802,1.1635,0.825,614.603035852342,765.754957171808,738.826912491376,1716.19945609036,0.735456306006716,1.79181014166791,1000,500,1.37264281174947,0.215,1.11676970588167,940.1342,0.95158534967249,1.36893600275207,714.968191920416,0.905391113208202,923.1631,1.10076077529175,1245.10278337462,1855.39486445245,1545.86390619279,1418.84758077715,907.148368098604,964.770158820527,1.59392447170764,2.28429187052225,908.9458,828.881899291872,1.00630198683467,1.82143042259289
994.3661,1.1308,1.2034,1.11278975236801,974.192367662797,1.13031825793271,1.67352195570284,377.709824077126,976.551928800301,840.1141,1.2576,659.978394962304,1.1802,1.1635,0.825,557.700577540543,1559.01663574031,703.780450539247,1497.08356957501,0.834950706364443,1.48300022197678,1000,500,1.20211195016932,0.215,1.2727827656743,940.1342,0.954899787184484,0.920520962113703,697.474942906344,1.02929653249807,923.1631,1.36142629128864,3554.47619468022,1565.92363540768,1232.97691283039,1004.76216643361,851.674818665463,942.512946898342,1.4199307704756,1.91004749889828,908.9458,713.681973027756,0.677442018184343,1.17705382358296
994.3661,1.1308,1.2034,1.11963800668957,389.262427110789,0.771003385945978,3.16816826611887,377.709824077126,1017.33590927991,840.1141,1.2576,355.388011033057,1.1802,1.1635,0.825,427.382076694134,884.225881488539,433.065766295469,2385.38692949854,0.652822317829534,2.12830658397113,1000,50,1.06946372296682,0.215,1.21598543479183,940.1342,0.686532081894658,2.05970908606012,387.52563221463,0.911859274896687,923.1631,2.00495778702835,3231.79931353162,5400.06406934698,1159.73615752862,5855.10751581168,502.297822253011,637.64440425792,1.11266347748774,4.60118051810953,908.9458,867.454195945747,0.576991649823825,6.86447846469199
994.3661,1.1308,1.2034,0.896330347005817,462.303096759231,0.770950415773815,2.50399095602209,377.709824077126,2005.03067034312,840.1141,1.2576,423.712655613036,1.1802,1.1635,0.825,437.821346669462,746.97828160766,579.764492868195,2289.37352881717,0.832535023082011,1.84882943594276,1000,50,1.263674590837,0.215,5.17617168155575,940.1342,0.852775802716432,1.72290578605662,413.797436118903,1.30074774661033,923.1631,1.53400246580822,3255.40279083907,6721.59052476293,2917.53368022062,4716.23269627661,673.155498582539,757.167466541398,1.36014905878035,5.85752002695805,908.9458,936.551306009831,1.03970957807018,3.86255056835079
994.3661,1.1308,1.2034,0.432309721057909,460.581419737187,0.672437022877967,9.91756651876417,377.709824077126,422.376550432874,840.1141,1.2576,411.911254909484,1.1802,1.1635,0.825,625.898465311916,1421.81287863683,291.217476809247,210872.383852689,0.807277381892775,1196.90208113052,1000,50,4.39927699824661,0.215,1.46088407592357,940.1342,4.71806412059595,0.657360008747954,3754.54518127824,1.11724532542491,923.1631,1.03033910403947,40758.8847463293,878.150901897223,41027.4719101316,15689.3180008294,1975.12304920838,3647.23937887455,1.02478895492304,2.01944080660314,908.9458,1725.11205952526,0.361471826589652,1.4584151332415
994.3661,1.1308,1.2034,0.655130230455637,440.040455307857,0.802136228347124,4.80488648009868,377.709824077126,707.136249317572,840.1141,1.2576,381.00958813858,1.1802,1.1635,0.825,308.456227864113,1094.9326184658,339.298270531441,1326.38298339897,0.675525928164622,6.78749772019798,1000,50,4.0738814164166,0.215,1.36987239599874,940.1342,2.07470399939672,1.19131490893899,321.401471016227,0.923064917128108,923.1631,1.13270983809821,5496.31486279919,2312.9914854004,5852.32031692889,1605.52492035113,769.405289896474,407.233082685364,1.23018176948962,2.46059223337383,908.9458,494.341090472276,0.667960484225498,5.29352081852119
994.3661,1.1308,1.2034,1.07855498685781,347.383724791313,0.393517072485998,2.18763443902087,377.709824077126,2449.91962038414,840.1141,1.2576,333.320772540891,1.1802,1.1635,0.825,430.052695697474,598.237074057957,442.140001070018,7928.86408050153,0.248100015556542,1.8020729915897,1000,50,1.0653425095384,0.215,3.56368770680208,940.1342,0.679810532311072,1.20286537546557,523.057636231968,0.809202711263521,923.1631,1.47560996932757,1515.604910345,21892317.4924433,1253.17587159074,8702.24024405135,531.146094529746,1060.74712468759,1.70745801197135,5.24731867197339,908.9458,1903.59273961168,0.932172228991832,1.61249819431351
994.3661,1.1308,1.2034,0.505864308888897,647.785793867191,0.601185944246155,3.94313416257262,377.709824077126,947.749749286542,840.1141,1.2576,709.616363935495,1.1802,1.1635,0.825,440.823381166953,2461.82117041076,486.249543861604,34105.9119510198,0.755756300894444,1.30537884315091,1000,50,0.832171164771299,0.215,1.43595895799046,940.1342,0.507856452652189,0.75641510601648,744.327721863937,1.02163644609824,923.1631,0.858835202058526,15433.5810879423,3353.26231286163,35675.5003356948,5755.99309426371,4652.24911796966,2344.01261603273,1.04539943833812,2.14802439555981,908.9458,873.987311619508,0.560314051674165,4.63338385786353
994.3661,1.1308,1.2034,0.779672550768291,810.413177428121,0.896938667152349,5.72093177187698,377.709824077126,1191.33040093892,840.1141,1.2576,453.663078677305,1.1802,1.1635,0.825,395.863252125854,2782.99456287861,500.766558431941,6023.20862887066,0.59644034443152,3.86956340513708,1000,50,1.22767668305415,0.215,1.57517430664059,940.1342,0.69059858566269,0.695697685831191,450.596855809639,0.820058756914321,923.1631,1.57361051580554,43977.5429648149,8671.17720245667,4455.2260188695,1550.0733539935,823.28809066585,976.422225093331,1.51277844365072,3.02537596379228,908.9458,575.437454072927,0.465674099148788,1.03120749609555
994.3661,1.1308,1.2034,1.2064889930304,665.381255365362,0.714085744194161,12.1757183819936,377.709824077126,481.148346554637,840.1141,1.2576,377.945709767164,1.1802,1.1635,0.825,361.522662635267,1713.10518711428,342.732081711765,3618.2988180885,0.966065958517645,6.34726891559485,1000,50,6.34713468231527,0.215,2.59511690687557,940.1342,6.34343074344169,0.822447790724349,3617.37492495423,1.58948816497166,923.1631,6.51464383680759,13492.073220501,1073.03497523941,1271.06984295001,1747.72362534862,494.040271272853,3618.26636527162,1.12982879294461,1.84290767311824,908.9458,625.392193718585,0.538484110646273,1.44287361181704
994.3661,1.1308,1.2034,0.431771207644887,363.823187186038,0.577955622391046,5.24340295056309,377.709824077126,649.012690578193,840.1141,1.2576,426.250455937483,1.1802,1.1635,0.825,387.569656994632,706.24227229837,350.359355942426,3186.32690584417,0.662419902514715,5.86391886992531,1000,50,1.43259808658725,0.215,1.96232326480578,940.1342,0.918451424763573,1.15648690409972,388.759277402176,0.944652877647565,923.1631,1.0362237146125,4441.61828516216,3214.69133516271,73121.3832082504,13502.9719722548,1270.44720210983,692.648177143984,0.989345295773475,5.30001660126379,908.9458,916.590912753422,0.676379313739833,4.7576748107765
994.3661,1.1308,1.2034,0.501963645716907,410.839496636647,0.819989944680501,1.41972212827668,377.709824077126,1371.63366953223,840.1141,1.2576,537.918196288107,1.1802,1.1635,0.825,415.263363490893,652.982334487717,545.133758343035,8112.72609522844,0.473306048120066,3.81466281941076,1000,50,1.12669323592836,0.215,1.50935128551503,940.1342,0.585277082173392,2.05253528175233,442.843929982331,0.817395727229499,923.1631,0.821095768384196,4784.9288439332,20870.9856718905,14536.3167192197,4913.8192509281,1248.6515356386,910.693688363068,1.49940596946012,10.2743543582884,908.9458,829.238888677567,0.834484545619056,14.4841799643337
994.3661,1.1308,1.2034,1.25790679004285,441.175592718591,0.758244809751828,7.89126560781848,377.709824077126,2223.35210808992,840.1141,1.2576,436.375745241999,1.1802,1.1635,0.825,451.397357354108,667.747007304272,793.247866555896,5019.39076623136,0.447700619531688,1.83502350549311,1000,100,1.19413181145987,0.215,1.33009825861842,940.1342,0.774357027826685,1.3002693444016,578.291073463277,0.711307719582475,923.1631,2.39684012081854,1204.98207329971,43380.7340207511,2602.39463637603,1594.67527776035,700.696524728559,1050.57347995973,1.07524638458388,1.61799881975011,908.9458,706.509044454875,0.97792170081927,1.63333187081278
994.3661,1.1308,1.2034,0.713305590470363,582.110775228408,1.49667597877747,1.7104288874928,377.709824077126,969.621337489949,840.1141,1.2576,490.151418210799,1.1802,1.1635,0.825,433.34669318879,1022.86154284606,548.725096165218,7379.92469131704,0.768679593485028,5.25834100926706,1000,100,1.15979474078145,0.215,1.35893120717417,940.1342,0.689197421220114,0.890412415306105,609.248748571783,1.01993867075892,923.1631,1.13175434664977,3695.76919601953,2612.29260249998,2676.38543031844,2075.9332051645,770.217432951463,1448.11981956447,2.175117550734,9.99467716080146,908.9458,674.88370053867,0.64456670129136,1.18594092703949
994.3661,1.1308,1.2034,0.673313315329223,577.271418253244,0.747950387784172,1.65380480518647,377.709824077126,908.643845244491,840.1141,1.2576,610.682787724612,1.1802,1.1635,0.825,636.987512062583,2529.11188977775,557.443703512768,1427.4342144821,0.913005634291772,2.45283858370194,1000,100,1.60489696845348,0.215,2.26949328437354,940.1342,1.22962852057531,0.907075377944909,514.341144296035,1.37105691800575,923.1631,1.00739457790414,123667.682100992,3308.15272937843,6073.13426264015,3710.07101045269,1114.89847483039,742.158741345727,1.01095504070229,1.40186359872831,908.9458,1188.11008124645,0.452807798784891,4.66317661762028
994.3661,1.1308,1.2034,0.674479823389199,511.804403045997,1.28085894313279,1.73992116360593,377.709824077126,3382.84273922457,840.1141,1.2576,590.893487947225,1.1802,1.1635,0.825,484.028273525149,823.934757099673,884.517787440485,2535.16671127221,0.465064181254223,6.59911910648045,1000,100,1.83954192892762,0.215,1.91642719471499,940.1342,1.15776534001808,0.990621426176206,453.73167868757,0.811640476707141,923.1631,1.093855439306,2292.96446179494,64344.9585843544,4323.01899655131,1621.12485659212,1038.94696783209,688.614491626784,1.87272223596456,4.15951334913697,908.9458,716.83682991245,0.700018415116724,1.54994726816016
