"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5"
90,0.215,0.6,219.279646510313,1000,1.00769934028721,0.764037154577778,2.69074439846961,2.41932905274045,1.03926432554511,1741.50854302627,2067.66649104549,584.268992986531,439.92819877869,707.329189673661,0.653222768668893,0.479649677744107,0.867274991811509,1.27085483209752,0.74810410818154,4.42236681307497,1.29883910763138,17.7328437591589,15.9565136756635,1.34997732325015,556.915380359189,621.068331373147,232.603852524577,248.977809108314,409.885009843725,12989.2997380361,20846.6593006613,3071.30513686357,1425.72728173207,1868.8290704672
90,0.215,0.6,219.279646510313,1000,5.06363544129557,0.941308993483586,0.946730990718885,1.68698309552067,1.55153099863688,3754.57796607043,852.558088008753,789.898980606468,638.900554150667,761.819277652537,4.99371627117928,0.641966066661026,0.705459131641462,1.23732173198472,0.670547049409398,5.06856973490621,1.45559175773128,1.32885490873927,3.67359423694687,5.81491603762503,3738.82394275361,422.935527396426,440.635223762624,352.027080757715,314.340509736894,3756.02588126851,2981.11586217574,2347.77816005455,1494.41438055391,9857.96093034866
90,0.215,0.6,219.279646510313,1000,1.15765938055533,0.863400035764259,1.09014049748952,1.10808287114751,0.973139913538025,1095.86639238027,816.257391418441,1091.4744033565,897.851625204214,1077.36298241231,0.461993110400119,0.405621025493646,0.606679741947762,0.507096419991902,0.401230392501415,2.63119519917883,1.82386687160097,4.86892202367312,2.91304731182273,3.40933300587884,478.50738364616,401.123399448372,357.397984811788,371.424717635965,350.423157986561,25147.2883592336,47033.7938952218,20379.3796373981,25632.9371495633,41960.3775091178
90,0.215,0.7125,284.487546136996,1000,1.22152401829397,1.13816812879987,0.929982188242096,0.908887921227467,2.49857237271323,1042.70348035741,711.004958823243,1294.40341116447,1969.91931298493,503.730759165342,0.771049661318206,0.702752248892307,0.585017421947543,0.476705401645997,1.27844817314745,2.15078046866144,3.10065624023898,1.85693698250287,3.57517378841333,14.5154809457747,519.10032494437,402.263524510108,574.347191545216,502.472976382111,319.324939580194,4798.97683000312,2369.61301381097,10178.1437326112,32625.2732015123,1279.93204590131
90,0.215,0.7125,284.487546136996,1000,1.3766159442413,1.04171225772658,0.874924529667175,1.18542189276965,1.31105830598563,509.662402511146,3118.55835986173,810.971097432749,1146.2502721011,878.202548868786,0.902827534511281,0.406220763482077,0.571702966914674,0.695623254961483,0.765678988032892,2.21509981857622,3.85128339144829,1.28878680385648,7.66064898416754,2.10313990021423,350.313941707848,634.16736954512,434.963479600004,356.688707177175,473.146202024657,1007.14053235788,46971.6249427976,3387.67619149621,14784.62925391,4062.9607116312
90,0.215,0.7125,284.487546136996,1000,1.01617028537314,1.06852407681925,3.91406850364367,1.06463343448404,0.938361879981046,1491.99785547684,1101.76796671934,396.072948532255,1152.40226767106,979.595743389257,0.802518073154814,0.690859126624163,2.2825000635203,0.542908393423564,0.733256031497794,4.01805780034941,2.55187765110609,6.25587747092798,1.63833736733672,1.26472501613067,572.14760028088,480.622297297366,329.385779126579,569.566882618979,545.129052345144,5447.04476676644,9234.16577609747,666.232957763751,11162.3266735946,2671.42665580021
90,0.215,0.9,477.929441292003,1000,1.68960279543098,1.54862855978515,1.24905047494191,0.967003605561321,0.76682966246093,685.403794811499,658.794489763519,632.651933074647,1735.24918526496,2598.10639027034,1.21744272032345,1.09524004364504,0.713364889564057,0.43035212577754,0.331862069424532,2.80395837294452,2.69143244583085,1.66812950088951,2.25749829746964,1.28977983866646,457.859734182052,465.648938056025,423.895583796379,733.815845562346,896.917939941507,1424.19836672946,1385.59902115012,1573.13505827159,86323.167041052,393994.895248049
90,0.215,0.9,477.929441292003,1000,1.55239756244756,1.52185800639072,0.923867695589287,1.41103213416766,1.47431089624628,1101.21453438871,588.583140080937,857.063265115317,842.184005528893,606.904247429787,0.963747928685761,1.03836248959329,0.562467352448692,0.649282405052844,0.852433397401022,3.90277536732243,2.19158029800799,1.42759336591779,2.25941089716657,2.23789037370054,545.576033595406,422.720848039158,487.446828788888,497.015167580606,420.588654196516,5379.15707526103,1031.06442083948,3237.61248058852,3614.44389770564,1255.96264244178
90,0.215,0.9,477.929441292003,1000,1.88144546000031,0.902383019221302,1.21791744473853,1.29966352105049,1.25200275355711,651.154185916915,1310.6995812702,1233.36870471979,656.548822032948,1005.77880595769,1.11484304033407,0.592606529926437,0.851465168478452,0.798270692450177,0.818419134143285,3.12406512205583,1.38606086559945,2.66788083209696,2.0119091548812,2.35188492854952,455.261848085751,674.700044509059,590.529800906374,472.245735072378,579.247768684142,1429.32924568581,6154.25690700497,5406.59725239414,1655.33967576597,3016.78684506385
90,0.215,1,Inf,1000,1.29378721575651,1.25215323730032,1.46816796701921,1.09837994900265,0.733487205773659,1575.91365715881,765.452005348021,855.544714478272,1476.96624411629,1535.70493352322,0.534675295167101,0.975758543651916,1.12124593460147,0.563097110125336,0.518901882902995,3.57745823237779,1.62570566699456,2.05767190695265,3.61996567051717,0.985236087788718,675.129265960674,519.277779039537,564.037466197286,864.245506488517,798.719868273814,20473.2718798934,1538.77245760947,1728.0248598171,31892.8357152933,6538.67961260217
90,0.215,1,Inf,1000,1.04408227973373,0.891381754677262,1.32337611394751,1.59042977349144,0.878636150206059,1382.94553937382,1411.96892156828,974.928002900277,743.924020071447,1194.09862962415,0.737978336782132,0.540851531398582,0.912279066650286,1.04951980881265,0.698819669107241,1.4158185787447,1.62549980583902,1.95229648980914,2.50024223616773,1.16974502376635,777.823477971921,705.716251082014,614.629062501204,559.227905949855,668.518115025213,4368.75585080924,9445.53218759003,2589.94441962595,1179.07388154442,3184.31569493685
90,0.215,1,Inf,1000,1.89624022305108,1.11808414787668,1.03363549451674,1.86767840071418,0.70679849627695,824.735484908303,1083.42153981106,751.427302529371,980.904570523187,3229.63203589677,1.05738555233239,0.753231330073853,0.788346916046835,0.460252777345844,0.390663451248933,2.9450906498981,1.76028217103347,1.47171833509636,8.06275679200598,1.73017741078982,620.798788250434,658.765591550713,517.818624857556,696.520875697917,1059.77456774891,1710.720762303,3667.19119217359,1265.89259904764,23905.3260769132,807829.476388037
90,0.215,0.6,219.279646510313,1000,1.15084844845647,0.869300902844622,1.29539052892998,1.44006998884583,1.63076805387291,889.307996860693,1488.68546791723,457.979639700193,680.098407011814,538.51754107327,0.750036318401697,0.451932529021747,0.880717089265488,1.11809697394194,1.08083494957868,1.9192908948748,1.59647913370734,1.77639619547111,2.02774805795372,2.5882482125995,422.131565696954,520.972938981531,299.583273419313,381.701007234586,331.908329423837,4225.70548057738,57637.0159656782,1075.74857719498,2063.67229801438,1910.54106278334
90,0.215,0.6,219.279646510313,1000,1.59304177743759,1.14301022595948,1.25559185939144,4.39806536057878,1.30455802969178,796.548764298266,811.169996641814,692.377624803697,331.854492880464,713.132280737159,0.934117998336851,0.6655319665119,0.885209453546103,1.64872235516427,0.994034376098906,5.30558782421073,2.24713481156082,2.4344518673038,8.36451695332138,2.0364585861637,330.420035317986,391.762157388901,375.286218790334,262.721367104273,382.241932393549,4760.64632441743,4744.05236112191,2268.03145760091,768.119227685072,1950.21086233091
90,0.215,0.6,219.279646510313,1000,1.76615779311034,0.943825824160271,1.37588296074294,1.0586683074373,1.37791114568818,726.780053820601,2891.56500338244,555.131977912894,593.241264196347,764.822038921344,1.19818130397434,0.450183460764778,1.09544725845379,0.830254216097672,1.01634283788314,6.40475565061639,2.06058549691766,1.71692045000431,1.47368756534845,2.24202666674288,400.129164982292,695.058050377306,352.418246147227,360.618445382545,406.852701044293,3362.46782807472,557067.645563539,1256.58191875989,1349.57716379645,2250.69800530754
90,0.215,0.7125,284.487546136996,1000,1.31484411262107,1.51052631999516,0.82549862504146,0.81900851046958,1.26223631520218,1013.87163228809,624.518639516987,1056.59486975653,1614.6772384243,879.232054234522,0.754857778624326,0.800479211190897,0.535908278488022,0.498715404668692,0.878796273972981,6.54979510732863,2.64316235358797,1.46246282817839,1.36779164202553,2.12658134951339,414.940748065702,415.450774636958,538.325165866844,653.557233315176,494.65605178779,5663.13711134952,3408.19575559198,5824.80147786273,21749.8930534201,3661.11089738458
90,0.215,0.7125,284.487546136996,1000,2.72597918052334,1.2455555086696,1.31606270719827,1.56155747446108,0.834424885491084,500.632016357396,572.999280308356,571.375060987383,697.483794277927,1464.59644267055,1.0590682577206,0.935977647561318,0.936469707815312,0.789885454642874,0.545127575445041,16.3578391076686,1.7014436927947,2.05640265479806,2.54589340914995,1.70307727875272,315.565808855155,368.545445562197,362.217991563393,407.50020589006,567.924021229896,1686.97923500365,1272.22989829542,1355.43117960397,3215.41771361902,16355.4033038603
90,0.215,0.7125,284.487546136996,1000,1.31729407628055,0.821180296495383,0.868976754226864,1.06133473928245,1.01760749187522,818.516546044827,2612.71507408782,778.753080627229,1470.14781771604,1127.13457741573,0.824339225637982,0.483480852794345,0.625162317319468,0.665964161025086,0.685478972215483,5.51800976584878,1.52057801251441,1.21819613077248,2.54936848996346,4.08866557702751,375.157469505644,743.5604605366,453.029183904421,598.049140730078,542.863851414264,4049.20226723247,49420.294177521,2507.61449506857,9414.31292526835,7351.48694754181
90,0.215,0.9,477.929441292003,1000,1.31399483238793,1.17417965885283,1.22484614581604,1.67565276240687,0.987107004937104,798.004538229919,917.586984674297,825.10481073432,577.480845970449,1129.21407358494,0.783568811033058,0.623588063994855,0.702357549052153,1.25415535290236,0.604436609440925,1.93052088159825,1.87795965178375,2.63842990575828,2.76794705443748,1.44774066642537,509.218203907408,521.395497550727,500.300029465372,421.208129079762,587.13495941809,1988.92327536084,5442.97843524217,3701.72471433172,1021.48268761961,7571.62908962709
90,0.215,0.9,477.929441292003,1000,1.27840950665525,0.879835420137212,1.88847659083508,1.16615118587709,0.84460745914481,761.548352879372,2187.96305161064,495.588314235527,796.48383416937,1968.12082968545,0.778447843603413,0.570870090244497,0.796761609248258,0.405912420369954,0.492418111546484,2.37557876602347,2.04599384428113,3.33861470149802,2.13208550320497,1.39018797341893,477.687893335182,722.307190785786,391.212964170986,484.431693258864,744.609248090626,2231.3423128789,21159.1771498794,1025.11223893477,22149.1494817166,37515.4895153729
90,0.215,0.9,477.929441292003,1000,0.9664692706487,1.10301015165574,1.20376043498768,1.21243620523298,1.16278159337172,3103.02649561421,810.823063176784,711.93369397394,973.477166079669,818.403404130267,0.538605356220632,0.767006692846984,0.892470091866113,0.803864684876813,0.83697369793337,4.48148911887304,1.83512614983777,1.94270448544651,2.2900798547984,1.77004635646743,840.715981920462,487.942464656515,467.000029872127,544.990966591387,511.885451666269,19256.1887854151,2177.5752291787,1515.22730959487,4314.88373702169,2223.96104422694
90,0.215,1,Inf,1000,1.0655027707894,0.903937919500508,1.14380427359833,1.11110560213075,1.24277049615111,1089.91438044201,1100.19397729795,684.298786334407,818.420678835857,827.01348368296,0.694329069396535,0.565702855523077,0.814451446118907,0.792698936674336,0.872538339421239,1.79531685147727,1.43781180535536,1.87473137227435,1.56054739727544,2.21486008021156,592.636486352446,595.355859423758,442.373459796414,537.827481630112,538.479962054468,4812.59378867948,5356.30314716037,1551.3713233704,1656.15600910183,2304.48374105306
90,0.215,1,Inf,1000,1.47867206765001,1.66682256791225,1.17680683278853,1.36300264282871,1.59644540880291,1286.84863056634,729.107116117036,981.138734186147,703.069264460259,921.669022583504,0.442754324795321,1.23929444184414,0.654358501153663,1.04188928561634,0.578697114351956,2.37200987821892,2.40231754035963,1.92060077969045,1.88995128367072,5.1929933051323,701.842840477998,513.327862957844,592.662020987261,504.36080321896,647.904235059329,32682.8123621305,1155.38324460349,3622.10716694118,1200.31449996118,17129.3726899484
90,0.215,1,Inf,1000,1.09123071726991,0.933079570057482,1.28484651763727,1.17899348347069,1.57125116050203,1664.31285162648,838.509644563242,774.850618282005,678.756298882672,713.001782957542,0.587381559595961,0.515741325634777,0.840110981441095,0.776556426298351,0.750151245954786,2.1894695535896,1.43980790435145,8.48526772497253,1.83424470307065,3.95442099417189,703.308490499791,502.297549120011,518.170289425736,460.730863025198,520.572044173278,21326.7064814997,5842.86794430192,4814.87008408206,1483.01196526252,3482.88642159924
90,0.215,0.6,219.279646510313,1000,0.98983521997897,1.01097026627937,1.39686539089282,1.53542807948549,1.594973852267,5058.8150108265,893.324370915773,456.182730722275,681.023835998729,429.990007689533,0.627316034112843,0.652935797873422,0.956818835557975,0.841588491696896,1.19967277864342,3.5466884992129,1.79607036937449,2.05789193787088,3.26990983738952,2.49117513472585,821.430239783467,439.339603850123,302.897216588089,363.927133159924,304.891585822109,11327.7378499549,4948.46868487066,1087.53339169015,3153.4839771513,777.165189472076
