"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5"
90,0.215,0.25,82.2340959484096,1000,4.81302148450389,1.29388298858517,1.46802760376953,4.71231442041803,1.17005560154406,2340.93433526404,777.884421538698,645.996306406809,2138.57082304568,415.568808237128,4.79034838400693,0.739142582801342,0.801035740318767,4.61713340754625,0.699046967476785,4.81409210010411,5.13972805335172,5.43125015944948,4.71594240522472,2.12419554215639,2337.8954576105,202.70917838448,175.353633139036,2126.43211901475,184.643856011055,2341.06612312339,10014.2642247878,3674.24118637769,2139.01153021277,2041.4634820327
90,0.215,0.25,82.2340959484096,1000,4.57882382102686,1.63295380758238,1.06048149212406,1.33921658729097,1.67635730385692,2159.40637498853,397.784756906052,607.581235882252,557.486686640932,714.740409647059,4.19746958668234,0.968921701721218,0.555020234282936,0.924933866497346,1.34080865045618,4.58095323134089,6.15772759478786,2.24669237612954,1.90681253497032,5.71870130276251,2097.73065640904,119.627572661162,201.670605003937,264.918336564118,329.873912838115,2159.90033974703,2347.89730405569,7579.82054164081,2058.78496962162,1995.80805050732
90,0.215,0.25,82.2340959484096,1000,1.24276435601449,1.55297352304686,32.4985457874779,0.546438992011176,1.81027308905596,701.042310595257,299.081315386693,11245.159500723,67981.5915179115,403.941589547009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.215,0.25,82.2340959484096,1000,4.85095137397106,1.05041907168257,0.97942512351885,1.46297310780274,1.17642378777198,187.954496351638,1552.82342127231,604.552884711465,458.250244849895,476.759924337118,1.48152287854562,0.530587087565374,0.682911674379402,0.826565743659536,0.791984923166286,9.3319230207563,2.1512045911719,1.6699770309531,5.43315548639116,5.27878266996115,127.405017522156,426.706586710382,259.057877860774,158.327380984341,125.658854922725,453.570142321182,7290.5342137916,3024.26102786731,3265.55950314621,2095.32571102192
90,0.215,0.25,82.2340959484096,1000,0.661772016297297,9.69632261553132,0.95571257927612,0.981863619105456,0.786446142412564,11029.6382799569,5213.53500514813,729.674702374427,1418.38059384574,1668.5775818665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.215,0.25,82.2340959484096,1000,0.702125075195017,1.91815366795306,1.77802507268289,1.73757164708517,1.21632811515043,4390.37463799536,441.296624054192,285.805388233984,572.958302654273,745.500341706078,0.288227201779225,0.454035073587353,1.13166947163517,0.488341864706116,0.551859058488824,1.8009542807011,75.4948051940405,14.4848166249994,17.8743342018769,3.19742485723289,327.959159025324,85.9161721224609,104.152961717375,150.221201033638,237.183699540795,11814210.9593879,45588.8195063157,1622.33442012373,40410.3852294271,30730.5467355108
90,0.215,0.25,82.2340959484096,1000,1.24372913996267,1.47389270726287,1.30072620828084,1.96035121374324,1.34213966194416,1264.41624821128,397.44310501796,651.008993685187,404.130218626799,1195.29011703201,0.665127604763075,0.748812845861071,0.694584222457499,1.16345364562329,0.834750481633298,4.45695727348918,3.444774508561,4.86772413827386,52.5170086051466,5.52817957375239,366.390210698701,178.992678868882,278.715869786789,86.5413848597317,434.681614071394,9578.38049019259,3860.21092130383,5635.86621155422,1525.94713758752,3570.69442873318
90,0.215,0.25,82.2340959484096,1000,1.50633635352017,1.22633183431972,1.78267216044405,4.23169659257096,1.22661125554484,377.246411016673,766.338218355885,517.538299262009,2102.85996906758,493.48543353992,0.923874691281274,0.60951501391474,0.820727504326701,4.19634792242449,0.805664629797536,3.07491064172646,4.34464687531663,6.00901047852718,4.2263412185952,2.51569141305939,180.970039441119,194.5193658838,133.122264384047,2096.68082746316,204.189923224359,1726.57753561428,15891.2636308043,1920.04431250609,2101.82229873771,2783.99033594958
90,0.215,0.25,82.2340959484096,1000,4.16750186255527,1.40223835179097,1.29348870720311,1.43728846095527,1.48535544919968,2188.6728226386,687.571715899086,470.15191719657,825.74629966713,416.302128308846,0.878801630869114,0.54769024893689,0.751704612198448,0.805915802270046,0.750248707647683,1.19000888725751,5.45180463290305,2.7046783304006,9.46272525762049,5.48652281189431,1848.38207870366,153.071305884234,209.940481226836,101.666015876831,142.600741934668,1848.38207870366,4536.39831053095,4097.68092170154,8171.29760379786,5117.98797066486
90,0.215,0.25,82.2340959484096,1000,2.25199067477051,3.03980138951753,2.00454849280111,1.36780220402702,3.15892177780195,259.448505054018,310.889889630267,338.356710068437,768.509572397601,1243.91409733042,1.48114633304631,0.92293820804875,1.32915763155506,0.748162084160315,1.66602654846579,7.65702923034166,8.41436284928132,6.66222484288252,4.93259038678693,4.74987789653673,156.05690243809,103.435949031479,182.159767788194,147.365033849991,108.014551707725,757.438278384565,803.636878942923,1065.62398886292,4015.0123490476,1673.56895601966
90,0.215,0.5,173.156069232135,1000,1.43579636755372,0.862411701885047,1.00894990168321,1.03431357262085,2.58471411037689,874.719317961098,1741.6345169748,1836.56596881296,872.343406741061,379.660431254574,0.574078462404399,0.403914879098267,0.570940085204486,0.485594915830423,1.1880269673314,9.68601795269447,3.61723935988257,35.8927875343778,3.23808986541402,9.29461654626916,206.981205743203,336.868321581438,185.597643381836,320.629209035202,223.861855862262,7829.43386822898,41840.8219422589,34253.880910227,22371.8139759786,1437.64991714787
90,0.215,0.5,173.156069232135,1000,1.80354837067452,1.45814084775034,1.22846783901651,1.51439907151888,3.1951875093207,368.424289355583,800.955443461886,810.449072950361,523.104524722223,340.787283014589,1.19024301703423,0.979179896109404,0.826338646898622,0.953971743220183,2.08023397195355,2.53374447896442,5.06030247308826,3.233526866629,3.4781299393117,13.7164281613568,256.790552727493,348.793014083356,335.381572770339,278.86820740018,205.211755777468,862.919530750974,3121.64035972204,3297.59653236025,1943.61314906319,850.967086123366
90,0.215,0.5,173.156069232135,1000,1.18856475445376,1.11781528036496,0.835687561199281,0.827368648474288,1.63570191571325,1200.26850016371,1317.54526098383,2217.76489146547,1101.242530515,607.831979972343,0.76814422797493,0.638010589870181,0.481377943631197,0.610023315954508,0.90693590372284,5.06552177820476,2.46098183011404,2.82368685552729,1.1944107791286,4.04483076742919,276.691024097899,456.8709784222,400.652573348816,478.321721151889,296.200279513974,8041.51972041929,24862.0885644681,46221.7187204795,4463.7013525725,2673.54686408809
90,0.215,0.5,173.156069232135,1000,1.28304782339559,0.796438024758232,1.29128193552795,1.15846952388769,1.71064105000132,705.18385475808,6072.59139040387,433.909843745968,1143.25097477565,656.443758617312,0.966366456622039,0.464945950881432,0.811018428967292,0.554260322854531,0.953692177687285,5.07378605797557,3.05821710046179,2.69520599076478,3.64229429666983,5.86529856198847,344.108682736249,414.430887145814,255.927440825033,332.111938545184,295.640335835839,2394.1833178278,167936.437358399,1193.17815038786,41386.8381571774,3182.34700119277
90,0.215,0.5,173.156069232135,1000,1.7386192469788,1.52915183875448,1.60045805249524,0.813325679645857,1.52965593201844,1257.58756542058,424.541231973591,468.442854094635,2155.01612625888,557.75052743425,0.791040433541495,0.785536843479992,1.01618059734238,0.392000154681176,0.6841998321729,5.64275679290782,8.01105427170952,2.23760820149089,5.18670241729485,3.64618743026909,333.686823582596,226.921415634521,301.0642911651,282.383605645883,296.367195900804,3507.22418386141,1831.14247234264,1242.16656881515,303766.383151721,5479.9738781601
90,0.215,0.5,173.156069232135,1000,1.13915520867232,2.26078626635373,1.03234847709815,0.944142937283461,1.086044444252,2355.24187519973,332.533263602878,1511.05452890956,1079.34427019257,1331.41914861609,0.588075449597637,1.04544296301195,0.597078690607567,0.488828857990909,0.589435165319446,3.3218136179754,21.7058791270136,2.11238283261014,2.5936057250646,3.3571511141237,529.232935933295,190.968265397703,456.830459317921,291.528405764175,338.6577181853,15848.8181758914,1283.57749327066,25992.657291332,20423.0414299356,14734.5878303247
90,0.215,0.5,173.156069232135,1000,1.58959722681211,0.975290372768023,1.68706416021,1.70298205256748,1.3118605087648,592.411079100451,1947.17261719952,924.810731655044,832.862064693238,606.800868396486,0.731596301029454,0.423355733563016,0.738276789017625,0.620048011761293,0.904954742877975,5.28248262699214,3.927343293328,5.82447370390674,5.68496969772332,2.03878014302297,283.022050672761,299.849338587477,309.616088821978,387.478699134599,327.581802066638,6775.42097681995,70796.0265310761,2981.44872529295,4306.28346134501,1975.50227672514
90,0.215,0.5,173.156069232135,1000,1.45376983351518,1.41751790506996,1.47364211982665,0.740940477971504,0.96625703288516,1169.16232562698,1050.12038753802,404.24860632963,8847.3490511644,1199.94224212766,0.771905238552427,0.658130215050309,0.817821994629149,0.43538610586881,0.584533940035349,6.27588335284574,8.53042473291661,2.61695184474619,2.75460718720136,5.22327496482631,273.083263859785,220.141272341075,268.482321311749,1014.7425668638,224.969573322148,11945.1124019269,6373.05723819455,1216.09432242102,190897.971849654,9146.14169094872
90,0.215,0.5,173.156069232135,1000,2.11591954850329,1.14294414726843,1.97952663585008,1.07827834678031,1.14655723490713,322.075803808481,993.150367490998,378.383710887712,888.349248112515,1690.90254236338,0.923573079130825,0.734078423667415,1.45005050898323,0.453695132391389,0.42129952452233,4.9569753423167,3.97915912067474,4.44853309340225,2.41234956016336,6.16562852949536,220.134561628499,360.600938453672,245.184031444047,314.763235648863,240.604338787264,952.196770110496,9597.48265212343,866.759764079118,35920.2390668486,554321.004540271
90,0.215,0.5,173.156069232135,1000,1.2853064726164,0.632179512472547,1.06145268992549,0.930732865136494,1.33009842641544,1308.86276463719,6227.8822723069,745.702550124695,1226.50574914967,824.519230113916,0.702361454020344,0.280685813634838,0.442442806838494,0.661011325646443,0.735965846649776,7.68480931449683,2.71066335564978,2.60435175703529,2.90081349367555,5.80481699861641,240.857352554094,358.07741526816,317.048213540848,465.057189151081,325.504584527357,7035.167436079,993576.654889148,9654.99220855965,6544.57434922836,3380.90736851152
90,0.215,0.6,219.279646510313,1000,2.75094699817377,0.872282466885794,4.21545308327515,1.25030732391099,1.83695159734904,424.813245738679,1005.22226302793,335.378223613569,685.176162850187,571.349801548661,1.63127460205154,0.602754120417118,1.06224688007346,0.790509830707795,0.998926465942896,4.58641107270717,1.38799032750943,9.89531606601311,2.82168442593486,3.31313034728607,309.437166034997,444.553468147009,264.158300495916,354.844845408889,349.404290594219,1203.34240791232,3840.6749336791,1050.85875228301,3201.74377328008,2630.97605234529
90,0.215,0.6,219.279646510313,1000,1.41792528140176,1.38032108514393,1.02314514674323,0.711363497018272,0.712855848898197,534.969027263369,1190.81260665951,1070.00443397601,7681.31492426234,1171.9402713443,0.909915670418472,0.654460200962414,0.46160785132801,0.349134341517016,0.391932589480966,2.67601145015505,102.884362211982,1.83465731617054,3.2792613952287,1.27623731746571,341.284666958818,223.565674171032,489.236504810999,783.648646878302,517.466638023874,3040.09920730419,21843.6001256328,37445.8274558191,478043.633765931,34874.9112822437
