n,p,q,tau,B,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,scale.3,shape.4,scale.4,shape.5,scale.5
90,0.215,1.0,inf,1000,1.04408227973373,0.891381754677262,1.32337611394751,1.59042977349144,0.878636150206059,1382.94553937382,1411.96892156828,974.928002900277,743.924020071447,1194.09862962415,0.737978336782132,0.540851531398582,0.912279066650286,1.04951980881265,0.698819669107241,1.4158185787447,1.62549980583902,1.95229648980914,2.50024223616773,1.16974502376635,777.823477971921,705.716251082014,614.629062501204,559.227905949855,668.518115025213,4368.75585080924,9445.53218759003,2589.94441962595,1179.07388154442,3184.31569493685,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.89624022305108,1.11808414787668,1.03363549451674,1.86767840071418,0.70679849627695,824.735484908303,1083.42153981106,751.427302529371,980.904570523187,3229.63203589677,1.05738555233239,0.753231330073853,0.788346916046835,0.460252777345844,0.390663451248933,2.9450906498981,1.76028217103347,1.47171833509636,8.06275679200598,1.73017741078982,620.798788250434,658.765591550713,517.818624857556,696.520875697917,1059.77456774891,1710.720762303,3667.19119217359,1265.89259904764,23905.3260769132,807829.476388037,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.15084844845647,0.869300902844622,1.29539052892998,1.44006998884583,1.63076805387291,889.307996860693,1488.68546791723,457.979639700193,680.098407011814,538.51754107327,0.750036318401697,0.451932529021747,0.880717089265488,1.11809697394194,1.08083494957868,1.9192908948748,1.59647913370734,1.77639619547111,2.02774805795372,2.5882482125995,422.131565696954,520.972938981531,299.583273419313,381.701007234586,331.908329423837,4225.70548057738,57637.0159656782,1075.74857719498,2063.67229801438,1910.54106278334,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.59304177743759,1.14301022595948,1.25559185939144,4.39806536057878,1.30455802969178,796.548764298266,811.169996641814,692.377624803697,331.854492880464,713.132280737159,0.934117998336851,0.6655319665119,0.885209453546103,1.64872235516427,0.994034376098906,5.30558782421073,2.24713481156082,2.4344518673038,8.36451695332138,2.0364585861637,330.420035317986,391.762157388901,375.286218790334,262.721367104273,382.241932393549,4760.64632441743,4744.05236112191,2268.03145760091,768.119227685072,1950.21086233091,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.76615779311034,0.943825824160271,1.37588296074294,1.0586683074373,1.37791114568818,726.780053820601,2891.56500338244,555.131977912894,593.241264196347,764.822038921344,1.19818130397434,0.450183460764778,1.09544725845379,0.830254216097672,1.01634283788314,6.40475565061639,2.06058549691766,1.71692045000431,1.47368756534845,2.24202666674288,400.129164982292,695.058050377306,352.418246147227,360.618445382545,406.852701044293,3362.46782807472,557067.645563539,1256.58191875989,1349.57716379645,2250.69800530754,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,1.31484411262107,1.51052631999516,0.82549862504146,0.81900851046958,1.26223631520218,1013.87163228809,624.518639516987,1056.59486975653,1614.6772384243,879.232054234522,0.754857778624326,0.800479211190897,0.535908278488022,0.498715404668692,0.878796273972981,6.54979510732863,2.64316235358797,1.46246282817839,1.36779164202553,2.12658134951339,414.940748065702,415.450774636958,538.325165866844,653.557233315176,494.65605178779,5663.13711134952,3408.19575559198,5824.80147786273,21749.8930534201,3661.11089738458,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,2.72597918052334,1.2455555086696,1.31606270719827,1.56155747446108,0.834424885491084,500.632016357396,572.999280308356,571.375060987383,697.483794277927,1464.59644267055,1.0590682577206,0.935977647561318,0.936469707815312,0.789885454642874,0.545127575445041,16.3578391076686,1.7014436927947,2.05640265479806,2.54589340914995,1.70307727875272,315.565808855155,368.545445562197,362.217991563393,407.50020589006,567.924021229896,1686.97923500365,1272.22989829542,1355.43117960397,3215.41771361902,16355.4033038603,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,1.31729407628055,0.821180296495383,0.868976754226864,1.06133473928245,1.01760749187522,818.516546044827,2612.71507408782,778.753080627229,1470.14781771604,1127.13457741573,0.824339225637982,0.483480852794345,0.625162317319468,0.665964161025086,0.685478972215483,5.51800976584878,1.52057801251441,1.21819613077248,2.54936848996346,4.08866557702751,375.157469505644,743.5604605366,453.029183904421,598.049140730078,542.863851414264,4049.20226723247,49420.294177521,2507.61449506857,9414.31292526835,7351.48694754181,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.31399483238793,1.17417965885283,1.22484614581604,1.67565276240687,0.987107004937104,798.004538229919,917.586984674297,825.10481073432,577.480845970449,1129.21407358494,0.783568811033058,0.623588063994855,0.702357549052153,1.25415535290236,0.604436609440925,1.93052088159825,1.87795965178375,2.63842990575828,2.76794705443748,1.44774066642537,509.218203907408,521.395497550727,500.300029465372,421.208129079762,587.13495941809,1988.92327536084,5442.97843524217,3701.72471433172,1021.48268761961,7571.62908962709,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.27840950665525,0.879835420137212,1.88847659083508,1.16615118587709,0.84460745914481,761.548352879372,2187.96305161064,495.588314235527,796.48383416937,1968.12082968545,0.778447843603413,0.570870090244497,0.796761609248258,0.405912420369954,0.492418111546484,2.37557876602347,2.04599384428113,3.33861470149802,2.13208550320497,1.39018797341893,477.687893335182,722.307190785786,391.212964170986,484.431693258864,744.609248090626,2231.3423128789,21159.1771498794,1025.11223893477,22149.1494817166,37515.4895153729,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,0.9664692706487,1.10301015165574,1.20376043498768,1.21243620523298,1.16278159337172,3103.02649561421,810.823063176784,711.93369397394,973.477166079669,818.403404130267,0.538605356220632,0.767006692846984,0.892470091866113,0.803864684876813,0.83697369793337,4.48148911887304,1.83512614983777,1.94270448544651,2.2900798547984,1.77004635646743,840.715981920462,487.942464656515,467.000029872127,544.990966591387,511.885451666269,19256.1887854151,2177.5752291787,1515.22730959487,4314.88373702169,2223.96104422694,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.0655027707894,0.903937919500508,1.14380427359833,1.11110560213075,1.24277049615111,1089.91438044201,1100.19397729795,684.298786334407,818.420678835857,827.01348368296,0.694329069396535,0.565702855523077,0.814451446118907,0.792698936674336,0.872538339421239,1.79531685147727,1.43781180535536,1.87473137227435,1.56054739727544,2.21486008021156,592.636486352446,595.355859423758,442.373459796414,537.827481630112,538.479962054468,4812.59378867948,5356.30314716037,1551.3713233704,1656.15600910183,2304.48374105306,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.47867206765001,1.66682256791225,1.17680683278853,1.36300264282871,1.59644540880291,1286.84863056634,729.107116117036,981.138734186147,703.069264460259,921.669022583504,0.442754324795321,1.23929444184414,0.654358501153663,1.04188928561634,0.578697114351956,2.37200987821892,2.40231754035963,1.92060077969045,1.88995128367072,5.1929933051323,701.842840477998,513.327862957844,592.662020987261,504.36080321896,647.904235059329,32682.8123621305,1155.38324460349,3622.10716694118,1200.31449996118,17129.3726899484,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.09123071726991,0.933079570057482,1.28484651763727,1.17899348347069,1.57125116050203,1664.31285162648,838.509644563242,774.850618282005,678.756298882672,713.001782957542,0.587381559595961,0.515741325634777,0.840110981441095,0.776556426298351,0.750151245954786,2.1894695535896,1.43980790435145,8.48526772497253,1.83424470307065,3.95442099417189,703.308490499791,502.297549120011,518.170289425736,460.730863025198,520.572044173278,21326.7064814997,5842.86794430192,4814.87008408206,1483.01196526252,3482.88642159924,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,0.98983521997897,1.01097026627937,1.39686539089282,1.53542807948549,1.594973852267,5058.8150108265,893.324370915773,456.182730722275,681.023835998729,429.990007689533,0.627316034112843,0.652935797873422,0.956818835557975,0.841588491696896,1.19967277864342,3.5466884992129,1.79607036937449,2.05789193787088,3.26990983738952,2.49117513472585,821.430239783467,439.339603850123,302.897216588089,363.927133159924,304.891585822109,11327.7378499549,4948.46868487066,1087.53339169015,3153.4839771513,777.165189472076,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.60614965463265,1.01442041387673,0.996163544310062,1.45430389957705,1.2233891720043,487.453964454444,1046.23646214007,1532.92958472455,1011.74954708553,823.48771492285,1.15721093122833,0.752597383709168,0.748227536279066,1.07248952004159,0.494813729442619,2.43675619325472,1.50585608819948,4.65926013501369,5.29899119781989,2.03747783410178,326.302930348198,536.876881204798,294.923905727186,434.236213183782,410.58455937312,939.891431655783,4054.84518280869,9761.54314711888,2971.19436232189,19066.5322311174,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.19910972153654,0.9311159972875,1.25547227442828,1.21079552850747,0.75676366618829,942.098366621765,1814.7322563495,910.658930481999,1161.84785316952,1655.6631519699,0.570160042519959,0.514790775833749,0.833712331079918,0.576998624254527,0.451192607236708,3.78239539755098,3.77692950407401,3.90483851916796,6.35502216822038,1.79865132599594,349.059530908248,530.848147172217,407.645927748859,300.097242624988,499.829442665,15862.6281562733,19168.7846331714,3787.30849946536,40877.7167630863,21631.9087830471,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,2.26574200392322,1.86320563188032,1.71162460246286,0.90556591058073,2.23649739786517,574.27407197868,550.157672884975,519.215470487617,1152.98923495403,436.76952066099,1.50475320921882,1.08295470321548,1.18014853661047,0.558867928533701,1.36402564344046,8.50932443999098,2.67006645676434,2.42777145215111,1.31427919683388,3.50926483171507,332.061579946106,376.508647532899,350.402322335091,549.90965266269,331.458330885857,1425.75628141827,1289.28759668309,980.13400879268,5874.51367489887,774.279829743973,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,0.923868805010342,1.23410759369246,0.967748715351424,1.4178880886429,0.982427630996983,1304.69427930522,848.276389300818,850.911770275007,728.336877998844,907.546793252941,0.583526181054165,0.756779047644319,0.677745086985843,0.993308596612163,0.596693851817145,3.1910489721924,3.39119580342264,3.76278987297659,2.59713725879578,3.84441346073359,451.162966976064,398.821196285106,375.88820949807,421.257142918222,388.40091746691,9684.76773844422,3690.9245829486,3143.22858989586,1754.29727439713,5266.5614407618,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,1.01204842937471,2.11985500824336,5.47974711268884,1.11237800934916,2.1747609562961,1001.15591954999,484.547227039262,2883.67216200841,739.730425220209,465.466892211897,0.738360959767464,1.19329984500699,5.45503571678923,0.8092608919376,1.17467018117724,1.55124745917612,4.2528391036888,5.48321936111294,1.56936880926622,3.75679239081948,528.703124401397,348.136973924462,2876.61954291619,453.741607689655,344.040052891857,3862.16324652457,1000.20267657526,2884.6114357528,1763.54115012179,1067.3629010897,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.82958087244932,1.13002137325067,0.961893034806471,1.49028254263317,1.32352671902602,1015.91874789168,839.036813847277,1536.21061128633,698.556969161183,641.663550928038,0.544079132267682,0.793467158107599,0.471297581116919,0.913917257280927,0.900976231435664,12.3819727507399,1.5357934229718,1.81164221209299,2.15326492968175,1.74102101205255,506.002132552732,530.225040214663,653.072398611223,476.787398606388,433.123318039061,19612.2696756372,1926.97795573668,18638.9738033281,1524.06337990518,1284.87009513385,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,0.950541931114691,1.18406664017387,1.36108607124384,1.34157513551738,1.7083953915562,994.512581576345,863.616102441349,865.842644795517,618.335031308736,812.106131493936,0.754120779639681,0.820046470458248,0.797380149672607,0.983026266524694,0.974026144613861,1.24381550813317,1.78948151434771,5.44134936138071,2.02938590337486,3.59068816984066,561.297147349989,524.623090434883,542.302398967119,445.960775440282,522.077241925867,2751.98551078258,2083.19008197131,5140.55901223569,1113.19503250659,3587.94357256555,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.45592429670356,1.46190522942729,1.19722581552315,0.862692073503573,2.95741644921704,1061.14843857355,645.487110546201,842.53578090148,726.388747046459,606.272309904342,0.987149028990639,0.913676058805078,0.742398693299315,0.661995228707972,1.7528256168754,3.66053404964253,2.92651605966442,2.55629283931587,1.1725367911228,12.870077962222,552.270179104333,475.945849691516,503.171474690974,443.085579420722,480.525093748589,4691.31519701368,1611.72677031515,2980.90580939553,1728.65083604084,1341.40555440441,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.30492102832364,0.904595086597953,0.8990054932738,1.12683929804065,1.19614659996857,942.261030234398,1748.31049720801,1303.41242716035,978.295323433705,1246.21458752245,0.807954889908103,0.418318419611981,0.655928386319769,0.779008875001993,0.737468532580784,1.91376658239776,1.4589859688439,1.26147996028271,1.64050297781132,1.82080873057456,603.099194258353,826.936341156581,693.823820908018,580.419556389348,661.365804943966,2395.69133394629,31521.8672267662,3597.65477249408,1977.02856584541,4763.78912616944,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,1.0,inf,1000,1.43387743637871,1.10739923006721,1.54008244138291,0.763167101115955,1.35867220417384,987.942422878213,1087.28760838426,646.218612204976,2304.80197358814,1067.88290182587,0.660020011663084,0.620201643402379,0.807583139531689,0.4399809494047,0.585990254363791,2.31671080909772,1.64791142594004,2.11848556883915,1.25913696290648,2.02347183569617,572.904615865603,641.990778874209,489.494773777016,949.082560961702,662.057720864425,4635.81715651396,5017.2354597906,1119.65898140558,31839.3881341754,4519.7342050985,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,1.74953941351858,1.69630417726166,1.25831627460059,0.911086697636596,1.68679187741291,623.162143753362,535.851031653604,727.803812296999,1030.73126483476,748.752728342971,0.790508277484147,1.05660612483172,0.669681916218276,0.535149762229487,1.16323796394376,4.98612439462253,5.16917457402715,3.19311709239904,1.57658228778002,6.61613952656455,303.886619198934,306.187473362036,331.533442871142,474.278496485354,300.23950134553,6775.2657303621,1752.25591736269,5089.13205729751,11090.0626469428,2516.71454484469,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,2.75542378097631,1.08434589589468,0.822377619282522,1.02861086177462,0.971465563957437,619.296929404083,891.995735539394,3032.0507383918,689.068060609105,1233.3061330213,0.729379156875885,0.658199475096076,0.392778289635111,0.678566792802429,0.527789787330395,28.5813361890773,1.69201009884138,4.24595374086984,1.77816095572898,2.62879839254501,225.379624322844,425.984677715226,325.419107971795,360.155930397537,447.007251430499,4230.88085106453,4939.47997423173,489198.148796798,2578.18607086911,22373.1939349985,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.6,219.279646510313,1000,0.759145850081149,0.992940696121316,2.17706448901445,0.949970493714344,1.6286769851154,10163.2697141695,950.362251651158,495.526721617525,1336.01630906805,581.118834338154,0.347426027670096,0.798370964736398,1.447230960809,0.50616257418221,1.15231157204202,3.16651271114364,1.24675296109024,12.1557293504845,1.69476568969772,6.36253394345145,626.813473098006,471.861514315126,283.701912970601,513.007071293102,362.279366242973,5301478.79403251,2475.46388909901,1935.53772400809,22996.6052592395,2182.72825013475,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,1.11349819520306,1.19115372696339,0.779257364879151,0.797867813364604,1.36875048734057,1061.17447629918,682.01068246337,1921.53427594619,3803.04226861825,627.093348478466,0.802090585898109,0.697107001124438,0.316550416010956,0.490700985928968,0.75355279323109,1.70469214042896,2.00987213865957,2.2049712282162,1.18703030296092,8.72970928176605,497.805865825117,414.144259197957,484.218203096618,1240.93496971143,342.099331581582,3297.47069071734,2755.25529204202,772212.916686297,84919.7231253472,1763.02692348032,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,1.45250367340593,1.09314638845546,1.26226859345077,1.37997765297586,1.17069919891805,971.71377855493,1030.51967739275,689.667200693043,862.895005324482,622.377249156358,0.836492125096814,0.616189979615827,0.741700654843947,0.905274272179897,0.748793714028483,5.26253795751505,2.63057970335988,2.18212144115085,2.837731123178,1.73443113979756,378.496143401565,448.074229736243,422.801391370487,457.371793070856,391.666429897085,4901.46218541952,10246.4649919509,2425.00256682336,4012.44163888327,1832.86271961803,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.7125,284.487546136996,1000,0.788971117884928,1.46356455927187,1.4335927207997,1.82643134374638,0.850301676535701,4774.49031600354,811.540697747234,506.698548330042,807.206652344619,1400.62191178127,0.485565662769539,0.920941053460205,1.0414756107157,1.14281400119572,0.626873814195033,3.20864243243679,2.89323690705143,2.07524985317385,6.29451565831483,1.13674947157288,804.105311489435,454.365264865171,359.404449268511,447.67092725211,659.957354999953,56468.6204436953,2823.47827229691,935.877052457595,3139.08082673129,5312.13761079393,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,0.834075095126116,1.12554713683386,0.892263248281921,1.57558953827942,1.03132901697392,2422.83202447186,870.429696875936,1100.20207374357,545.869078901238,962.826790655168,0.396775657061213,0.820519943409789,0.628790442380094,0.930752489585965,0.703349911212092,1.61744305081129,1.86565951101864,1.16371019940301,2.40447616783579,1.47483210260507,788.702109843297,526.416970169361,552.501966268867,415.026688450816,538.994278194552,199942.831864968,2630.33187666237,3489.34914295452,955.143459594588,2717.34590376651,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.48509692078406,1.10045300789906,0.9033084792424,0.819765917855467,1.68194567512744,604.746323723617,1233.08324812421,1219.71860536667,1620.68300335562,732.432517962139,0.855231110284549,0.374858731527401,0.571302875473452,0.432946195268207,0.451210516361826,2.41645562930074,2.62749146414241,1.29627795497564,1.41722712868177,3.88340742851946,435.414966925041,576.362734789891,648.094599350155,714.728003860102,480.942284664947,1485.99646195504,277575.39188171,6554.26901535018,19046.5288241153,12298.3361173767,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.215,0.9,477.929441292003,1000,1.84291486597092,1.13355736301844,1.04934542257168,1.16519010340756,1.20567190967631,576.959639538017,1486.32215451879,504.483958391464,1919.56771133198,742.441165594771,1.25895923034481,0.72437501891872,0.796168838487756,0.622691932137782,0.88246269943628,3.90875495914023,22.0418602712912,1.32025621411208,2.45149141626793,1.75542391286126,432.845246913376,504.324503988673,344.395736193841,744.37624742823,462.262042325932,1259.11933820423,12623.5045874499,907.750114819685,18819.2437483426,2261.37894528648,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
