175,0.905985677602047,1.02497457428717,-1062.52578551846,-1063.0382728056
200,0.377931334682242,4.21311633924279,-1216.19815170057,-1218.30470987019
225,0.846115207438354,1.38893881522472,-1389.34166531124,-1390.03613471885
250,0.650602704095829,2.46673190268166,-1544.76938083639,-1546.00274678773
275,0.54918385138007,3.05186437394514,-1681.93425542365,-1683.46018761063
300,0.731210087661149,2.02473043817599,-1833.3952208766,-1834.40758609569
325,0.0459348456907392,9.69269715171777,-2040.60531542657,-2045.45166400243
350,0.500214549173076,3.3553246383035,-2166.36135029418,-2168.03901261333
375,0.840044791472899,1.42381890168326,-2328.08135219779,-2328.79326164863
400,0.427414319480651,3.84482015596495,-2535.38042703906,-2537.30283711704
425,0.74142010333067,1.96922118742168,-2570.78584625452,-2571.77045684823
450,0.65973978899628,2.41598870121925,-2833.76681173281,-2834.97480608342
475,0.537415210599432,3.12325361496823,-2962.93809829105,-2964.49972509853
500,0.704829933834086,2.16833780210163,-3161.23639993984,-3162.32056884089
50,0.000670019291755413,19.3524463787261,-341.996831166728,-351.673054356091
75,0.029435352045594,10.7569806373165,-432.513692849181,-437.892183167839
100,0.0354341174855381,10.315599338807,-647.60605072,-652.763850389403
125,0.80852605720455,1.60148028309686,-785.925304655829,-786.726044797377
150,0.483245958783431,3.46483112629312,-968.738974341136,-970.471389904283
175,0.517001097515945,3.24932531654395,-1040.88220949483,-1042.5068721531
200,0.47823498754855,3.49765505866753,-1242.9583735435,-1244.70720107283
225,0.675093127136066,2.33120776916394,-1376.17928552465,-1377.34488940924
250,0.659071638576928,2.41969153322179,-1533.0598087384,-1534.26965450501
275,0.450822042406591,3.68150217175935,-1706.64172985834,-1708.48248094422
300,0.676920700119768,2.3211519999395,-1852.79571205753,-1853.9562880575
325,0.44270293090521,3.73744692648279,-1988.39641310929,-1990.26513657254
350,0.765579566578647,1.83769238548939,-2177.78774064619,-2178.70658683894
375,0.503592859373558,3.33381249616468,-2306.6717429496,-2308.33864919768
400,0.135210628088436,7.0128517082494,-2472.54398924381,-2476.05041509794
425,0.404907483186468,4.00812414205757,-2615.52151382357,-2617.5255758946
450,0.46276714852417,3.60046879477159,-2837.27436734993,-2839.07460174732
475,0.367542486328266,4.29507282801842,-2946.00764021199,-2948.155176626
500,0.711874895573225,2.12993530738368,-3076.3769768092,-3077.44194446289
50,0.0113230055317405,12.9903574206379,-294.786358929566,-301.281537639885
75,0.868966223016804,1.254979864902,-454.516635973423,-455.144125905874
100,0.225288537823982,5.66876287044488,-612.246797426735,-615.081178861958
125,0.742229442976744,1.96482055510205,-709.687319419307,-710.669729696858
150,0.96706434101862,0.56319587068333,-943.116811022656,-943.398408957998
175,0.597647857378975,2.76639203356717,-1106.15857481329,-1107.54177083007
200,0.863953517169953,1.28477391124397,-1292.12764796225,-1292.77003491787
225,0.757183204468464,1.88345739904162,-1410.82799749886,-1411.76972619838
250,0.837220384817467,1.4399628798742,-1529.7855758893,-1530.50555732923
275,0.876167622660218,1.21170565999319,-1718.02926908906,-1718.63512191905
300,0.453234720148327,3.66501501057792,-1818.55707682993,-1820.38958433521
325,0.00682386112899556,14.1525170633199,-2024.71142641055,-2031.78768494221
350,0.98741847110175,0.335363075047098,-2129.02764714676,-2129.19532868428
375,0.952817237403196,0.687862557130757,-2319.32878007539,-2319.67271135395
400,0.368661241069654,4.28616091917502,-2495.67919431248,-2497.82227477207
425,0.987638512131894,0.332247373159589,-2681.99122187651,-2682.15734556309
450,0.642415594271756,2.51240655132642,-2829.68211240861,-2830.93831568427
475,0.117870722685792,7.36372583009597,-3004.55730732659,-3008.23917024164
500,0.187365285595479,6.16209861416519,-3150.7454799913,-3153.82652929839
50,0.724707599443748,2.06008990889643,-309.895303527348,-310.925348481796
75,0.91195293896537,0.985723849700435,-447.538753279077,-448.031615203927
100,0.657379424845571,2.42907497846727,-628.748510839101,-629.963048328335
125,0.178295231119775,6.29320849244459,-756.262557030129,-759.409161276351
150,0.989655487039434,0.302449727946623,-918.212057655874,-918.363282519847
175,0.540066442623773,3.10709228445739,-1140.38676664748,-1141.94031278971
200,0.70699735661187,2.15651752184067,-1258.89812350595,-1259.97638226687
225,0.862219602817744,1.29502172149296,-1404.39396846089,-1405.04147932164
250,0.923383771096919,0.908183968370849,-1520.85156598181,-1521.305657966
275,0.636663599272902,2.54462285659156,-1660.70867199213,-1661.98098342043
300,0.306168791938487,4.82093669822461,-1819.33150755826,-1821.74197590737
325,0.934452906158452,0.829478749330519,-1973.10914376891,-1973.52388314358
350,0.384928510530457,4.15889602669904,-2138.18812949215,-2140.2675775055
375,0.642812076387081,2.51018985196424,-2293.53330901742,-2294.7884039434
400,0.00406709534478857,15.3280061464484,-2394.97047792063,-2402.63448099385
425,0.0408544318417431,9.97479335899425,-2649.4572168249,-2654.4446135044
450,0.879158238110604,1.1935572084376,-2817.83294171194,-2818.42972031616
475,0.841885719008409,1.41326804429264,-2943.98444713477,-2944.69108115691
500,0.788874882799238,1.7101399081921,-3129.26679702306,-3130.12186697716
50,0.815280898201226,1.56381265036578,-316.98919542762,-317.771101752803
75,0.615344462940948,2.66504803048201,-457.116237020716,-458.448761035957
100,0.8625124157185,1.29329315603286,-598.336901784588,-598.983548362605
125,0.170068925035759,6.41741388810283,-784.289577211926,-787.498284155978
150,0.832714083628898,1.46561669393736,-951.197176488829,-951.929984835798
175,0.778194754053509,1.76874855329697,-1099.98044254176,-1100.86481681841
200,0.185511260627443,6.18842919635927,-1240.38660422085,-1243.48081881903
225,0.973092220917567,0.504185725633306,-1390.58639620107,-1390.83848906389
250,0.499438163535914,3.36028165021025,-1538.61027031365,-1540.29041113876
275,0.652850208176108,2.45422851965532,-1650.24024667896,-1651.46736093878
300,0.605430674967302,2.72165468052935,-1869.86485257679,-1871.22567991706
325,0.915066527557895,0.964928472738848,-1961.16416309863,-1961.646627335
350,0.531429262269936,3.15991698149446,-2134.6485889243,-2136.22854741504
375,0.374467361788906,4.24024616298902,-2303.17716958061,-2305.2972926621
400,0.126806301906686,7.17737774681245,-2438.68635158907,-2442.27504046248
425,0.982853976875201,0.395372971182042,-2613.95374149437,-2614.15142797996
450,0.978193148590055,0.449879980461446,-2763.55322428691,-2763.77816427714
475,0.181495525700471,6.24627811575738,-3064.93343458765,-3068.05657364553
500,0.173254970973545,6.3686798271965,-3143.97255339541,-3147.156893309
50,0.643116420978451,2.50848862482701,-314.240658655458,-315.494902967872
75,0.986239827388567,0.351660033623489,-477.34999661419,-477.525826631001
100,0.886471008396806,1.14869641534233,-579.427896572909,-580.00224478058
125,0.514082762056469,3.26759574770813,-750.299513723302,-751.933311597156
150,0.977625662753715,0.456164461746084,-942.369198267156,-942.597280498029
175,0.462721251954021,3.6007773464612,-1018.67714819949,-1020.47753687272
200,0.045824959063038,9.69847545705397,-1188.75758678642,-1193.60682451495
225,0.594012034377076,2.78738621154162,-1401.41702199837,-1402.81071510414
250,0.840890736266039,1.41897339358911,-1532.73899780985,-1533.44848450665
275,0.120879122848853,7.29957050805297,-1690.65055754923,-1694.30034280326
300,0.577493234277811,2.88357975983581,-1815.49308860143,-1816.93487848135
325,0.967483645967524,0.559239235478799,-1943.44094691291,-1943.72056653065
350,0.216353691659589,5.7779806270446,-2212.45482433503,-2215.34381464856
375,0.548203781639243,3.05777559402941,-2310.41279304174,-2311.94168083876
400,0.501146352581493,3.34938186996897,-2523.32838547612,-2525.0030764111
425,0.888377777751738,1.13687832169035,-2598.60458588438,-2599.17302504523
450,0.368278261058798,4.28920932094752,-2814.02589000798,-2816.17049466845
475,0.198035189304258,6.01494175845255,-2873.38033226159,-2876.38780314081
500,0.0325319450979625,10.5193167077505,-3115.27352775302,-3120.5331861069
50,0.592659303734055,2.79521307929235,-317.611285671416,-319.008892211062
75,0.863711693796322,1.28620488036984,-468.597781644201,-469.240884084386
100,0.650293115264652,2.46845536896876,-595.788319499921,-597.022547184406
125,0.126166505233952,7.19031066936714,-760.918949695252,-764.514105029935
150,0.526845446699699,3.18815990005646,-888.907942755105,-890.502022705134
175,0.585335074506303,2.8377444588973,-1087.17636991061,-1088.59524214006
200,0.904909644240064,1.03197337050187,-1204.23181827575,-1204.747804961
225,0.125551249414018,7.20280471950582,-1360.613945761,-1364.21534812076
250,0.698926298843256,2.20056247951015,-1535.78834781547,-1536.88862905522
275,0.525346196767627,3.19742968590526,-1726.38823417873,-1727.98694902169
300,0.451387490179806,3.6776325934502,-1812.24453315179,-1814.08334944852
325,0.492003452560267,3.40800540576492,-1964.30937303891,-1966.01337574179
350,0.721745198579883,2.0762043751738,-2162.57109817399,-2163.60920036157
375,0.863637190330477,1.28664563370421,-2305.28226929844,-2305.92559211529
400,0.105680760700673,7.64026837638175,-2510.2086053479,-2514.02873953609
425,0.56559328117801,2.9537591520866,-2600.44808255737,-2601.92496213342
450,0.903301549403177,1.04239029038308,-2699.02509342464,-2699.54628856984
475,0.411797053871227,3.95743493207556,-2985.55240311546,-2987.5311205815
500,0.669713847508513,2.36084838568695,-3072.56297395785,-3073.74339815069
50,0.749252999648634,1.92662160451664,-297.693576106072,-298.656886908331
75,0.74338800765941,1.95852076995368,-503.817515114438,-504.796775499414
100,0.792623894525682,1.68950095483478,-616.100355561548,-616.945106038965
125,0.691334363498446,2.24207327641307,-793.784228235148,-794.905264873355
150,0.998420157319336,0.114584525320879,-961.480200939357,-961.537493202018
175,0.712799683942786,2.12489783645697,-1086.94767674785,-1088.01012566608
200,0.621606140747816,2.62950102602736,-1235.26561205901,-1236.58036257203
225,0.183307890956139,6.22002934925558,-1373.39686381605,-1376.50687849068
250,0.713181096375806,2.12282044042877,-1504.95214557417,-1506.01355579438
275,0.752490072664256,1.90900770401777,-1689.88192592073,-1690.83642977274
300,0.534214168848746,3.14282930034233,-1915.93068976876,-1917.50210441893
325,0.990252031819214,0.293150443046216,-2006.4515409164,-2006.59811613792
350,0.359645877003888,4.35858965205261,-2197.16130955615,-2199.34060438218
375,0.0792121210707039,8.36106821763133,-2366.09460328154,-2370.27513739035
400,0.655856756296232,2.43752493160355,-2537.16938060303,-2538.38814306883
425,0.0767300835606468,8.4398981373115,-2660.15081349309,-2664.37076256175
450,0.354726948358148,4.39871340978243,-2810.68543714735,-2812.88479385224
475,0.110298090302044,7.53219247506604,-3013.48411614447,-3017.250212382
500,0.0418404800495441,9.91750411778594,-3113.72137826637,-3118.68013032526
50,0.870936519380975,1.24319740897147,-334.277201675923,-334.898800380408
75,0.978341767347135,0.448222883548283,-443.300344050689,-443.524455492464
100,0.129644137417557,7.12072910526786,-629.351363526806,-632.91172807944
125,0.681159552784844,2.2978553323394,-715.879675320098,-717.028602986268
150,0.553183895601962,3.0278004088043,-907.754092645849,-909.267992850251
175,0.936643792968375,0.813391434009645,-1103.85249571271,-1104.25919142972
200,0.148661328102376,6.76811938226183,-1232.7364872188,-1236.12054690993
225,0.677798135838345,2.31632662242328,-1421.60294818433,-1422.76111149555
250,0.070703281619952,8.64181416889551,-1562.76667742602,-1567.08758451047
275,0.0575630919708169,9.14553005156904,-1717.4637255211,-1722.03649054689
300,0.207104043917692,5.8953119180901,-1917.16607412634,-1920.11373008538
325,0.329516082184734,4.61162471645457,-1972.82406275564,-1975.12987511387
350,0.797560444821525,1.66226404037388,-2061.69133647063,-2062.52246849082
375,0.095507417099865,7.89483397680942,-2318.9628669179,-2322.9102839063
400,0.523985955496218,3.20585393038073,-2556.33320173293,-2557.93612869812
425,0.368187049508767,4.28993570223793,-2592.58375850726,-2594.72872635838
450,0.707283412236567,2.15495787212876,-2775.04039611203,-2776.11787504809
475,0.274964347144922,5.12243171090267,-3012.1444165402,-3014.70563239565
500,0.0604807019067938,9.02487584148548,-3173.36349984927,-3177.87593777001
50,0.0554838700300834,9.23512081871786,-299.062236930343,-303.679797339702
75,0.451972582045477,3.67363217501679,-467.441724482873,-469.278540570381
100,0.118199087645624,7.35665008307069,-626.253157566651,-629.931482608186
125,0.768354927405373,1.82254608275957,-787.668880040554,-788.580153081933
150,0.946758184373116,0.736456293642732,-970.999969256559,-971.368197403381
175,0.165470517708639,6.48922571297226,-993.245160327632,-996.489773184118
200,0.387379553448161,4.14008266702012,-1241.08340020752,-1243.15344154103
225,0.685875770694401,2.27197623707571,-1359.7852813361,-1360.92126945463
250,0.485663207268497,3.44907839168263,-1609.0922865663,-1610.81682576214
275,0.0287995823457626,10.8087517642816,-1724.74855491032,-1730.15293079246
300,0.500950453975903,3.35063066262455,-1807.89595827787,-1809.57127360918
325,0.348138586394688,4.45315244855647,-2064.14718271214,-2066.37375893641
350,0.202179755857415,5.95967923682019,-2152.77741525969,-2155.7572548781
375,0.275602596443339,5.11598305310054,-2345.7149800414,-2348.27297156795
400,0.264999054815213,5.22480384728533,-2513.90884418566,-2516.52124610931
425,0.0928788300054325,7.96472803931101,-2647.44749422462,-2651.42985824427
450,0.351439630996129,4.42577469454136,-2750.42042731318,-2752.63331466046
475,0.190077988928688,6.12399014653874,-3018.24388476499,-3021.30587983826
500,0.847126507903407,1.38310246494348,-3029.05195614172,-3029.74350737419
50,0.133325104266118,7.04892763426017,-300.802998883797,-304.327462700927
75,0.980611593292909,0.422290233358694,-461.958997239476,-462.170142356155
100,0.995036226717943,0.206211377753789,-616.196288199524,-616.2993938884
125,0.762636299002312,1.85374398510271,-762.721328543938,-763.64820053649
150,0.686436619701989,2.26890144536242,-916.707508605955,-917.841959328636
175,0.72184296505751,2.07567248766054,-1079.344100805,-1080.38193704883
200,0.799187858501557,1.65326876345353,-1239.39920390348,-1240.22583828521
225,0.27019550328528,5.1710206077214,-1322.5648088367,-1325.15031914056
250,0.199119787405738,6.00038146286806,-1535.70357177802,-1538.70376250946
275,0.756651516627103,1.88635293667858,-1683.03198892637,-1683.9751653947
300,0.374258450938878,4.24188857417175,-1812.63789631622,-1814.7588406033
325,0.717380308825409,2.09995687318133,-1986.79371794264,-1987.84369637923
350,0.174715772694934,6.34660492176681,-2122.95167364763,-2126.12497610852
375,0.741384597263705,1.96941424136639,-2308.65711126726,-2309.64181838795
400,0.369954924368786,4.27588188007121,-2534.04880121776,-2536.1867421578
425,0.285200297015806,5.02050226262782,-2693.99077546446,-2696.50102659577
450,0.481748410596331,3.47461671412293,-2773.66858454936,-2775.40589290642
475,0.359186694648469,4.36231677682099,-2905.78225863181,-2907.96341702022
500,0.972625584691225,0.508932590820223,-3152.7340626592,-3152.98852895461
50,0.412944216333412,3.94905640825618,-313.519279609589,-315.493807813717
75,0.159910889963951,6.57850117127771,-448.018625247269,-451.307875832908
100,0.938818265477586,0.797235755904694,-641.596929316376,-641.995547194328
125,0.886208238056273,1.15032097904395,-761.68996304283,-762.265123532351
150,0.327850556626785,4.6261475811425,-966.715625827205,-969.028699617776
175,0.421066676613926,3.89022075382672,-1069.67126487887,-1071.61637525578
200,0.290539597463932,4.96855110000843,-1190.86440025766,-1193.34867580767
225,0.123017500399327,7.25486074615355,-1384.73286891011,-1388.36029928318
250,0.294948882246428,4.9262488156437,-1520.25861647418,-1522.721740882
275,0.840498803203235,1.42121895089713,-1753.54231823067,-1754.25292770612
300,0.568260382846959,2.93796220070953,-1792.88952457509,-1794.35850567544
325,0.269217483695954,5.18107541358131,-2002.41287457589,-2005.00341228268
350,0.33295015304319,4.58186772945737,-2187.35782539255,-2189.64875925727
375,0.796412391148902,1.66860477229784,-2344.45856424049,-2345.29286662664
400,0.766917559180875,1.83039172974168,-2490.07225253964,-2490.98744840451
425,0.84511853131766,1.39468344395573,-2564.96270371404,-2565.66004543602
450,0.278852618622295,5.08334070429373,-2748.30519081473,-2750.84686116688
475,0.333596550169516,4.57629438510594,-2895.38367077447,-2897.67181796702
500,0.379434811539902,4.20140107440966,-3137.90151479327,-3140.00221533047
50,0.504516702369585,3.32794584134365,-313.089704051722,-314.753676972393
75,0.621876885766843,2.62796748224832,-473.193456054345,-474.507439795469
100,0.477943577817523,3.49957100041706,-582.645089985742,-584.394875485951
125,0.448370505305444,3.69831871062183,-788.178260341672,-790.027419696983
150,0.929357411220161,0.866212027352503,-914.296350090775,-914.729456104451
175,0.994108447043206,0.225369802349633,-1144.64157591667,-1144.75426081784
200,0.961680594813188,0.612357886167956,-1240.89367915993,-1241.19985810301
225,0.36842212913951,4.28806388502608,-1401.05646536875,-1403.20049731127
250,0.321444319559003,4.68257400560924,-1539.93471986666,-1542.27600686946
275,0.217411044633696,5.76485124107921,-1745.87975221297,-1748.76217783351
300,0.0697743604813694,8.67437498492291,-1863.252515646,-1867.58970313846
325,0.680476166114642,2.30160877489652,-2022.76377189789,-2023.91457628534
350,0.574722783285101,2.89984960227775,-2117.3427986454,-2118.79272344653
375,0.548692130709184,3.05482939768171,-2317.11119919402,-2318.63861389286
400,0.707696506310824,2.15270572984628,-2508.61577178203,-2509.69212464695
425,0.565980474488824,2.95146335784466,-2658.05189660483,-2659.52762828375
450,0.5621705857035,2.97409067103672,-2697.4216101212,-2698.90865545672
475,0.335742888954097,4.55785071411447,-2945.44090436828,-2947.71982972533
500,0.0613279570930823,8.9908754217322,-3048.844899249,-3053.34033695987
50,0.564343232076304,2.96117691786549,-293.408728670271,-294.889317129204
75,0.803253050533012,1.63076131558955,-461.359470557203,-462.174851214998
100,0.194545087205105,6.06228145314458,-640.64804112851,-643.679181855083
125,0.800368340541169,1.64673853333989,-719.796449816528,-720.619819083198
150,0.405801991790802,4.0015066013309,-904.720116341581,-906.720869642247
175,0.736450588059663,1.99623949562101,-1059.56157322845,-1060.55969297626
200,0.736072333623382,1.99829590195395,-1166.68794291432,-1167.6870908653
225,0.235285503204345,5.55096849349184,-1340.54982223162,-1343.32530647837
250,0.150886336720817,6.72960215798958,-1556.63152358385,-1559.99632466284
275,0.963393730175504,0.597024751109984,-1708.21690853057,-1708.51542090612
300,0.858400706878552,1.31749280269469,-1922.12235772445,-1922.7811041258
325,0.797383180522843,1.66324334031879,-1992.79202520861,-1993.62364687877
350,0.276116865173745,5.11079625133789,-2162.06620073556,-2164.62159886123
375,0.863982406074301,1.28460292554064,-2414.82846003696,-2415.47076149973
400,0.531391404093935,3.16014964085571,-2468.76804571331,-2470.34812053374
425,0.721707677362756,2.07640850650751,-2625.04801652838,-2626.08622078163
450,0.2495815954595,5.38986271758222,-2784.03997539679,-2786.73490675558
475,0.947228686544257,0.732757289675646,-2947.47590096111,-2947.84227960595
500,0.225590353432864,5.6651403147589,-3044.71659412125,-3047.54916427863
50,0.277345062690168,5.09844193639321,-308.442534027159,-310.991754995355
75,0.786603519899701,1.72262641850261,-498.995487917881,-499.856801127132
100,0.109716919989188,7.54556159199046,-605.370638302054,-609.143419098049
125,0.520209458425107,3.22931291962686,-777.237969035985,-778.852625495798
150,0.0099879293911678,13.2794835603083,-913.452916365935,-920.092658146089
175,0.683832282004919,2.2831842658843,-1028.83670583254,-1029.97829796548
200,0.388586228214102,4.1308541682647,-1302.95599363484,-1305.02142071897
225,0.585809549980144,2.83498120779859,-1388.15153343594,-1389.56902403984
250,0.945782880440092,0.744086881175463,-1601.78906300635,-1602.16110644694
275,0.539997689165501,3.10751080144973,-1678.73015605292,-1680.28391145364
300,0.106143974912109,7.62922983886074,-1860.91413553373,-1864.72875045316
325,0.298143945650433,4.8959245686583,-2000.41100750252,-2002.85896978685
350,0.429765114409597,3.8281314576916,-2200.25391318009,-2202.16797890894
375,0.169172419011291,6.43127546899996,-2302.28305667334,-2305.49869440784
400,0.20053634662856,5.98147051555952,-2436.29170101468,-2439.28243627246
425,0.00723741373640627,14.0181308691372,-2610.85943794238,-2617.86850337694
450,0.984758477752097,0.371300198468816,-2678.88813226925,-2679.07378236848
475,0.0882207794688749,8.09326858672739,-2936.67614928218,-2940.72278357554
500,0.719495728127379,2.08844387065074,-3106.90545026431,-3107.94967219963
50,0.73954692903285,1.97940567721378,-314.031387905419,-315.021090744026
75,0.217816935752136,5.75982611838242,-463.484115446662,-466.364028505854
100,0.491811289366667,3.4092451283509,-585.419041907815,-587.123664471991
125,0.747903407680628,1.93396331586268,-795.535322804203,-796.502304462135
150,0.433202416733137,3.8038484588385,-868.366849086434,-870.268773315853
175,0.616542963697799,2.65823222975632,-1067.48383172181,-1068.81294783669
200,0.900586051001081,1.05986890661643,-1244.59191639146,-1245.12185084477
225,0.374617867744213,4.23906335971878,-1398.09060790854,-1400.2101395884
250,0.905865283763117,1.02575879914775,-1527.47648881839,-1527.98936821797
275,0.226547789490204,5.65367664960604,-1714.49558956169,-1717.32242788649
300,0.520962853640361,3.22462461874784,-1784.81490575508,-1786.42721806445
325,0.0221028127472002,11.433276321116,-2045.78367092175,-2051.50030908231
350,0.979627961870145,0.433677134354184,-2209.72083268332,-2209.93767125049
375,0.160483595172423,6.56917587077714,-2358.49649515964,-2361.78108309502
400,0.745924418385086,1.94472728223991,-2409.98010446133,-2410.95246810245
425,0.815590117790154,1.5620837406459,-2673.94200435413,-2674.72304622445
450,0.508897264444507,3.30022086532608,-2798.87812717609,-2800.52823760875
475,0.899439020968807,1.06721110982653,-3004.82926405622,-3005.36286961113
500,0.798240897628326,1.65850395802772,-3110.79602822992,-3111.62528020894
50,0.513138646295534,3.27352030723739,-327.312144254164,-328.948904407783
75,0.438841825002867,3.76430851944383,-437.651894976853,-439.534049236575
100,0.218844729109977,5.74713828146423,-606.781750895057,-609.655320035789
125,0.161110853032446,6.55899687630313,-732.906233027097,-736.185731465249
150,0.743194857065443,1.95957106869491,-932.581178240534,-933.560963774881
175,0.0732927731175068,8.55313884901625,-1082.77767930384,-1087.05424872835
200,0.109020329725318,7.56167283332798,-1211.18168768018,-1214.96252409684
225,0.345587905162587,4.47444919152349,-1425.58883435595,-1427.82605895171
250,0.912159799943571,0.984349224763719,-1522.11619935759,-1522.60837396997
275,0.624105837732442,2.61535295560543,-1638.7366413789,-1640.0443178567
300,0.590006579856281,2.81058708003275,-1809.22389284237,-1810.62918638239
325,0.914686736161809,0.967477327931192,-2001.46080694265,-2001.94454560662
350,0.18830228744595,6.14888002504358,-2112.82120809237,-2115.89564810489
375,0.917134862342157,0.95098550163857,-2298.29973444142,-2298.77522719224
400,0.123143010800663,7.2522589156406,-2532.12582531559,-2535.75195477341
425,0.855221006261416,1.33610317653802,-2608.663532303,-2609.33158389127
450,0.0731776021434242,8.55701937673985,-2736.29617891553,-2740.5746886039
475,0.85155793216252,1.35743675508184,-2879.79401486992,-2880.47273324746
500,0.0396769605960141,10.0449689501256,-3095.11286040705,-3100.13534488212
50,0.046123149037244,9.68282606353637,-331.286042961764,-336.127455993532
75,0.741735333886179,1.96750719968622,-447.8711727604,-448.854926360243
100,0.037637301179946,10.171403409166,-622.986051633349,-628.071753337932
125,0.62150012484348,2.63010159401051,-803.366711068874,-804.68176186588
150,0.984889782689622,0.3695938937351,-948.859794124642,-949.04459107151
175,0.115172722851427,7.42256500893154,-1055.68293127582,-1059.39421378029
200,0.962605282805717,0.60411534232162,-1157.79374439006,-1158.09580206122
225,0.732657434302902,2.01686141860091,-1398.68529353073,-1399.69372424003
250,0.973798330938067,0.496938500822125,-1583.24974323401,-1583.49821248442
275,0.105750836850941,7.63859555054933,-1718.84068924551,-1722.65998702078
300,0.824237254813964,1.51355743649174,-1919.16567668749,-1919.92245540574
325,0.631025538006165,2.57630915079199,-2012.34915568436,-2013.63731025975
350,0.9816964755981,0.409443309406015,-2098.44973528647,-2098.65445694117
375,0.592707274610714,2.79493537220878,-2301.00704803593,-2302.40451572203
