n,p,q,prob3,prob1,mttf3,mttf1,mttf,tau,scale.3,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,shape.4,scale.4,shape.5,scale.5
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,5.72719927600907,1.27797747881923,1.37052755662742,1.1561148951171,0.992434521458584,496.697155470129,577.729139963124,423.505458302677,644.464001118497,1200.73668248246,1.9044409415518,0.798524506645715,1.05715863807718,0.771037645644016,0.58764164069568,13.1066895872778,2.03019007808443,1.95422423768139,1.96818213371179,1.81374861102592,391.070415758928,393.096304100511,324.827185945994,423.516355698507,552.100909029657,1283.23254685881,1341.46312484924,664.402133532305,1659.13830366419,6972.48473424276,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.8780253131158,1.04587871084885,1.37599608314003,0.991179592044435,1.10291397527395,995.103994082527,1224.31670982517,560.096234968336,1985.13682265383,1076.06431801463,0.603500272088946,0.549051592447733,1.10484934013114,0.729216022188531,0.661013135520118,24.0008154964463,1.9749910359273,2.00174470683381,1.61288747915305,1.54668199882909,399.830868397645,616.496387719338,420.784833439406,787.539181821627,608.721698293674,14790.7538776208,10250.9398676356,915.000815450723,12236.4270211029,4136.08763749573,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,0.811841928926298,1.39353495647458,1.07601381016085,1.59898003588666,0.938790605714365,2750.47767053116,814.267847927036,962.042008204188,796.856556384951,1691.66182792981,0.473067244953873,0.934290495321405,0.870344144857775,1.1443716850914,0.28891049704345,1.33713574450505,2.04222506668343,1.41072644357884,3.0534864392914,1.76359974631725,1092.19360018272,547.444086081311,591.536757498935,530.740637295058,711.243702532027,66943.3117668225,2105.81017521654,2221.35979906553,2154.9832634402,641348.014628275,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.1784363212645,2.19014177222005,1.18059250093587,1.09423766851528,0.885144528999332,1254.748304557,562.155440235626,554.809231786467,945.869651204597,1007.19849734019,0.500732348767686,1.2463430368379,0.736375725189055,0.410865146583589,0.554936363206513,3.91410778429505,6.19148789129755,1.71970435361783,2.47613483082086,2.21221487249911,438.940246236008,417.442223673898,384.980883095954,462.964456253708,455.734967332692,68992.1224881105,1632.52582207113,1209.1578946078,27107.0818797934,5297.63721842166,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.80196055253559,0.894600864787347,1.68975875396407,1.14371380568679,1.12598298848973,659.574614950596,1139.23753194118,796.9008166667,622.844109542846,1110.50788989252,0.734203978905886,0.612225573848468,0.975652254415121,0.691645537691792,0.749524059666303,2.63579001126661,1.27742425998491,3.14468030954038,1.45557858619328,1.7153771150645,459.454423232946,606.630629015554,492.863412401806,426.283072288882,601.516413893211,2043.90130591101,3959.02586483202,2533.91739527717,1443.47983476475,4432.63634916643,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.42985263944218,1.00209180959311,1.5861757773201,0.82506002532732,1.02334120233116,1109.54716565668,909.659359532327,822.548195057324,2370.54705078377,1027.69769003233,0.647523671518633,0.673033822962758,0.837651102264306,0.53851263584275,0.547923137458671,5.53013148936544,1.34776921715297,6.01517751266868,1.38505414097333,1.81524210209573,516.419758664331,556.644587425921,506.306376065872,982.834372776875,541.42866058855,12288.281594423,2372.59571247081,3573.41374728208,53491.3684413127,6413.42296914547,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.44412553396325,1.50963972827247,1.97735947940635,1.27072429247342,0.937295809136268,1062.75568545324,843.412043508568,725.31631346116,585.655057266028,1359.19974724972,0.993562676187106,0.948923890392635,0.74908799057808,0.959491094994863,0.370893973563777,2.21770341264392,2.84114302787102,3.35341942222655,1.66524225236395,1.75585136175739,606.779295929818,515.965273754393,506.520781723734,414.519285763742,602.293452079532,2973.63373111682,2631.30600809816,3012.59414194857,1053.00052140301,74032.3883984444,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.43105340364892,1.1067580651422,1.39562781409529,0.706665828894768,1.09825533328517,728.155873981526,931.734955836409,1357.6782781012,2462.63738164352,596.584195006114,0.979683546704013,0.456578568630272,0.843011573792987,0.326296467264914,0.894168158500952,2.04595241374782,1.94503828850581,6.05505226037794,1.30942595062028,1.43672507783531,480.276089102526,499.455057253338,584.692234793463,710.95464061675,401.541566052849,1515.04613244658,10933.4226424746,6030.78327999046,559764.756760478,1059.76760799391,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.06544391873284,1.46038140316982,1.23292412877833,1.37797778491441,1.31076411402401,1703.63670018899,586.990086643344,1737.30325328553,634.118974671366,1213.10516388305,0.638207146782232,1.01518017803793,0.688003093830186,0.898932923092145,0.863729458672798,1.68311271227143,2.80835950140744,4.53811660220516,2.19722550903263,2.13684046131317,773.480289069317,455.930329380581,557.616614898431,461.890308665998,644.10897211648,11532.8651792436,1031.30662739063,15878.0226795607,1321.09137395678,4946.35900606103,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.38457775235634,1.50877685624014,2.10396084607729,1.02758482845015,1.21608893048902,705.864475287386,685.46037480344,979.440738551481,1001.81481989086,965.589758619625,0.916779836921205,1.00215148187563,1.0885769584252,0.700336055534369,0.725926237528268,2.67795199045828,2.62279197011214,9.94055889029284,1.49512609184581,1.64467711394802,484.681571202968,476.79075560484,490.497875952916,578.928079909913,611.140510248175,1419.76234176942,1447.78767112583,3780.05774521491,2819.51858527587,2902.9233670611,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.69942377958434,0.962981731313757,0.941926567271453,1.1205967573619,1.70634535664456,424.724207634644,1071.84667055872,297.737361290364,648.380348599403,602.93373947661,1.07767633608876,0.525169395705851,0.679968543836172,0.768217507857997,1.09028340149535,3.7061414177901,1.53490315096195,1.30196968528904,1.91134971985805,3.39140033146462,286.27655152354,504.209835795206,211.533084681503,346.667552006891,332.322295709253,1026.88859891109,10006.4825866377,569.737065817599,2524.76531305384,2417.90444787905,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.69415583379019,0.687284061517403,1.70876263045051,1.54024616466624,1.89332831401148,523.355567398238,7006.42718126389,216.504800505193,837.456393749275,525.121938259576,0.942402545653188,0.370103311584231,1.2862351145558,0.889351694146099,1.34889536384316,7.31480915088711,3.03550042278306,2.25304847972998,7.4669377251705,8.39250480897902,286.761431685519,507.654321086924,184.775581902463,316.254570477175,316.384621717037,2306.37664947606,1011011.58814685,261.310724437707,11512.3939911899,1613.0729331749,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,0.999637535580565,1.3050294651108,1.61854507033804,0.884163526509573,1.08808003580864,1862.07067713879,1073.93756126243,404.226747526362,1206.37204287018,2285.77784195621,0.430923831586742,0.986600519529197,1.10369724190051,0.574155794382368,0.584694676072744,1.89454065874159,1.87402334295121,2.20442715480611,1.31319794100181,4.82421393519738,700.339993594226,575.761016792422,316.048465829164,595.242555404792,709.922502275221,184513.100585564,3300.78393733568,592.17267042638,5406.15485449503,70898.2757369624,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,0.882668680452261,1.78256016264946,1.28334584752149,0.736228770743709,0.616788074178308,1826.12805574169,582.454424642606,419.246374676384,2918.74023099189,5680.16965188753,0.567358128724889,1.29555780822029,0.819168931024588,0.520041679317797,0.419663133955372,1.44732010016357,3.76437356180783,1.95230843394853,1.26949335310205,0.932415878265671,788.45888600944,406.678128559467,317.494246491614,902.740376275147,1440.30134132031,15893.5624433524,1298.48298313117,728.804214757768,32298.1662295777,142391.126729713,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.68403025080638,2.33046788681432,1.24648733510644,0.887580585715922,1.24781384448702,622.094451378429,570.644658899515,891.26851412888,3137.34347441323,649.622342527103,1.14832122854228,0.839294387754492,0.762924737549888,0.425348261697811,0.71983337912767,3.20852400040933,5.25782147493546,2.26377809107351,2.28464829255148,3.42923408103038,432.774630013321,403.59361851882,491.647922484423,763.130952543101,430.555575966383,1413.25849473502,2066.51242320133,3341.82115283467,256141.910243564,2298.4427206211,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,0.760370555389246,0.932830359539942,1.49903359071934,1.38721642098145,1.41732589085341,5711.38445038832,1114.11357211952,711.001939915518,633.812395761542,612.506691183627,0.57316276922981,0.562048583818861,1.000139676599,1.00206849025251,0.977894482680132,3.59754651002613,1.66095748434472,2.71822948323823,1.98865500569294,2.47683121543514,1532.51579943509,572.049272750208,466.17234196253,429.971450047313,426.681780440221,30910.9031369319,14721.2507263411,1809.50062935333,1369.06034584999,1252.41677609525,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.68281473825902,0.996074131913623,1.30068407282671,1.39593475049727,0.999432619129757,1086.95247658624,1221.34345661077,925.30114181963,670.082075498606,943.489022607591,0.779369155121642,0.514051904318805,0.829368060813009,0.880955043631658,0.762930723389822,3.77542037887435,1.91427380508625,1.97196814481464,2.17119625901558,1.26755218994342,583.215001198692,617.832638455407,573.501237916661,449.596539160332,545.805586290432,12458.7031411,11486.3819655407,2944.48330476286,1568.19747684294,2253.03473560142,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.48403814859762,0.760936954430716,1.50054264152763,0.81478928513504,1.4282606133013,757.410692731793,2382.74459038579,660.749218235692,2612.69940525875,634.656386042515,0.809361182779368,0.385492959671929,1.10772194399709,0.547180035018101,1.06145900764362,2.69124091357131,1.54191308239146,2.16209741289941,1.34255131871073,2.35528384747758,487.768108558084,756.627589528229,462.911711180793,880.956319703232,429.95072908665,2611.62404864988,242091.403448457,1261.66398933278,24532.8661942693,1175.24553770534,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.48038451357834,1.46947270268783,1.03039138682657,1.17016569480996,1.07265663892784,623.448760982027,735.391007154688,1072.61972352701,1211.68678336258,1126.43286046712,1.14449968953294,0.759225606827687,0.655319425090512,0.739138207648528,0.613864793342394,2.228829106113,3.35255610279776,1.56419830405071,2.11036205964892,2.0513607639604,445.501570733823,462.341666189544,590.692940777016,606.639624540286,592.847251834865,1117.73730097521,2554.54706094931,3662.91071374908,5466.21977112495,5453.05184268284,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.77791948585726,1.31967183953239,0.878902040419721,0.969316297703814,0.726718672592769,808.117120879759,877.186076814737,2514.74468555122,935.406342467867,2501.65771245156,0.563575809566125,0.907841968003643,0.526061333885635,0.705488406318638,0.49778246340347,4.58862458846289,2.13460344318648,1.34360798266618,1.3569573152947,1.13333057784734,497.762523958835,553.73575498248,988.899612192476,541.865482364325,1007.2897371484,25567.7868571746,2394.99548074012,49560.0643450106,2064.07818763975,20734.5423016945,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,0.921127686847338,0.869721111065983,1.87373965347486,1.74047878695242,3.0483168161262,1896.17332553293,1722.59227838585,816.115184791435,702.095173675455,649.966994542388,0.548905834024085,0.480060157156779,0.843256336593198,1.19738609060899,1.54814508121308,1.54172141751679,1.56426835588715,3.62623874030928,3.40674573670815,29.659223787307,853.915460677706,722.51964270641,533.919277780847,490.148505101277,451.838896419361,14826.9919689881,17860.5696314762,3682.57354887793,1218.73657929308,2186.50208109132,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.41772245407247,1.250058302745,0.846794062234139,1.18448134380853,1.81094535574739,807.658958451079,711.259073630265,1389.51587033686,822.916818165781,530.386150681034,0.909349008540848,0.842811471150606,0.439282257288027,0.894655131591282,0.825148365204126,3.48370811021073,1.73049222489363,1.11926302702921,1.6344941320278,3.73634947323206,480.405535293417,458.436606870965,693.931833136503,496.426888678535,410.954945293023,4312.79801933951,2146.29693218379,12404.9123682281,2037.70155683749,1851.97614709426,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,0.774572811634189,1.32510528619766,2.82976396586587,1.20268200852075,1.45527546061279,2594.00127618276,636.346507435406,727.291284493617,989.631909942011,1034.83564179576,0.410041778106344,0.918817977796161,1.51956347732983,0.833264112246717,0.678256812928757,2.36271333040685,2.12000386088854,5.29171668528352,1.82133009160353,2.70591421365354,693.11356186387,453.332001323121,529.969887738544,580.547456440474,611.944570045095,62093.1018978723,1168.79164820037,2271.81375237277,2476.01713079865,5805.59525347481,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.06664437460274,1.29389478475692,0.786958316898718,1.35249092296782,1.39453157119622,1102.16384321093,734.284721404981,1860.38594530316,809.465769304949,657.543370531504,0.571984132181315,0.864343363793144,0.535583191250791,0.651460053611768,1.00840824624053,2.0792383603607,2.3408246019468,1.25868443243799,2.97858005156066,2.15422951069267,543.14677787037,474.472926851054,800.118924608403,490.139847643183,439.239077582893,12160.272552858,1939.92022394275,18499.8654590256,8005.73505890415,1328.10066614841,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.75415644447943,1.05094669652548,1.07263947552295,0.951575323295374,1.5296336776887,460.479870038962,1922.09585178132,218.836280370873,2292.92683860895,1545.13311060542,1.18187551967794,0.608749619515575,0.870523548691306,0.664727670958498,0.801656635885547,4.15454547298061,4.1856702715263,1.3186879503458,3.51081454623048,4.72277747014552,313.117797601389,515.116610400962,173.324404985957,765.272859232238,505.304304624763,1087.8242404479,23427.5928356921,299.212635511703,19580.6530610349,5438.68640980627,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.44476647585665,1.01685452270675,1.01081839481397,2.11518844749055,1.19639830944557,756.95052969475,1198.52282572505,279.93201194424,555.588794662205,1980.84423569043,0.557609012171976,0.494324918410568,0.791552571178049,1.45590157312006,0.750446088673692,3.57085142234529,3.02384161083853,1.30946391177618,15.3536705692517,4.73840327071629,352.015268779838,366.454114383891,211.870363006885,275.993757404345,395.89848823637,11943.2436576232,40355.1287205365,436.552695336652,1566.61521058318,8090.00209615484,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,0.758815467552116,0.74658625654057,1.34945866859794,1.51105359843097,1.27713262407718,2704.04472006948,2013.79815977902,384.263004348932,710.19908145483,590.878670836534,0.467316869928974,0.252100364605264,0.951472406229935,0.551358805678287,0.579407571066803,1.3666950238252,1.63772857667858,1.97152038247144,2.23107720606583,2.11784585954414,832.990403514659,571.706426906985,288.019659967455,433.008018173646,376.209301535796,90613.3410747753,8784191.49004184,615.219552092656,3659.00857625869,4437.92908070109,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,2.72197102845122,1.15059683188058,1.29273362048143,1.06212223848624,1.78853857595446,564.757598277452,846.195152320264,419.998129005842,846.988608927102,720.630207313283,1.73770969034703,0.790835316974266,1.03284065033285,0.73735454252509,0.85947037586239,29.6161313998808,1.63320941531466,1.69434675328934,1.42641367899184,3.18430116370355,346.5703708606,496.582753381076,315.650041900435,484.555703675209,436.075720575952,2029.73945833403,2303.23568315504,661.650948882531,3417.47305980245,4258.9209484752,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.34797556396944,1.09666203188956,1.12457513375215,0.811058253831227,1.20551122099885,886.19388299923,864.00421026827,1174.66838667805,2283.25270686781,2010.69023741013,0.801000520375621,0.794177633814201,0.636942414515369,0.560834506005925,0.492025513970619,2.15045865265801,1.61556376838056,1.90204918934734,1.34221221821045,3.15457273080911,546.016176129032,527.342352646441,623.808827879402,828.894922780983,600.749399484363,2968.25840310228,2161.35670044073,7056.06211605912,15071.6808977436,193848.578437089,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.52353146474017,1.47130381212837,0.825322452918486,1.26272245100327,1.62504359315918,705.319778266875,570.479037462514,1476.0542816079,1064.57785560052,683.602122641511,0.952362001876125,0.898786626688109,0.498323488948976,0.880553950392713,1.15282540272051,2.6680946654103,2.4167960090002,1.4324034215781,4.13730849904223,7.311799887374,456.592128823982,405.168812654223,593.362896940133,528.716431435529,430.244694853471,1962.54664370201,1437.02703491053,11738.9391447362,3609.47205407353,2039.73261624069,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.79845724927752,1.00617776335385,1.59335912942129,1.34458480773724,1.06109968495563,498.662328253531,943.504049832991,824.815199156492,1235.28210375651,1223.84599984371,1.14464206401121,0.651238921604453,1.03425577038022,0.748368731616098,0.611701222219143,3.29451978677148,1.45570760556674,2.44464496834179,19.12131284362,2.22034447046206,389.161727505766,551.279124595863,541.538297717972,417.952933606317,567.180625840466,859.799228590264,3466.56850376563,2588.72196039487,9779.6185882149,14090.1246944812,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.21484261547708,1.13913701984406,1.47351309768207,1.1049308203211,0.969828287251601,1397.54050735293,1087.95153734976,734.782471791814,818.639989722823,2482.20964405986,0.813893227983038,0.683325460783204,1.02319721421536,0.780482906518102,0.645487882773242,2.19624635117421,3.03313025917597,2.34334525144856,1.65752284669708,3.12431210671472,656.457076855901,543.948584755096,512.422037445556,513.05308266414,775.58528119314,5753.23029963369,6923.72602597741,1489.07721286187,1950.52215868832,22774.7954665884,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.11343462191021,1.47841130075991,1.02729024045067,1.6531040036273,0.998834203179199,681.748986842014,688.80850382793,1566.39822547268,866.048060440218,1049.15476476295,0.901205208773116,1.08308901184434,0.387455116496173,1.11216519422394,0.733284535075686,1.41120463746072,2.63347770168627,1.76219995863163,3.13413204410521,1.45503299625943,443.364830541066,474.616479384447,707.488831467637,524.36414300798,556.164584673317,1273.08505865519,1419.6455144916,221068.693264716,2693.84082408435,2555.84858234351,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.08126694491307,1.47275420528994,1.5010973070226,0.954163477786303,2.22607267984957,941.684918949195,1002.60346900725,1124.02634933108,897.55761963585,627.756779438305,0.788452817361944,0.693702320326026,0.491432484636696,0.652705643197081,1.41384998035086,1.41524910108241,6.21490521329361,5.78138459301735,1.3347478205937,4.00704647041345,563.937493143932,496.730054031211,503.143990288404,554.108114790818,467.935869388358,2469.71692179809,6083.20434377311,32709.336791704,2734.11638980888,1068.20427514209,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.37691795217183,1.213359562547,1.32856037610658,1.19829921029458,1.11637958371614,703.139115434891,861.651157706167,878.860177293728,876.227668608192,986.064241108382,0.990234918313499,0.675492504201461,0.692036237089006,0.784678730627063,0.7890578219529,2.25030480154655,3.31225398165927,2.14604254947333,2.16971098957051,1.70252589532384,473.692917357665,490.804816025342,516.920364371448,497.296042285495,569.253974210808,1322.36424507872,4936.60125089079,4209.83707491164,2983.95843397496,3366.38439006295,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.04926559396924,2.23454982692482,0.846333323438508,0.993448502284493,1.73185794221832,920.157172343065,725.450775317768,2823.22088937981,1161.71992358437,818.287859937295,0.705509640944389,0.794716914847585,0.538100235332141,0.549845052278796,0.560939947086901,1.58299715580163,15.2990668966434,2.26344478277097,1.935277393013,2.53107481088788,567.589893320246,457.106905098015,830.446967866617,628.745907114631,548.301342326136,2516.07431759587,3708.69766521013,43488.5505028396,8175.54880182427,4476.61422705207,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,0.894585438639929,1.94483287515406,1.50664726687889,0.821562031626895,1.14537185483775,2631.5922848718,674.081399247248,1029.1484218707,2137.28749264668,878.546741348383,0.327041037927723,1.37515338058335,0.557215530884195,0.528381742903735,0.825243529600223,1.43283994858933,3.11875398558469,3.65673246003394,1.13283386452454,1.63000343733182,937.747454072112,499.514969027847,554.451928190309,1013.46777677309,560.770060943151,486056.667196775,1218.71138299443,32633.8732264755,14365.0205926433,1991.50111806519,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.97270682184895,0.948614077563743,1.17385053875805,1.22912427090418,1.41471553905589,694.172846803582,925.017034921997,2502.4022473944,877.651128204809,686.852914635436,1.50282197379598,0.673087098838784,0.634607492129828,0.860517808590363,0.978312865684302,2.98215733636014,1.39707201405905,2.6623788455097,2.2113193230049,2.10150979675745,495.723391774185,523.115387655346,882.480068480275,529.711761560416,468.960317125666,1391.50077760496,2608.37328859925,34160.7158441217,2379.49360558381,1382.59111376938,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,0.913980325217416,0.873353769722933,1.23030858069182,1.34861987503319,1.22185945414569,5060.31951256112,1642.44826082238,247.727432022513,722.512912797764,708.86657053374,0.522303369717465,0.543575887617234,0.964483790075946,0.917108918524102,0.534819018550079,3.51270740960204,1.7543442499028,1.5472748063075,2.1741283848827,2.12491903162885,853.197225981849,587.153454947673,194.366341195634,398.94770956218,358.790170146375,181298.419338587,20897.6686746609,345.04921135019,2222.01659482991,7268.8703064576,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,0.989563137128051,1.35063569811918,1.358495834971,2.93541490058972,0.958586469317543,970.443207383931,486.636434962901,244.661076232417,418.518307482575,948.197351648774,0.538328961848319,0.873812017792304,1.0283129764031,1.76066407008777,0.618795075524496,1.83419031810832,1.96431069352259,1.79783302199783,18.2908959604023,1.39765478099276,411.563764171381,290.16149315276,189.558271060732,260.769397161258,443.345166516851,15693.9462858355,1440.83814146103,353.012004561867,1213.40262762278,4504.31896787899,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.39403859011313,1.70321368080631,1.36985160681588,1.00266362368065,1.46660555994373,474.670646710128,975.679701323047,413.951735090705,1425.47655944035,503.780196086591,1.02182752074479,1.32462609456313,1.00544041549835,0.474637528487581,1.08295412019948,2.06977865639844,6.5510107467166,1.69200396395238,1.78421088156931,1.99376881567982,340.801910571634,536.78986922667,299.278965661291,528.339812548063,347.767934339525,956.559789349538,3181.1923268544,680.87713305852,144241.348480628,1017.05319372687,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
