"n"  ,"p"   ,"q"   ,"tau"            ,"B" ,"shapes.1"        ,"shapes.2"        ,"shapes.3"        ,"shapes.4"        ,"shapes.5"        ,"scales.1"        ,"scales.2"        ,"scales.3"        ,"scales.4"        ,"scales.5"        ,"shapes.lower.1"  ,"shapes.lower.2"  ,"shapes.lower.3"  ,"shapes.lower.4"  ,"shapes.lower.5"  ,"shapes.upper.1" ,"shapes.upper.2" ,"shapes.upper.3" ,"shapes.upper.4"  ,"shapes.upper.5"  ,"scales.lower.1" ,"scales.lower.2" ,"scales.lower.3" ,"scales.lower.4" ,"scales.lower.5" ,"scales.upper.1" ,"scales.upper.2" ,"scales.upper.3" ,"scales.upper.4" ,"scales.upper.5" ,"shapes.lower.perc.1" ,"shapes.lower.perc.2" ,"shapes.lower.perc.3" ,"shapes.lower.perc.4" ,"shapes.lower.perc.5" ,"shapes.upper.perc.1" ,"shapes.upper.perc.2" ,"shapes.upper.perc.3" ,"shapes.upper.perc.4" ,"shapes.upper.perc.5" ,"scales.lower.perc.1" ,"scales.lower.perc.2" ,"scales.lower.perc.3" ,"scales.lower.perc.4" ,"scales.lower.perc.5" ,"scales.upper.perc.1" ,"scales.upper.perc.2" ,"scales.upper.perc.3" ,"scales.upper.perc.4" ,"scales.upper.perc.5" ,"logliks"
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,2.16117916181908  ,1.23520472899684  ,1.0277636953064   ,1.11028075531036  ,1.05959832350698  , 618.055315619076 , 955.968112448868 ,1116.63699542311  ,1166.45672813432  ,1416.66525549195  ,1.44342648445241  ,0.82234186545775  ,0.679719988345192 ,0.789437610693795 ,0.808884932178349 ,3.54804596529446 ,1.92444094084722 ,1.41576779053735 ,1.622423121722    ,1.52974046626934  ,483.410386848971 ,608.481247938114 ,700.196911977866 ,700.964927741299 ,827.050051427774 ,1002.93723893354 ,2496.57833364722 ,3637.68973630169 ,2887.99600654803 ,4545.9617868155  ,1.44923511819376      ,0.901350447007953     ,0.751533271674203     ,0.824568183950154     ,0.816644818506904     ,3.58549541931947      ,2.02957347724797      ,1.50749116625615      ,1.70105481496636      ,1.59329078791568      ,477.634318384819      ,594.6911638471        ,660.658659339258      ,683.57736399673       ,800.949244404645      ,972.896308397399      ,2167.58232874438      ,2695.40575413696      ,2635.44646848657      ,4030.67247893746      ,-1197.23231657941
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.36759931103575  ,1.73742672626545  ,1.01923432775298  ,1.26717745438079  ,1.57454321270461  ,1156.88307816363  , 629.796304961497 , 827.989491793009 , 702.922466446238 ,1165.74195278599  ,0.783651481933333 ,1.21742571994335  ,0.752216565369569 ,1.03481595538039  ,1.0191325594253   ,2.33613866348675 ,2.58870312599339 ,1.40188075745577 ,1.6309669927605   ,2.82243647850809  ,654.808643788616 ,474.760224385484 ,574.243198006118 ,501.449699094084 ,671.398393656878 ,6779.44750415843 ,1082.56512110611 ,1879.72825860619 ,1019.9140664545  ,4971.99711258914 ,0.818504203789458     ,1.21688392643063      ,0.769699413127811     ,1.01378001174437      ,1.07580817971944      ,2.59574175572019      ,2.58735186581458      ,1.4460650072228       ,1.60196957106829      ,3.3090038649557       ,637.33288553523       ,475.090338288902      ,531.135389565261      ,509.2746949941        ,655.879209110242      ,4982.72974876055      ,1083.0492796691       ,1642.62031106832      ,1060.28579229322      ,4858.12517599433      ,-1207.43031406363
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.06514350457692  ,1.34321660117674  ,0.806979072324254 ,2.01944933545461  ,1.48170672001045  ,1546.10196280476  , 652.946588957589 ,1812.93737183314  , 531.313323100025 , 596.774902751011 ,0.783629949123454 ,0.943985940507021 ,0.616688146104368 ,1.50384565058704  ,1.12659172307877  ,1.53718982416208 ,1.85961387102538 ,1.06818291167022 ,2.90344329810997  ,2.05491269958881  ,828.197554395979 ,479.368260869125 ,877.434627483041 ,442.828202937549 ,467.13585544803  ,4847.80520447394 ,1242.16808350771 ,5538.54173369733 ,731.785319132201 ,1062.10839490613 ,0.784973180728218     ,0.978485738981454     ,0.617954455446385     ,1.54532904374026      ,1.10696063835965      ,1.57154462836629      ,2.10019531140103      ,1.07609220951185      ,2.96844662762559      ,2.01179266364832      ,823.788740859835      ,452.872581275422      ,877.251349830865      ,433.92282353261       ,462.654638317652      ,4707.24375042467      ,1116.4962553697       ,5419.08984005532      ,698.516756173241      ,1009.3079052849       ,-1269.01376739756
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.4498485897459   ,1.11757560648525  ,1.08565575082158  ,0.965840256318002 ,1.01910587035254  ,1119.8630762891   , 796.14939844563  ,1155.9855946646   ,1114.22697262684  ,1369.85132726592  ,0.75644811794761  ,0.793262894803679 ,0.867146513405785 ,0.745751954743084 ,0.63950445099639  ,3.82590655350417 ,1.53582310255059 ,1.69639195252641 ,1.40243355131059  ,1.60529840098945  ,561.747415763309 ,549.920889862358 ,688.163743370909 ,694.066117840668 ,699.598068995265 ,5877.95449265106 ,1406.07949536075 ,2810.77041984698 ,2848.34064957223 ,6031.05021757608 ,0.76029830616824      ,0.852693171264882     ,0.849042698957427     ,0.757584784807773     ,0.671207203462675     ,3.8681721544369       ,1.65198159722036      ,1.53910313216155      ,1.4261666035622       ,1.70739468287915      ,558.238624504774      ,538.452875677471      ,676.284333498976      ,671.935041893795      ,689.26037972065       ,5823.66506768995      ,1289.53585939737      ,2722.07733578769      ,2676.31440460417      ,5372.89482331596      ,-1188.47994196087
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.03299239711151  ,1.68732259567006  ,1.36104960559081  ,1.61295704601284  ,0.868116944377185 , 964.547044473773 , 873.655262448139 , 751.731315824761 , 777.334239491545 ,1531.39006520487  ,0.663270818895693 ,0.86443835857912  ,0.954415570716153 ,0.909921092109913 ,0.580306728458787 ,1.5322618924961  ,3.13022930198153 ,1.92913667795294 ,2.9556164406692   ,1.31768530903315  ,608.833072571829 ,547.423952653648 ,522.871294649462 ,499.281582327375 ,819.954224671298 ,3161.96958187729 ,3518.6935617147  ,1487.22452150296 ,2353.03542004575 ,6194.09367538986 ,0.673984650954857     ,0.865340811358632     ,0.982507470710228     ,0.921307962338652     ,0.627865866681864     ,1.56069020689011      ,3.18814250680377      ,2.02475374833394      ,3.12415941641131      ,1.42321161003844      ,601.26597886701       ,551.70507854088       ,515.479516463461      ,497.23828434775       ,725.949988777255      ,2935.13999058507      ,3571.2612699061       ,1411.92924840454      ,2308.85725547734      ,4949.12633769768      ,-1212.6317150966
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,0.840689057369098 ,1.06193524164821  ,1.02137621274006  ,1.3000079715555   ,1.34533723080253  ,5610.41602466509  ,1267.63366122491  , 843.720057357901 , 956.621061367121 , 800.805515954271 ,0.35355486291356  ,0.781481934787358 ,0.77500410049163  ,0.988878717515939 ,0.981773216599193 ,4.79083221666795 ,1.70992134170663 ,1.34349653057663 ,2.1146932226756   ,2.30772009563964  ,575.530268313317 ,718.344131670675 ,587.328008558722 ,615.499733822697 ,540.886269502656 ,4881005.60840685 ,3132.71480244668 ,1665.23527218508 ,1820.55570860386 ,1376.66758580918 ,0.41155048935568      ,0.75297730928574      ,0.79157066530208      ,0.968527337263962     ,0.953986659558196     ,5.77252247906999      ,1.63953504653899      ,1.37039129107407      ,1.94552310400275      ,2.14937468439217      ,523.529958991805      ,709.47256466009       ,563.97706411109       ,630.286445878567      ,550.683123700635      ,1252158.36266193      ,3068.84714087027      ,1526.76031920495      ,2051.53146492714      ,1418.35661223173      ,-1189.08822712251
 200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.19710917525475  ,1.22808467957413  ,1.49697270939782  ,1.16782079277464  ,0.919343139070555 ,1271.55622804548  , 956.511399574506 , 521.090839335852 , 962.031979014496 ,1224.07359481223  ,0.772684647486099 ,0.84507986682543  ,1.09011921081618  ,0.865287810678423 ,0.632023989352885 ,1.97014518260859 ,1.86440772584226 ,2.0802771235918  ,1.6047417212306   ,1.32510126131866  ,661.129184189946 ,604.994617616487 ,412.275060690421 ,599.574007178714 ,694.110715383013 ,4211.94184414113 ,2238.12300949119 ,753.106379678138 ,2144.88315320256 ,4496.09524304153 ,0.804949105375996     ,0.891335341147831     ,1.09197858894658      ,0.887821032647051     ,0.660243568017858     ,2.14765273941459      ,1.90813252222422      ,2.08212986612005      ,1.648314500913        ,1.45688683928139      ,657.273089819685      ,589.005180108423      ,412.893970536734      ,594.339338584603      ,669.636993354006      ,4024.57252199118      ,1962.92392225332      ,757.873598472236      ,2121.16678428569      ,3615.48400742766      ,-1258.57769006619
 500 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.08720905022219  ,1.09513909369265  ,1.21781646582066  ,0.981122905338292 ,1.14265583713568  ,1132.06189414891  , 909.114501577056 , 765.902445893865 ,1453.92537027217  , 950.842332517544 ,0.880655265041396 ,0.931881224156973 ,1.0073845497454   ,0.758443929094231 ,0.946733203889394 ,1.42015969337278 ,1.35691541106186 ,1.56161508514235 ,1.41393857985951  ,1.43568201027601  ,774.327753276277 ,669.747805787993 ,617.890014896403 ,831.781651832413 ,698.343505158032 ,2026.97395802523 ,1277.1771891284  ,1106.11377373029 ,3158.90538464799 ,1477.90703541579 ,0.878046915106464     ,0.922701107490573     ,1.00739867031473      ,0.773970105399592     ,0.919286481856482     ,1.40830206571652      ,1.32095303244293      ,1.5617227102464       ,1.48308528549068      ,1.41857031187027      ,767.672273379442      ,691.948879649347      ,602.89976606226       ,789.760343101679      ,696.149338363539      ,1992.28361078473      ,1347.45006770491      ,1080.53187691588      ,2722.2236368783       ,1477.30485663354      ,-3058.38489360843
 500 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.12689642742219  ,1.01543809612779  ,1.07351016181636  ,1.2007090564531   ,1.38252872304123  ,1423.67985154829  ,1093.41835108381  , 861.940412709195 , 716.124196376098 , 781.235366071445 ,0.845402508826913 ,0.796693944613312 ,0.924300274437026 ,0.96986079546527  ,1.08219927424747  ,1.51165595937583 ,1.28306094061577 ,1.244504246199   ,1.43362307201401  ,1.84826858316348  ,908.584082486601 ,752.23663804063  ,657.136678819186 ,572.007506969422 ,585.388511165839 ,3438.70521949147 ,1859.80211339244 ,1231.19818549103 ,1098.01811043537 ,1163.81492543192 ,0.84861256129728      ,0.804351995793244     ,0.92356196384907      ,0.987941654425372     ,1.0655926691517       ,1.54238750208209      ,1.31178066306316      ,1.24422400873006      ,1.46745647356745      ,1.80228865017072      ,899.960663109201      ,752.01224436917       ,655.270742221196      ,566.871650216908      ,590.442044934195      ,3330.08469402027      ,1859.79075127967      ,1228.14456936282      ,1018.85260254091      ,1207.02567115574      ,-3089.60068229723
 500 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.06359602998776  ,0.960291488984037 ,1.23885121600954  ,1.18452157797985  ,1.18980162468674  ,1347.4703989735   ,1270.63842510427  , 622.4838210649   ,1051.4676298103   , 862.383135884049 ,0.866524005589873 ,0.78922517296966  ,1.05085650558     ,0.917621974109458 ,0.976121418494344 ,1.36629437869888 ,1.16164195698712 ,1.46087183116871 ,1.54939766212887  ,1.45289242698148  ,906.819401149536 ,890.373045802138 ,520.106352509943 ,747.511036846183 ,645.526044824661 ,2618.84035894878 ,2128.97567536951 ,843.69356196758  ,1815.83755079534 ,1322.2208376584  ,0.866389580928891     ,0.796090427269678     ,1.05505339221445      ,0.9180513203354       ,0.979553481788969     ,1.36619277480863      ,1.18410612756504      ,1.47685761683578      ,1.55475766724845      ,1.46557221112179      ,879.61642607828       ,876.49599817988       ,505.755423005665      ,747.511452421713      ,642.994481034314      ,2495.05669907295      ,2021.51568760933      ,809.231499792508      ,1817.70891404904      ,1312.81452966009      ,-3050.15027465078
