n,p,q,tau,B,mle.shape.1,mle.scale.1,mle.shape.2,mle.scale.2,mle.shape.3,mle.scale.3,mle.shape.4,mle.scale.4,mle.shape.5,mle.scale.5,coverages.shape.1,coverages.scale.1,coverages.shape.2,coverages.scale.2,coverages.shape.3,coverages.scale.3,coverages.shape.4,coverages.scale.4,coverages.shape.5,coverages.scale.5,lowers.shape.1,lowers.scale.1,lowers.shape.2,lowers.scale.2,lowers.shape.3,lowers.scale.3,lowers.shape.4,lowers.scale.4,lowers.shape.5,lowers.scale.5,uppers.shape.1,uppers.scale.1,uppers.shape.2,uppers.scale.2,uppers.shape.3,uppers.scale.3,uppers.shape.4,uppers.scale.4,uppers.shape.5,uppers.scale.5,convergence,bias.shape.1,bias.scale.1,bias.shape.2,bias.scale.2,bias.shape.3,bias.scale.3,bias.shape.4,bias.scale.4,bias.shape.5,bias.scale.5,var.shape.1,var.scale.1,var.shape.2,var.scale.2,var.shape.3,var.scale.3,var.shape.4,var.scale.4,var.shape.5,var.scale.5,mse.shape.1,mse.scale.1,mse.shape.2,mse.scale.2,mse.shape.3,mse.scale.3,mse.shape.4,mse.scale.4,mse.shape.5,mse.scale.5,loglik
35,0.0,1.0,inf,1000,1.43729829199658,807.839450000471,1.00729745337901,1474.91857668573,1.18621957582637,848.971264106157,1.1762009482395,1206.47044422918,1.45882712474664,974.618043727113,True,True,True,True,True,True,True,True,True,True,-159.835319511203,-513.284375750543,-0.302635865965969,-67784.7455817257,0.526554496991737,-3341.21375029236,-0.0162396415341435,-17528.7297232691,0.223877913681303,-9548.67292901486,157.172752235759,1933.20130991474,1.98504102913849,66010.9111343578,1.69852745505719,4655.88965949224,2.14963760185796,18252.463412456,2.40211921069429,10594.6841481692,0,2.76871695563729,97.9172683900894,0.166069498714837,2361.82800331354,0.0736203297442381,191.590443503434,0.109513659503869,844.620590483756,0.145847894478204,451.611332341602,6533.56108455133,389129.963188996,0.340250433159249,1163840178.50155,0.0892985684520698,4157906.68766672,0.304983954530817,83237485.2974954,0.308475935452586,26379892.2769241,6541.22687813176,398717.754637972,0.367829511562646,1169418410.01878,0.0947185214037201,4194613.58570856,0.316977196148747,83950869.2393645,0.329747543776311,26583845.0724234,-283.068055145697
35,0.0,1.0,inf,1000,1.23038462671027,1648.64337357655,0.881945168760653,1359.89121436162,1.65864031550168,602.126995846425,1.42828826301734,1025.09607658506,1.12396570697944,1550.16910119997,True,True,True,True,True,False,True,True,True,True,-0.933841679747951,-23064.1910409336,0.276251003878145,-11356.9099331986,0.639649987202859,413.198036533643,-61.0159078830368,-7817.2237063736,-0.0799788210138674,-13947.2472001695,2.86462694293635,22396.3509835084,1.36757749359399,12537.2586101046,2.41215252125768,784.979382373677,61.1581278495664,9051.35561942993,2.08759485459819,14698.3230763366,0,0.264976461078277,1982.58211890316,0.0600288646260806,769.781574413967,0.132692327920502,3.03529207400415,1.35719663690507,407.999818465914,0.120078373256376,1174.6138210258,0.938050893321507,134362641.68399,0.0774316847572876,37118734.4253727,0.204259866791335,8986.37433008861,970.436571638805,18499770.0594309,0.305461901497037,53348751.4791101,1.00826341824708,138293273.542184,0.0810351493455839,37711298.09768,0.221867120680297,8995.58732806312,972.278554350031,18666233.9112991,0.319880717220934,54728469.1076549,-280.703776345873
35,0.0,1.0,inf,1000,1.57407630949958,764.440222202652,2.4284734376743,805.212305718726,0.837212223474628,1969.73739634811,0.842258793348826,1062.50166838625,1.26665455403822,1107.92192811764,True,True,True,True,True,True,True,True,True,True,0.350539754950278,42.8656644075908,-229.603948534187,6.59031061421979,-195.143051557475,-6435587.83453639,0.388192009154355,-26727.5828141259,-0.210111871208846,-6956.43711981884,2.43951297636457,1382.30655280782,225.47951276386,1517.50880028448,188.051499590996,6169202.97640354,1.22455238735613,27397.7799929556,2.40576428301928,8228.88403030788,0,0.178991160803324,51.8385624495827,4.49075410412877,43.2652779396721,4.38298658369144,135162.23562625,0.0358609029264559,727.456174412886,0.168837194581339,471.664031259281,0.283710272200607,116642.392596377,13464.5368756602,148419.644345749,9546.58326516578,10329530918119.3,0.0454774615687098,190463146.990755,0.44488080995294,14991920.7263836,0.315748107846328,119329.629153217,13484.703748084,150291.528620946,9565.7938365586,10347799748058.8,0.0467634659274105,190992339.476447,0.473386808227037,15214387.6847674,-279.062298821576
35,0.0,1.0,inf,1000,1.59750090895789,828.632937166063,1.40883483221586,823.063174921582,1.21217185591158,701.957719651614,0.612232122498158,7214.07943488817,1.78152067242075,655.628717373973,True,True,True,True,True,True,True,True,True,True,0.579501534383281,-2372.3055767924,-244.30184665958,-15434.6903249547,0.330635749621815,-5000.95302045159,-0.282752769202812,-974971.153208918,0.426165768691882,84.5705278534723,2.34942431721139,3674.7453856373,239.105442341327,16229.3864271238,1.87511249410491,6034.53703408332,1.32829018662544,800118.372764469,2.83131801693634,1174.13306725599,0,0.133139540282126,177.400923370228,4.00709635106187,425.713853683927,0.109271643015601,185.149161360447,0.0894373008083611,94640.5377907942,0.152851440034201,26.3024632848342,0.203665728086039,2377368.87351815,15192.725950526,65184295.1829413,0.155085809653704,7917581.86028218,0.168742141146381,204856542092.674,0.376092316073164,77181.5758087247,0.221391865272575,2408839.96113076,15208.7827716927,65365527.4681597,0.167026101621033,7951862.07223466,0.176741171922266,213813373486.005,0.399455878793693,77873.3953835747,-276.469331160112
35,0.0,1.0,inf,1000,2.03335236660613,544.298355480341,1.95076935523697,748.832260870289,1.02498076598185,808.10536429509,2.59061186303588,630.116156489979,1.71378856008548,748.250219507575,True,True,True,True,True,True,True,True,True,True,0.373928403826838,-841.727157574227,-1.44696871491087,-1861.03410699362,0.19789348668715,-1160.3428506547,-0.26714550754576,-62.1133608991678,1.11893510794666,-58.2536667842785,3.22020938783375,1853.0814484807,4.38687507487194,2897.2380024329,1.6639705987471,2414.90463499194,4.76868509824307,1189.40406121968,2.22083107909479,1361.70781435722,0,0.236551134794068,38.5916053346455,0.480871756878788,230.72670025187,0.0940891766857787,180.840752162986,0.340334017415263,66.4651093577664,0.0439025746069009,96.5188962064287,0.526701866546175,472133.879892376,2.21268151093185,1472000.18076674,0.139740708974953,831039.247397921,1.64873759441547,101831.72819528,0.0789387972849648,131087.850432408,0.582658305918536,473623.191894681,2.44391915749555,1525234.99097586,0.148593482144361,863742.625040796,1.76456483782548,106249.33895722,0.0808662333420793,140403.747757315,-273.368082235346
35,0.0,1.0,inf,1000,0.993313896708925,868.147704175299,1.81330004944979,585.505099788673,1.39119509473809,1092.94031751884,1.35693936743424,982.665845718095,1.86201610386011,948.945812590249,True,True,True,False,True,True,True,True,True,True,0.219636570317959,-1746.87797551713,0.754671600685219,377.674157767799,-0.0569719133598692,-14493.1171466944,-0.13401714393777,-13511.7364923706,-237.977988958241,-790.666991308494,1.5655574886028,3068.2397303309,2.58156048242059,776.551917353317,2.54415580524638,15383.9345385238,2.44493146548218,13929.2330479823,233.539806867927,2304.1878783777,0,0.100774907776498,207.424250445585,0.145003066030175,8.41334101415711,0.147459389946963,647.599060826569,0.201521281518419,773.918933696897,4.08139306222509,192.199578639808,0.11777372214753,1507381.32593498,0.216986932494283,10344.0106378747,0.439878432815787,58034305.50784,0.432408966504194,48956258.391528,14454.5804807595,622715.808263365,0.127929304184891,1550406.14560789,0.238012821652434,10414.7949448952,0.461622704499317,58453690.0514235,0.47301979340902,49555208.9074625,14471.2382500879,659656.486292685,-277.546722236004
35,0.0,1.0,inf,1000,1.65550470843653,1170.65837676388,0.873406222896191,1616.97085879965,1.49721820669497,815.335539197415,1.23776291730337,937.784307068376,1.44653908676019,833.377408496905,True,True,True,True,True,True,True,True,True,True,-27.888887264989,-1308.81957925933,-0.0281227278676519,-160237.340102352,-404.904761235508,-79.0724303084204,-0.127399816595081,-774.917302947408,0.681669987960256,-2152.5801026526,29.7932460718302,3051.03178558868,1.56216564328202,151713.571512605,394.792288469295,1597.24717200591,2.34482361521902,2362.20039479496,2.06247902699238,3482.46719194912,0,0.703221059717597,299.593747062252,0.106219243916589,5878.77412176967,6.55346034517978,56.1621468926103,0.129053613773965,144.137571007237,0.0744020602838808,168.454630551778,216.317643434981,1235812.78011802,0.16442243716763,6326766888.82084,41577.6847908407,182693.443606075,0.397360553185015,639839.342353172,0.123958570010545,2064450.36476102,216.812163293812,1325569.19339682,0.175704964945842,6361326873.99563,41620.6326333365,185847.630349662,0.414015388413134,660614.981729039,0.129494236585031,2092827.32731536,-282.939560832623
35,0.0,1.0,inf,1000,1.19752584909679,783.739541910519,1.22297122577947,767.888897609785,1.20022766509079,634.261612859543,1.20066992712243,781.715849239624,1.10602287237227,1154.8111274547,True,True,True,True,True,True,True,True,True,True,-0.582636247133715,-3448354.36582736,0.588616435709836,-1418.43298266952,0.417090991757131,-30601.0465922581,-77.1081102111334,-3466.7144773079,0.160690789199373,-5886.75268633198,2.45023995121546,3310580.42140097,1.74554447441279,2556.62932480728,1.84531617922265,30590.9795959839,76.6899911307271,4420.44705609004,1.87538390307718,6896.59134796379,0,0.263706367940686,69670.7096549556,0.0559123201742271,198.790472672,0.0690426320479025,639.294805715941,1.40973702870106,304.848093085619,0.0879841578390914,649.889306203315,0.598024092239131,2970064133754.07,0.0870205868827139,1027299.78146181,0.132618066081246,243443947.960736,1537.84038976858,4044369.12105367,0.191153441921737,10624249.6948703,0.6675651407316,2974918141537.89,0.0901467744299792,1066817.43348697,0.137384951121348,243852645.809351,1539.82774825867,4137301.48091161,0.198894653952391,11046605.8051878,-273.984053250515
35,0.0,1.0,inf,1000,1.53238021918862,689.698626208363,1.71306526339156,647.837156852488,0.586701293099956,5544.53052798571,0.874208410421091,1200.15122890986,2.13695259193653,677.827152529542,True,True,True,True,True,True,True,True,True,True,0.186589256516563,-31.9445223219185,0.347860607126638,-2550.98553075456,-0.756131924534068,-393985683.346914,0.302482568727723,-17193.9229016865,-1.32395360543458,-739.947069665049,2.60972136935382,1280.19538557963,2.75602701422941,3654.03754554421,1.42954665663765,369107408.923444,1.30561271825208,18039.5631921487,4.97633144272098,1955.65013775275,0,0.13394330228927,65.6362944853064,0.161394669339151,96.2623085516906,0.249993324541545,12444681.379653,0.0701669058920404,777.116140286921,0.311315781247771,69.8936550902815,0.381736336429542,111935.953699694,0.377035551418923,2503203.26608842,0.310586022920733,3.785858338956196e+16,0.0654220098216637,80708736.0341704,2.58065359718989,472410.248238867,0.399677144657697,116244.076853455,0.403083790710017,2512469.69813612,0.373082685236067,3.801345348420304e+16,0.0703454045041262,81312645.5296648,2.6775711128438,477295.371260746,-274.849418137223
35,0.0,1.0,inf,1000,1.21464101796052,2221.99502717255,1.6027892256567,590.202945409506,0.738636876653942,1318.21452298082,0.903141362645321,973.814778606771,1.57787853821679,552.108279126598,True,True,True,True,True,True,True,True,True,True,-2.69892048776334,-11165.2165956778,-0.76635452622817,-755.74081735674,0.175322470319993,-12682.4163188702,0.171606313666696,-20129.2367372792,0.424645490013486,53.0917465673868,3.64613982043502,11234.4701033549,3.30814633445833,1756.36430117283,1.17396380754634,13386.4900841932,1.43640430412208,19602.7463392898,2.37185825600337,990.571627432339,0,0.740972439989021,2187.27561766992,0.331777734197732,89.8984639703296,0.0640197490561536,966.176994953833,0.0991018175584858,1237.11694563,0.179398064025812,30.2689502520527,2.61746464049641,32620694.4839796,1.0793396780103,410284.331336185,0.0648378182872718,44182973.504318,0.104004384616477,102633655.749602,0.246510902191157,57139.0778530389,3.1665047973197,37404869.111633,1.18941614291968,418366.06516041,0.0689363465564846,45116471.4898961,0.113825554859872,104164114.086767,0.278694567567366,58055.2872024001,-269.6774413846
35,0.0,1.0,inf,1000,1.57002808242226,750.088898492673,0.783457657724423,1837.17983708582,0.513787657609525,9087.57930886923,0.754233719585056,4123.16564228687,1.3675541571655,739.455803809445,True,True,False,True,False,True,True,True,True,True,-231.170351246817,123.126745924552,0.502175544531892,-56748.5896491447,-0.325343355743686,-1139366115.78104,-73.5453571789887,-496751.397296676,0.479831657208395,267.001912679176,226.367707492416,1282.56787072838,1.0178045093525,55455.1938122216,1.03872070615498,1069491844.07522,72.1384377307625,427914.056728542,2.04807081049568,1148.74803621725,0,3.9714722866083,47.2239982191295,0.0234633076505343,2483.97826588114,0.157108615874819,34946223.5334115,1.45768715571104,38541.806680601,0.103499364906843,31.5916039824619,13610.1767506311,87399.0507805189,0.0172855787690457,818510618.041035,0.120970325399886,3.172085567516792e+17,1379.84977328066,55587683972.0656,0.159894637853841,50547.1219660053,13625.9493427544,89629.1567883192,0.0178361055749493,824680766.066405,0.145653442581988,3.184297952909264e+17,1381.97462512459,57073154834.2704,0.170606756389961,51545.15140819,-279.136252561165
35,0.0,1.0,inf,1000,1.19202330398794,947.317850107973,1.24154268365071,905.267308483959,0.931933085124501,857.488610267148,1.56893380124556,821.71328808839,1.64060020527537,553.127597352597,True,True,True,True,True,True,True,True,True,True,-0.247150302930453,-8023.83593793117,0.291113917056302,-1135.46762788859,0.369860795681333,-4110.79197675441,-0.249400409702206,-4378.93826913645,-0.393076132993424,115.355665784301,2.31499685144171,8752.74325180673,2.02695358349996,2507.39296682231,1.38861182363667,5249.00093824836,2.91709530418509,5413.33366461984,3.09443827860657,929.18549408856,0,0.158065758255541,582.848252947778,0.0825047303705344,219.328151868755,0.0527021768518508,288.393712009621,0.235046899545229,304.503078124326,0.289981185079681,30.8570539347472,0.426793163009341,18298527.2538618,0.195897336712028,862768.774701421,0.0674753948758816,5695630.34340365,0.651879199966969,6234135.61789123,0.790753889439781,43060.2475083115,0.45177794694224,18638239.3398261,0.202704367245543,910873.612903585,0.0702529143208053,5778801.27653034,0.707126244952794,6326857.74247842,0.874842977139997,44012.4052858434,-273.786069641201
35,0.0,1.0,inf,1000,2.05623721141148,546.475683417079,1.46507739550338,761.74225736217,0.874623412175292,1047.14587684801,1.90214257167282,765.673241071955,1.42223811311356,988.796301648995,True,False,True,True,True,True,True,True,True,True,-2.06365813843282,258.437890245278,0.020019569486813,-1596.8366932946,0.225807274785089,-38007.4663166765,-1.22169561705801,-1846.19117912981,-0.115628253721292,-3219.6773431823,5.69164355956808,802.974682513121,2.61648291094,2793.63756272611,1.38904482710422,37955.4843674413,4.17559435074159,2995.19676983807,2.57206740594512,4376.79368890004,0,0.242401816233038,15.7783520388893,0.146755717843198,163.319685788086,0.0671805146799281,1073.10796999568,0.425137371443064,191.148304193337,0.194093484882475,410.246220035976,3.91026967404351,19278.0797375366,0.438302255470345,1253234.04645454,0.0879723397163749,375156924.480544,1.89391645308951,1523874.08847115,0.469644774802424,3751743.05257215,3.96902831455658,19527.0361305997,0.459839496190018,1279907.36622046,0.092485561269035,376308485.195813,2.07465823768703,1560411.76266714,0.507317055676247,3920045.01362596,-274.647281629849
35,0.0,1.0,inf,1000,0.925492233628682,2393.4349186738,0.816097331168466,975.082188488299,1.27414444486566,686.092601247173,0.728674409498601,852.427656489193,1.26538750780642,689.932891487431,True,True,False,True,True,True,False,True,True,True,-1.52897441399644,-103403.413344818,0.417326835373946,-2649.32485738971,-301.478852812197,-23340.8105611115,0.249419749058972,-11255.9017448646,0.253793527187056,-1326.54205192537,2.57383914610218,94135.4752975719,1.14001594249415,3948.78182420463,293.017922859418,22562.5183463263,1.1059780418666,12021.3389447573,2.04539135417224,2393.70212034758,0,0.403055727173479,7027.49242640511,0.0374341018914602,325.230730139717,5.50472899669201,1075.22060669286,0.0509783496763704,469.684454690262,0.115913792544018,156.332414321667,1.09439192340357,2536965299.71526,0.033955672204132,2830401.0793782,22977.7934860086,136992779.789793,0.0477005254436197,35226728.2726371,0.208684584461129,899812.879038693,1.25684584261091,2586350949.51844,0.0353569841885523,2936176.10720541,23008.0955273356,138148879.142849,0.050299317579346,35447331.7596148,0.222120591763067,924252.702806335,-268.121521476028
