"n","p","q","tau","B","shape.1","shape.2","shape.3","shape.4","shape.5","scale.1","scale.2","scale.3","scale.4","scale.5","shape.mle.1","shape.mle.2","shape.mle.3","shape.mle.4","shape.mle.5","scale.mle.1","scale.mle.2","scale.mle.3","scale.mle.4","scale.mle.5","shape.lower.1","shape.lower.2","shape.lower.3","shape.lower.4","shape.lower.5","shape.upper.1","shape.upper.2","shape.upper.3","shape.upper.4","shape.upper.5","scale.lower.1","scale.lower.2","scale.lower.3","scale.lower.4","scale.lower.5","scale.upper.1","scale.upper.2","scale.upper.3","scale.upper.4","scale.upper.5","convergence","loglik"
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.14005225802599,1.50347723440934,0.988279106387567,1.09061773879366,1.21930891366136,1267.68084415149,738.637414613833,989.457846039137,1390.72523150801,818.838552340055,0.783510190664429,1.17488991017841,0.765149365862036,0.766601944000745,0.921447374482701,1.55904327311908,2.26122777692152,1.28575465449137,1.57433600040077,1.71437794309372,787.685304915366,543.762287952773,675.584027463081,833.631401225098,597.793733717726,3324.13115965502,1189.93677939925,2055.84730437983,4387.79777461213,1430.82229157069,0,-1502.85085172322
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.48485904763135,1.0362112839207,1.20329885029734,1.36231200121418,1.29752798258928,758.245015088634,1310.39391350288,962.759858795613,952.939554092224,947.795380491932,1.0298428706836,0.763352182802593,0.862063935826304,1.03225317447289,0.955332742441179,2.24745827288571,1.43657624821945,1.63050190218183,2.0704148764412,1.73464461861013,555.291060120603,775.411101587333,677.500644311445,634.374240219828,653.808133835227,1369.26850818363,3248.54385227105,1980.76912389133,1701.0149487278,1826.1536966682,0,-1492.77526047124
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.04654466083723,1.14579769083203,1.52292671768007,0.982888551911565,1.19024877915747,1530.46750851345,770.617049156842,670.76568554975,1128.56140994107,971.611727903434,0.775818121354365,0.887793630818408,1.03477455423368,0.797748530941809,0.740221004284852,1.42756901504269,1.44288040018169,2.11557582850256,1.22429983589361,1.86677844194439,897.052272510751,551.467764538099,489.765966201862,754.467318371696,618.196694764449,4414.41151712025,1216.46929604687,1081.18911792119,2189.9969085038,3067.75515213184,0,-1548.70572570015
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.20856359236459,1.12927782863787,1.15773369949164,1.04141541021645,1.39765694745989,1395.07225073506,1013.6890697118,739.62552500307,2022.18189956119,677.853262592307,0.967785969519327,0.804694981369906,0.897506517524173,0.756139807412746,1.09048324941069,1.69194271204737,1.54567135988678,1.40203765927826,1.34629075729111,1.79117736720462,854.180159275353,688.302535768644,551.722727640953,1144.64328558467,523.358823307043,3090.75506324809,2395.79405513414,1191.11056349405,9399.42812058937,1073.32399601416,0,-1497.75937057107
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.29089234932226,1.19212452724757,1.12238633505495,1.04908588441595,1.31124627756029,1183.37378626646,919.838725223018,1029.58135273614,958.204796906694,821.213154170899,0.953244120374705,0.881072478187459,0.785867626752375,0.777477428180152,0.95823623356811,1.86295763452566,1.64395374697093,1.68877691466907,1.48348461775743,1.78811881638277,682.377861138309,622.0705812411,648.855588465289,648.738518902603,582.320922335599,2510.24155788011,1784.34493340212,2271.36444691796,1974.29456168206,1523.37012529809,0,-1506.77040718741
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.17569281928226,1.43686635970463,0.906890723746904,1.23642747467651,1.17535811057561,1113.23463576574,675.865294448246,1049.78654137288,1109.46767198411,695.506645380661,0.868779280245413,1.02224739435364,0.695279639848232,0.883627076962575,1.00324326696514,1.58971859961167,1.89573910118298,1.12890511203065,1.54738226347762,1.37011859394371,689.06558123268,503.753881490881,659.005151698678,707.488371752114,524.221314989731,2268.37537431003,1166.01676879657,1933.78835202385,2875.06850350508,1016.97506803406,0,-1527.77480419271
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.42378550327367,1.05466892239058,1.03840605773415,1.12753303275963,1.12822476160889,1045.6416168188,1196.65656011738,1246.87181840971,835.05076368781,1110.94243237452,0.908333263753453,0.717796278431972,0.767308561458136,0.869888349684533,0.822273727420672,3.03380861133999,1.71422829528938,1.53974603357901,1.47948421264155,1.73093069979956,583.672172161346,663.467297059401,771.618249322863,595.744136361386,680.30734557798,2701.96067017996,3292.12513836112,2948.83880403538,1374.16976606157,2452.00137998945,0,-1488.65835702347
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.27797301880072,1.30502619710561,1.25260486620695,1.23370526533503,0.973973404120285,703.599886073827,1111.03311777288,769.399632499394,1012.78436340261,985.403443241669,0.852833939285925,0.785939581451213,0.888509964190368,0.902001154247543,0.748294670948136,1.81971671072045,1.77560715185244,1.6400689119638,1.71785711100497,1.25106439009569,510.042412340332,711.741374651337,550.698059703803,618.18998157731,657.517713838547,1343.34716090687,3327.11008201951,1296.34198516447,2092.85323274858,1957.43947841857,0,-1543.5604770483
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.42685006594421,1.48620116632435,1.29155814185712,0.997358289365293,1.1334880426883,833.253052324259,631.263572164272,713.2339802008,1636.99843894843,838.469737062182,1.10002396961565,1.18820281345865,0.862248036912101,0.710740353241294,0.781958193015352,1.83914499506813,1.91479562001263,1.74251506385599,1.39027059493651,1.56907687001006,569.723330419305,485.004440265167,492.565314614742,847.88919867919,574.760280343193,1506.43993948246,963.488174084777,1256.80412253524,7947.13773850255,1872.6749413247,0,-1555.322897353
250,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.95551583263995,1.13299940693216,1.35605493912069,1.19933397417911,0.840131621254666,662.852876682282,925.91559817708,736.207238438876,778.332496908048,3048.72451120369,1.51986572967355,0.712276258617009,0.875877458190924,0.950699791437737,0.592876601809104,2.59684137775406,1.61909377751072,1.83646414444242,1.62209406421075,1.32373585193885,515.079775410145,644.730597701822,533.224548178463,545.508095067944,1267.68896093337,980.434081031719,3322.52021888766,1411.47734037975,1297.51448032492,15398.3595186199,0,-1537.90319791157
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.16993852176,0.965669685495369,2.26205521535821,3.43792241593862,0.525789129271545,1169.61937089538,893.844943431153,658.844197673077,431.990413305423,4027.76661423509,0.584714895323517,0.625031195976164,0.567191033311974,1.72490094999389,0.319874735706772,4.52916058533661,1.71852182303043,6.41511492136329,9.53817426666462,0.966655052991265,496.048260859723,480.207600089353,392.074226948237,352.342856608404,797.832016494218,16866.6062875756,3730.0109725407,3966.89973500495,816.53878598392,258176.925441367,1,-307.431941559171
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.53594802161813,1.16681300072449,1.35263937042264,1.24888986063109,1.08242868442159,734.017378923123,616.48882603443,719.64030034463,623.632946477777,941.845484816896,0.64342391279263,0.764499814371583,0.574829007450966,0.80456923365941,0.588504834613798,6.46276081494848,3.66552929903545,7.57802092269286,6.8819698164562,4.03311427775391,380.918549521335,348.430862727181,366.137681715844,355.734011560461,422.602220998813,6264.69790462535,2992.40358619529,10887.1158872011,3011.46360650156,10429.3811503529,0,-335.422365684851
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,2.08849070021875,1.17890735604305,2.00296504172799,0.840198219868603,1.93335100262392,607.456723570822,1276.42180682583,689.087386900979,1459.25522367656,425.539734270937,1.02496080178368,0.526995205024134,0.809623431362811,0.465474191390106,1.29851723732822,7.91780281776038,2.61941916924631,7.523228641331,2.53677537024635,3.46333209722189,394.61923640408,553.566236737747,375.474545660472,494.744281783395,319.271923336534,2504.9380803144,15024.1813794355,3484.13135928198,38973.6383370244,725.764687570152,0,-312.902363322732
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.735224374388459,1.6688078500603,3.79985149805513,1.25489726022258,1.63049498690314,3083.23715094449,861.373265583944,540.689770451162,710.242427855597,562.138220975841,0.491064728238844,1.11010230105248,0.955761088244966,0.514609983498195,1.06935886046162,1.4086774088289,7.03866287842243,9.13003966059369,2.38283973607574,3.26358543526315,1051.42032594827,453.779017699554,406.243677896839,407.987795805376,380.904012939615,92299.6813038852,3445.58462766155,1627.152889172,24699.399596453,1631.27990835816,0,-298.113691363361
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.6725118705211,1.82243107986111,1.11127490971305,0.869156404726452,1.11079328778969,583.286378390273,746.892849728346,800.679807283801,1537.35279430586,972.938493072019,0.916981362176445,1.02465099999662,0.861012398898056,0.627765560880931,0.635108459600054,3.75624735835386,5.22819630050987,1.49603515208882,3.9655415097092,1.94054446541982,378.82081043556,416.728660665908,405.169264298777,598.382812738489,484.40932202198,2851.08197556414,3551.76871730494,2596.78714069881,13067.0783414945,8237.86036864674,0,-297.328262302271
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.16128995362317,1.66434722558818,1.32268700262764,1.50380061046306,1.35540736967526,2454.45441291693,1124.40170514299,471.325026850054,880.856986810369,1193.03629646536,0.781435177656571,0.872441725343797,0.898804443735763,1.09214125514574,0.576005574772783,5.05854971717742,5.99944744772257,1.90079497736785,4.94974259657999,3.67338755323998,631.624871272341,426.623648421992,326.743326225468,492.094550153225,535.248186446472,11793.4644154013,4063.31440134804,1064.25202485687,3185.75326172705,18939.2706387693,0,-285.68788241637
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.72659662532433,1.55130133195923,0.969275482365563,1.07072415666281,1.1551644732944,724.989130317824,686.526064493749,1851.61321866775,521.886787862604,984.970769264549,0.464349398914051,0.871146098205056,0.313819090906202,0.563231060968469,0.495890125441017,6.05818906199713,3.85569784519451,4.71488548430594,1.82182788015997,3.53846420854934,422.420013604574,428.497010713821,474.718030472265,347.067971522207,447.856539166652,13052.0469459409,5249.77718401128,5262157.97039625,3090.88343289582,13258.7710433033,0,-317.499531592221
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.12277057159418,1.18922017215835,1.81551210559421,0.890860130739659,2.03215846019639,840.581164445866,2055.42848332995,952.070476819948,1244.66780629516,606.731697507444,0.545025268256447,0.844164438070473,0.470343128422531,0.676064408441397,1.19651098820362,2.78608443078496,4.97624254836683,7.04469838926196,1.24540228043275,11.7127548069805,441.60197434196,635.404650305864,448.75000234497,594.403247308117,410.136266692414,9961.01058600549,10794.3357278701,58731.2103742911,5075.49693671491,2551.47448803104,0,-291.386936556138
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.650222397783148,3.00893056315924,2.41484489696066,1.84519848078399,0.902573305312041,1732.41468507845,416.951521171506,755.907167078293,744.196095232967,1427.12995501445,0.267397875346666,1.54588436569854,1.18221314695205,0.832200582412641,0.569899371075341,1.41365408322839,6.98500215513112,8.69080094593333,4.81120389114925,2.77505614985612,510.328097480201,330.02829751422,429.653377531484,421.905361719227,552.604343548585,105136.322599629,722.741570515513,2320.04617616416,5698.70463209111,13189.3979977921,0,-307.795013081223
50,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.804751180500234,1.41953078711111,1.00846042609572,7.88036203560664,1.17421348345291,6413.34636768769,649.028279034156,568.308200816235,471.717580572926,747.195563458437,0.425450091265016,0.667843213197353,0.629626955569922,1.59991180249057,0.830649346904371,3.20499084062673,9.2737627229864,1.36371604952483,36.8379636648937,1.80342169161993,449.621687554701,407.75544863536,319.118956830436,386.704758540849,394.819409035082,27840.3248453621,3964.78573162615,1546.72014076964,1383.83665935333,2994.33752013908,1,-300.209320888004
100,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,1.11083085812259,2.02760944946722,1.09381684452696,0.792051890764571,1.13723399686118,1767.42506951455,713.54302777429,852.810727828822,1439.52120347524,729.166542608652,0.763374689596034,0.579924248369928,0.673610830524533,0.532075624159906,0.652681843990128,3.99487245627013,7.41488386440993,1.58854462641738,1.22109707962446,1.84465097005621,646.46712016541,458.645651988064,502.741358261282,679.093559211113,468.729615115425,11256.6515896152,12075.6765681979,3432.74694646747,7183.24503664312,2084.33940479691,0,-607.421833437868
100,0.215,0.825,377.709824077126,500,1.2576,1.1635,1.1308,1.1802,1.2034,994.3661,908.9458,840.1141,940.1342,923.1631,0.967027897273366,1.65482464704319,0.895928953650064,1.26304893773343,1.08961490880872,1630.87649572293,612.02505535633,949.170182232779,919.075679932766,812.191714839417,0.437535725663224,1.16985345901469,0.622829094433583,0.716365478342202,0.64547996296381,1.78025056759913,2.28768735585353,1.44625772773565,7.5789184650902,1.9469236212361,611.662210164578,418.293867220053,494.255426914084,438.127993238088,467.79607236765,53348.5172923463,1168.7945662273,3335.84838717525,6053.4733624093,4156.78043385708,0,-631.355754807286
