"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
90,0.1,0.825,377.709824077126,1000,1.08230938190872,1.18790320697963,0.866296380544722,1.20519171073998,1.25290868808828,1506.57771740281,792.606372280005,1804.26025641441,880.975577689377,1455.67824056191,0.812009499503086,0.848804593495512,0.592888982276186,0.672206771136947,0.781535794753787,1.50483451649446,1.67587319831172,1.39100247864717,1.93896337087127,1.80272142734651,732.525835429124,520.978159390641,734.348814862206,528.540059875104,771.070050430708,4457.59817253288,1654.30145464802,9356.15278359327,2709.64819355336,6606.58316305018,-531.364338132778
90,0.1,0.825,377.709824077126,1000,1.60872879422622,0.877957129389846,1.83801300862427,0.889503109966582,1.44327852276059,794.354548591791,1314.41393663166,549.239475762322,3118.67388390881,820.255820303853,1.03458561278434,0.566388606886652,1.07342578933717,0.524497480743832,0.711213454040592,2.29611528231645,1.47653222248335,2.89095861210388,2.10234564176093,2.40005406629407,524.475359649449,587.051733264236,420.301987922866,866.646309827811,503.147405549647,1739.27935326583,6197.98731819726,1086.76969468694,76105.7208370237,4427.44387457309,-561.112966289254
90,0.1,0.825,377.709824077126,1000,1.30675061153278,1.10829282728106,1.53800472703282,0.988216759705331,1.64212186854799,972.332125275281,802.513034404067,1077.40569760781,1547.20749117022,569.121967977782,0.841676277442713,0.810799018125669,0.983072419521402,0.661501283955297,0.981872075393493,2.25274494351723,1.50536961276576,3.07078078130756,1.5445778500774,2.84620322841183,551.339734051478,498.975647437015,580.057843334152,700.955645386503,427.686759646715,3051.75912398336,1752.41175570709,3869.15576418405,8611.71857983324,1193.49912908812,-572.104653121979
90,0.1,0.825,377.709824077126,1000,1.83801956992749,1.30090108123024,1.1598659166332,0.769350245853295,1.03834200550981,553.483999058431,893.028643910686,1214.92134234503,3774.4146550715,1024.96658539066,1.23550553174654,0.889837491217818,0.81079021966194,0.339193222155855,0.744152580380681,2.60047464288379,2.52584777344597,1.97719449784428,1.89952329321453,1.6053610089234,430.606706894678,538.017135806349,627.145285276008,859.742359993811,569.051382731425,949.640095146635,2318.04608789037,3824.79063758326,830367.851157004,2505.29558834152,-563.416016806268
90,0.1,0.825,377.709824077126,1000,1.19127031748841,1.09078081634335,1.31633597607683,1.24435626566831,2.41368506521128,1297.77175879306,1092.01559927144,593.08926676569,726.757240444266,641.281641156831,0.899568675557943,0.604193055406367,0.858438640832897,0.719441561982433,1.41518398014639,1.74326592506532,1.80197816863021,1.84805385482,1.79997410201413,6.45401151412492,693.453166418265,549.169451199649,421.611764141132,464.166491353768,427.459470816926,3366.98400913238,5298.6823784556,1193.13240704285,2055.71433260479,1978.42136804333,-573.64270095348
90,0.1,0.825,377.709824077126,1000,1.12432306904953,1.26248752680407,1.11485283659283,1.03087954836584,1.56032961052227,1113.41848740918,710.151848721759,677.20761469998,828.836518144022,591.647811646702,0.784521647322948,0.9480752936902,0.717221079199485,0.719180711109057,0.958007331784289,1.93740811489786,1.76045228011749,1.62055224757106,1.48485541595054,2.56378487369436,563.849351947254,444.527248922441,425.360528516775,458.542540285178,414.215408989189,3907.05500902454,1511.75629478178,1925.71643234006,2462.97484422312,1248.87667896751,-599.529035983011
90,0.1,0.825,377.709824077126,1000,1.07515684973281,0.735476263429511,2.19025339726462,1.16497284171846,1.0358852694004,1115.2153844419,5186.51541658693,584.219751303176,847.961543371714,1156.5845900605,0.72761113906675,0.516689855272917,1.10257605662821,0.816660860997506,0.758334350459945,1.7533020341673,1.08936835742291,4.02855502472357,1.66261500503813,1.63614296373691,626.940973407277,1697.22659450553,444.937460818889,536.303701286986,615.244212245385,3117.04179598742,45260.1707476984,1252.34598753186,2024.29182585727,3613.84273499232,-550.726295855741
90,0.1,0.825,377.709824077126,1000,0.894050907914075,1.59582937726106,0.965670260646126,1.52110305424172,1.11738183577023,1178.43024629475,701.306877524138,1163.89579195837,564.908608973391,945.170105084608,0.576361211466803,0.900889815190857,0.658924510080868,1.11877182362848,0.756308186814233,1.29836324925537,2.6415540555715,1.41728735495979,2.17947414918842,1.62647092837733,578.997439945177,477.059055193623,597.234990831614,405.715933096951,537.503442635312,4604.33534647671,2012.39528872845,4028.77432353647,1075.59163742167,2834.85759903235,-580.410618419458
90,0.1,0.825,377.709824077126,1000,1.10443833229772,1.35787374469827,1.05176294978461,1.2761087772395,1.24423320042126,747.419824885217,596.736569277871,783.314064144252,760.220977765617,1089.70286063948,0.561123441365156,0.97092313707629,0.779104472305524,0.613513195234977,0.679400322117917,1.8391188627812,2.01129243961768,1.58354295994521,2.32542256181656,2.69751488722182,460.796163650764,387.155313027106,455.707471806005,444.746235218814,505.161492601577,4315.44489763774,1162.03738544425,1814.27355501612,4860.45234063145,8522.07161124045,-606.383594726049
90,0.1,0.825,377.709824077126,1000,1.55473766613939,0.935354606572952,0.671328640766813,0.762663384699319,1.50134601878229,1017.12062546013,1184.33506572007,1522.20398625055,1960.11677042434,620.675682465708,1.11494108471434,0.659373343685956,0.395456351293961,0.558177323573793,1.01362338382139,6.97102456853007,1.42778336152596,1.08812997504653,0.98297886523565,2.58567391890838,408.093950122047,617.987031573213,691.33540238808,849.643061800101,438.652127525781,3598.94650383622,5080.98616301413,9911.21266125635,8241.58727049993,1204.46245096066,-543.391216625101
